time,temp_mean,temp_median,temp_max,temp_p75
2014-01-01-00,-19.36124610900879,-18.53564453125,-12.83642578125,-16.36572265625
2014-01-01-03,-18.00975799560547,-17.201766967773438,-11.908294677734375,-14.316986083984375
2014-01-01-06,-18.962491989135742,-18.794570922851562,-11.565093994140625,-14.183746337890625
2014-01-01-09,-15.24990177154541,-15.347503662109375,-6.757659912109375,-10.288909912109375
2014-01-01-12,-15.092204093933105,-14.794189453125,-7.052001953125,-9.080322265625
2014-01-01-15,-13.19057846069336,-13.0250244140625,-6.4136962890625,-7.9149169921875
2014-01-01-18,-11.72431468963623,-11.478302001953125,-5.056182861328125,-7.921905517578125
2014-01-01-21,-11.58210277557373,-12.043121337890625,-5.583892822265625,-9.409576416015625
2014-01-02-00,-12.065303802490234,-13.410736083984375,-6.996429443359375,-9.243255615234375
2014-01-02-03,-12.928340911865234,-14.087005615234375,-7.928558349609375,-12.272796630859375
2014-01-02-06,-14.348018646240234,-15.175384521484375,-9.787200927734375,-12.198699951171875
2014-01-02-09,-15.403335571289062,-15.642852783203125,-11.431915283203125,-14.328765869140625
2014-01-02-12,-16.73114776611328,-16.734222412109375,-14.948272705078125,-16.433441162109375
2014-01-02-15,-14.058074951171875,-14.453460693359375,-11.680511474609375,-13.081390380859375
2014-01-02-18,-13.021942138671875,-13.832855224609375,-9.467498779296875,-11.680999755859375
2014-01-02-21,-13.639251708984375,-14.692474365234375,-9.717864990234375,-12.267181396484375
2014-01-03-00,-13.777477264404297,-14.655975341796875,-8.891571044921875,-11.302947998046875
2014-01-03-03,-14.421764373779297,-15.111297607421875,-10.761199951171875,-11.276824951171875
2014-01-03-06,-15.882923126220703,-15.451263427734375,-12.252166748046875,-13.396575927734375
2014-01-03-09,-17.07259178161621,-17.2587890625,-13.133544921875,-14.43017578125
2014-01-03-12,-16.061561584472656,-15.713714599609375,-10.284027099609375,-13.403411865234375
2014-01-03-15,-14.933384895324707,-14.330841064453125,-8.300567626953125,-10.546417236328125
2014-01-03-18,-15.314071655273438,-14.817413330078125,-9.827667236328125,-10.482940673828125
2014-01-03-21,-15.318984985351562,-14.910125732421875,-8.699920654296875,-9.606170654296875
2014-01-04-00,-13.831600189208984,-13.393341064453125,-7.193634033203125,-8.225372314453125
2014-01-04-03,-14.775728225708008,-13.875885009765625,-9.363433837890625,-10.153717041015625
2014-01-04-06,-15.553524017333984,-14.905548095703125,-9.943389892578125,-11.237091064453125
2014-01-04-09,-15.513805389404297,-15.054718017578125,-8.853057861328125,-12.200714111328125
2014-01-04-12,-15.360794067382812,-13.795684814453125,-11.177276611328125,-11.705596923828125
2014-01-04-15,-15.730809211730957,-13.984222412109375,-11.237884521484375,-12.787689208984375
2014-01-04-18,-16.680313110351562,-14.236541748046875,-11.331268310546875,-13.519744873046875
2014-01-04-21,-17.507240295410156,-15.564971923828125,-11.646026611328125,-13.045440673828125
2014-01-05-00,-17.401371002197266,-15.506622314453125,-10.343536376953125,-12.346466064453125
2014-01-05-03,-15.828022956848145,-13.51031494140625,-8.44000244140625,-10.35064697265625
2014-01-05-06,-14.213563919067383,-11.452545166015625,-7.774322509765625,-8.678131103515625
2014-01-05-09,-12.743338584899902,-10.179107666015625,-7.201080322265625,-7.737457275390625
2014-01-05-12,-11.07303524017334,-9.743499755859375,-6.968597412109375,-7.679779052734375
2014-01-05-15,-10.95780086517334,-10.917816162109375,-6.794158935546875,-7.779510498046875
2014-01-05-18,-10.04164981842041,-10.852874755859375,-4.672943115234375,-6.000823974609375
2014-01-05-21,-9.86489200592041,-10.651702880859375,-4.382171630859375,-5.470062255859375
2014-01-06-00,-9.59245777130127,-10.027435302734375,-5.083343505859375,-5.437835693359375
2014-01-06-03,-9.234601974487305,-9.481292724609375,-3.698089599609375,-4.862884521484375
2014-01-06-06,-9.478254318237305,-10.019378662109375,-3.985198974609375,-5.230560302734375
2014-01-06-09,-9.82547664642334,-10.499114990234375,-3.848236083984375,-7.374359130859375
2014-01-06-12,-12.28516674041748,-12.919525146484375,-6.923431396484375,-8.588714599609375
2014-01-06-15,-12.73544692993164,-13.3360595703125,-7.2449951171875,-8.8040771484375
2014-01-06-18,-12.10468864440918,-12.24102783203125,-6.29327392578125,-7.92950439453125
2014-01-06-21,-10.66238784790039,-10.81768798828125,-4.04718017578125,-5.86749267578125
2014-01-07-00,-10.28787612915039,-10.275909423828125,-3.595489501953125,-5.595977783203125
2014-01-07-03,-10.25836181640625,-9.767181396484375,-3.522796630859375,-6.550140380859375
2014-01-07-06,-12.453046798706055,-10.203399658203125,-6.695587158203125,-8.894561767578125
2014-01-07-09,-13.501729011535645,-11.37860107421875,-8.57171630859375,-9.87322998046875
2014-01-07-12,-15.236860275268555,-12.942352294921875,-9.241912841796875,-12.035614013671875
2014-01-07-15,-16.665632247924805,-15.181182861328125,-10.372100830078125,-13.073516845703125
2014-01-07-18,-16.767066955566406,-15.900482177734375,-10.532562255859375,-13.227386474609375
2014-01-07-21,-14.950424194335938,-13.511627197265625,-7.968902587890625,-11.545562744140625
2014-01-08-00,-14.310306549072266,-13.938507080078125,-8.362091064453125,-11.010040283203125
2014-01-08-03,-13.966218948364258,-12.904266357421875,-8.939666748046875,-12.000946044921875
2014-01-08-06,-13.326887130737305,-12.149749755859375,-8.742279052734375,-10.859466552734375
2014-01-08-09,-11.57341480255127,-10.317962646484375,-6.769134521484375,-8.641204833984375
2014-01-08-12,-12.056976318359375,-11.027923583984375,-8.198822021484375,-10.414886474609375
2014-01-08-15,-12.48198413848877,-11.777557373046875,-9.645477294921875,-10.635101318359375
2014-01-08-18,-12.83145809173584,-12.527923583984375,-10.442474365234375,-12.252777099609375
2014-01-08-21,-13.283552169799805,-13.525848388671875,-11.188812255859375,-12.280364990234375
2014-01-09-00,-13.585418701171875,-13.630584716796875,-11.276336669921875,-12.110076904296875
2014-01-09-03,-14.684280395507812,-14.114105224609375,-12.278167724609375,-13.254486083984375
2014-01-09-06,-15.742353439331055,-15.376678466796875,-12.300018310546875,-14.547821044921875
2014-01-09-09,-16.190574645996094,-15.896759033203125,-12.818878173828125,-13.882110595703125
2014-01-09-12,-16.640228271484375,-16.536285400390625,-12.993072509765625,-14.309967041015625
2014-01-09-15,-16.804588317871094,-16.742340087890625,-13.332550048828125,-14.698150634765625
