time,tp_mm_mean_aw,tp_mm_median,tp_mm_max,tp_mm_p75,tp_frac_gt_0.1
2014-01-01-07,0.0010669095243549859,0.0,0.0036356505006551743,0.0020345905795693398,0.0
2014-01-01-08,0.0009138515668525106,0.0,0.0038153957575559616,0.0017450656741857529,0.0
2014-01-01-09,0.0011630069441829164,0.0,0.004812260158360004,0.0016242265701293945,0.0
2014-01-01-10,0.0011641593558800543,0.0,0.0042318133637309074,0.0024079345166683197,0.0
2014-01-01-11,0.001746169840811621,0.0004925532266497612,0.005910987965762615,0.0031796516850590706,0.0
2014-01-01-12,0.00660390207123135,0.0037483980413526297,0.029015645384788513,0.00885949656367302,0.0
2014-01-01-13,0.023471547819811787,0.009764958173036575,0.09082169085741043,0.02643563039600849,0.0
2014-01-01-14,0.05085201574007473,0.025102395564317703,0.17596547305583954,0.05621974542737007,0.2222222222222222
2014-01-01-15,0.08192467416180682,0.06871703267097473,0.2474936991930008,0.07714363932609558,0.2222222222222222
2014-01-01-16,0.10210612378315317,0.08450453728437424,0.26824331283569336,0.13171885907649994,0.4444444444444444
2014-01-01-17,0.11252597123878308,0.0982171893119812,0.2864784598350525,0.16674762964248657,0.4444444444444444
2014-01-01-18,0.12576867145184892,0.11979404091835022,0.27657660841941833,0.2205333411693573,0.5555555555555556
2014-01-01-19,0.10002216188811217,0.10304152965545654,0.25184452533721924,0.17386674880981445,0.5555555555555556
2014-01-01-20,0.12092488738765379,0.0812038779258728,0.385969877243042,0.18183887004852295,0.4444444444444444
2014-01-01-21,0.15491456227157244,0.059470534324645996,0.525251030921936,0.253334641456604,0.4444444444444444
2014-01-01-22,0.16233976608552506,0.0353008508682251,0.5306601524353027,0.3280937671661377,0.4444444444444444
2014-01-01-23,0.1419869683545002,0.015892088413238525,0.43208152055740356,0.3781169652938843,0.3333333333333333
2014-01-02-00,0.11255415441871267,0.005684792995452881,0.3911703824996948,0.2413541078567505,0.3333333333333333
2014-01-02-01,0.08006061849862858,0.0021085143089294434,0.33980607986450195,0.13574957847595215,0.3333333333333333
2014-01-02-02,0.049997115488606275,0.0005550682544708252,0.23975595831871033,0.07364526391029358,0.2222222222222222
2014-01-02-03,0.030450939421698704,0.00033155083656311035,0.1574680209159851,0.039380043745040894,0.1111111111111111
2014-01-02-04,0.024553651360119673,0.00014528632164001465,0.13369321823120117,0.02574920654296875,0.1111111111111111
2014-01-02-05,0.02281196364779122,0.0002905726432800293,0.1250728964805603,0.02224370837211609,0.1111111111111111
2014-01-02-06,0.0199645854133297,0.00024214386940002441,0.11123344302177429,0.019531697034835815,0.1111111111111111
2014-01-02-07,0.005290842762007286,0.0003888271749019623,0.02648262307047844,0.0076266005635261536,0.0
2014-01-02-08,0.005489023965348034,0.00024167820811271667,0.024868175387382507,0.008939765393733978,0.0
2014-01-02-09,0.006150162832414422,0.00024260953068733215,0.024771317839622498,0.012542586773633957,0.0
2014-01-02-10,0.006929204301263183,0.0006719492375850677,0.027194153517484665,0.015518628060817719,0.0
2014-01-02-11,0.006280000112726465,0.0006188638508319855,0.025951769202947617,0.012881122529506683,0.0
2014-01-02-12,0.005281504307301065,0.0015636906027793884,0.02062274143099785,0.00985199585556984,0.0
2014-01-02-13,0.005990271362101231,0.002205837517976761,0.020220410078763962,0.010819174349308014,0.0
2014-01-02-14,0.009687128551249374,0.005610795691609383,0.0345982126891613,0.010166825726628304,0.0
2014-01-02-15,0.015749704935413507,0.006305532995611429,0.05822397395968437,0.02150285616517067,0.0
2014-01-02-16,0.023511138610874626,0.012920335866510868,0.07672152668237686,0.02373857982456684,0.0
2014-01-02-17,0.028440808494639418,0.016590703278779984,0.0754186287522316,0.03419456258416176,0.0
2014-01-02-18,0.027665380744761856,0.022714292630553246,0.05114104971289635,0.046124015003442764,0.0
2014-01-02-19,0.017111957339220954,0.011649645864963531,0.04166244715452194,0.030247224494814873,0.0
2014-01-02-20,0.01824967263797606,0.016319163143634796,0.038236912339925766,0.027293868362903595,0.0
2014-01-02-21,0.01597631947609917,0.015574772842228413,0.029647523537278175,0.023702891543507576,0.0
2014-01-02-22,0.011878843569857257,0.012395968660712242,0.025744615122675896,0.018704747781157494,0.0
2014-01-02-23,0.012580230720693442,0.01102513074874878,0.03386302292346954,0.017460567876696587,0.0
2014-01-03-00,0.015627919886021437,0.01002582162618637,0.03753150254487991,0.030609913170337677,0.0
2014-01-03-01,0.014655376168509374,0.0063941944390535355,0.05552239343523979,0.016176804900169373,0.0
2014-01-03-02,0.008760005850925207,0.002709084190428257,0.051645427942276,0.004873477853834629,0.0
2014-01-03-03,0.0043403112621464,0.0015269131399691105,0.027789277955889702,0.0028088786639273167,0.0
2014-01-03-04,0.0018664317781481423,0.0010547228157520294,0.008814269676804543,0.0017099082469940186,0.0
2014-01-03-05,0.0017758175453869238,0.0007651390042155981,0.008268339559435844,0.0019521096255630255,0.0
2014-01-03-06,0.001143959844357571,0.0008533750078640878,0.0037607895210385323,0.0014771283604204655,0.0
2014-01-03-07,0.00033690303785990596,0.0002694141585379839,0.0010719522833824158,0.000476837158203125,0.0
2014-01-03-08,0.00010860654537970358,0.0,0.0007184571586549282,0.0,0.0
2014-01-03-09,0.00010860654537970358,0.0,0.0007184571586549282,0.0,0.0
2014-01-03-10,0.00023562596932404195,0.0,0.00095367431640625,0.0005388283170759678,0.0
2014-01-03-11,0.0010040287793177851,0.0005388283170759678,0.0031545059755444527,0.0014812685549259186,0.0
2014-01-03-12,0.0052009484584762235,0.0015352852642536163,0.028650276362895966,0.004559289664030075,0.0
2014-01-03-13,0.022549445143383903,0.0031106173992156982,0.11707283556461334,0.011023133993148804,0.1111111111111111
2014-01-03-14,0.04908328439401391,0.016956670209765434,0.19025716185569763,0.03268856927752495,0.2222222222222222
2014-01-03-15,0.06212307163673958,0.03632087633013725,0.1575157344341278,0.07759708911180496,0.2222222222222222
2014-01-03-16,0.06367423545469873,0.05899999663233757,0.11195686459541321,0.0846039205789566,0.1111111111111111
2014-01-03-17,0.06045855221174255,0.05513383075594902,0.08382974565029144,0.06888201832771301,0.0
2014-01-03-18,0.05019810293450812,0.04755717143416405,0.06971054524183273,0.053380731493234634,0.0
2014-01-03-19,0.01725194494093593,0.007963866926729679,0.0444437712430954,0.03236544877290726,0.0
2014-01-03-20,0.015506952781008143,0.0034594577737152576,0.06816774606704712,0.021221641451120377,0.0
2014-01-03-21,0.021133582142728632,0.002672979375347495,0.08746058493852615,0.03418334573507309,0.0
2014-01-03-22,0.018121206452746612,0.003292350796982646,0.06089092418551445,0.04782167449593544,0.0
2014-01-03-23,0.02098401900110543,0.008027724921703339,0.10988833755254745,0.02056332863867283,0.1111111111111111
2014-01-04-00,0.014821405294664452,0.011746220290660858,0.05657264217734337,0.015378378331661224,0.0
2014-01-04-01,0.01605020002359872,0.01761811040341854,0.035561900585889816,0.02127820812165737,0.0
2014-01-04-02,0.023329764681963346,0.01968333125114441,0.06032624840736389,0.037348657846450806,0.0
2014-01-04-03,0.030585282207629617,0.01870897226035595,0.09010042995214462,0.041083063930273056,0.0
2014-01-04-04,0.048414124859268805,0.033185966312885284,0.11259611696004868,0.08005570620298386,0.2222222222222222
2014-01-04-05,0.04534691494140036,0.03346079960465431,0.09896443784236908,0.07994683086872101,0.0
2014-01-04-06,0.02725846836373774,0.012217416428029537,0.06358730792999268,0.04992853105068207,0.0
2014-01-04-07,0.028721637860796033,0.0107063427567482,0.10274335741996765,0.030025698244571686,0.1111111111111111
2014-01-04-08,0.006908421863863031,0.005763491615653038,0.01634075492620468,0.008159784600138664,0.0
2014-01-04-09,0.007246213332768999,0.00813998468220234,0.014885088428854942,0.013029428198933601,0.0
2014-01-04-10,0.0067356519526672685,0.008466886356472969,0.012309988960623741,0.010953051969408989,0.0
2014-01-04-11,0.008147170667235967,0.004852606914937496,0.038206059485673904,0.0067022135481238365,0.0
2014-01-04-12,0.0068038515608351115,0.006326008588075638,0.020371749997138977,0.010829418897628784,0.0
2014-01-04-13,0.00805220272678581,0.003725755959749222,0.022290274500846863,0.015066470950841904,0.0
2014-01-04-14,0.006673918980490417,0.0013350509107112885,0.028908252716064453,0.014339573681354523,0.0
2014-01-04-15,0.0034123978912345356,0.0,0.019167084246873856,0.005363021045923233,0.0
2014-01-04-16,0.0015142924814342748,0.0,0.006031244993209839,0.003814697265625,0.0
2014-01-04-17,0.0007177379918653325,0.0,0.0022665481083095074,0.0019290600903332233,0.0
2014-01-04-18,0.0006285590797201556,0.0,0.0025811023078858852,0.0013902317732572556,0.0
2014-01-04-19,0.0004885474639523009,0.00012075179256498814,0.0015742843970656395,0.0010156654752790928,0.0
2014-01-04-20,0.00033763904583395077,0.0001208100002259016,0.0014423567336052656,0.0003592285793274641,0.0
2014-01-04-21,0.0001919533978540413,0.0,0.0007184571586549282,0.0003592285793274641,0.0
2014-01-04-22,0.0004977677321114285,0.0003592285793274641,0.001276843249797821,0.0006297486834228039,0.0
2014-01-04-23,0.0027463163712270586,0.001166015863418579,0.00850902870297432,0.005168141797184944,0.0
2014-01-05-00,0.012174336450767471,0.0013457611203193665,0.038514845073223114,0.029746443033218384,0.0
2014-01-05-01,0.03254858993151873,0.0010766088962554932,0.10065548121929169,0.08338876068592072,0.1111111111111111
2014-01-05-02,0.05404772706399276,0.0009522721520625055,0.1669623851776123,0.13174721598625183,0.3333333333333333
2014-01-05-03,0.06087607862455423,0.007635442540049553,0.18728384375572205,0.1418241262435913,0.3333333333333333
2014-01-05-04,0.0736601577917015,0.030679799616336823,0.2067742794752121,0.1571236103773117,0.3333333333333333
2014-01-05-05,0.0973933028994087,0.08357292413711548,0.23204807937145233,0.1655777245759964,0.3333333333333333
2014-01-05-06,0.1261248571895119,0.14046210050582886,0.2768300771713257,0.18428641557693481,0.6666666666666666
2014-01-05-07,0.1784031976808811,0.16431370377540588,0.39052078127861023,0.2917409837245941,0.6666666666666666
2014-01-05-08,0.2299380840155896,0.29570451378822327,0.3468751013278961,0.3091602623462677,0.6666666666666666
2014-01-05-09,0.2930894443468339,0.2248021364212036,0.4759015738964081,0.42439571022987366,1.0
2014-01-05-10,0.28817934451000127,0.3227097988128662,0.4516569972038269,0.3814352750778198,1.0
2014-01-05-11,0.2518476702113301,0.3283393979072571,0.3878769874572754,0.3369746208190918,0.6666666666666666
2014-01-05-12,0.20473365090170315,0.19372902810573578,0.41591280698776245,0.3961911201477051,0.6666666666666666
2014-01-05-13,0.14701826029710724,0.06572851538658142,0.39533475041389465,0.38695284724235535,0.3333333333333333
2014-01-05-14,0.10560608428036895,0.015432881191372871,0.30708587169647217,0.2922666668891907,0.3333333333333333
2014-01-05-15,0.08761375511702624,0.007604844402521849,0.26294368505477905,0.2514548897743225,0.3333333333333333
2014-01-05-16,0.06436330134514995,0.00652027502655983,0.2092207670211792,0.16575407981872559,0.3333333333333333
2014-01-05-17,0.04693881955468107,0.0315827876329422,0.1378951221704483,0.09416767209768295,0.2222222222222222
2014-01-05-18,0.0365602880212748,0.04674607515335083,0.08188115060329437,0.05463065207004547,0.0
2014-01-05-19,0.06270358593950968,0.05316479504108429,0.14609216153621674,0.08588774502277374,0.1111111111111111
2014-01-05-20,0.06827536635342457,0.0670577734708786,0.14318035542964935,0.09004095196723938,0.2222222222222222
2014-01-05-21,0.059220463776873525,0.046600863337516785,0.1130581796169281,0.09894305467605591,0.2222222222222222
2014-01-05-22,0.06500388343429953,0.08506396412849426,0.10777892172336578,0.09840795397758484,0.2222222222222222
2014-01-05-23,0.06379966272063761,0.05702151730656624,0.14740078151226044,0.12455358356237411,0.3333333333333333
2014-01-06-00,0.06117740118093197,0.017941968515515327,0.1786360889673233,0.14931805431842804,0.3333333333333333
2014-01-06-01,0.06695350533762907,0.005497159902006388,0.20921465754508972,0.16834822297096252,0.3333333333333333
2014-01-06-02,0.08187532853560837,0.014685345813632011,0.24255762994289398,0.18158207833766937,0.3333333333333333
2014-01-06-03,0.09950167777592114,0.038986265659332275,0.2990487813949585,0.22911018133163452,0.3333333333333333
2014-01-06-04,0.10362256250177174,0.07743773609399796,0.2720543444156647,0.19085793197155,0.3333333333333333
2014-01-06-05,0.09217890664794891,0.097555011510849,0.21444344520568848,0.17235511541366577,0.4444444444444444
2014-01-06-06,0.08321491256432512,0.08105437457561493,0.21170030534267426,0.13454954326152802,0.4444444444444444
2014-01-06-07,0.0598777546454901,0.060547150671482086,0.16814470291137695,0.06569550186395645,0.1111111111111111
2014-01-06-08,0.048135051971521826,0.060506671667099,0.0972641110420227,0.06401403248310089,0.0
2014-01-06-09,0.036427550023776754,0.043575089424848557,0.07147751748561859,0.05494653806090355,0.0
2014-01-06-10,0.030825616371045056,0.02444721758365631,0.07518939673900604,0.05611404776573181,0.0
2014-01-06-11,0.02821483543767964,0.007351860404014587,0.08400529623031616,0.06692670285701752,0.0
2014-01-06-12,0.017005147050806205,0.0017527490854263306,0.06298534572124481,0.0345129519701004,0.0
2014-01-06-13,0.007436922071498929,0.00048475340008735657,0.027959700673818588,0.015363097190856934,0.0
2014-01-06-14,0.003915687462965304,0.00012083910405635834,0.01483224332332611,0.0074552372097969055,0.0
2014-01-06-15,0.002850463614517057,0.0,0.01125456765294075,0.0058067962527275085,0.0
2014-01-06-16,0.002314357083232397,0.0,0.009162118658423424,0.0056996941566467285,0.0
2014-01-06-17,0.0022380148650962034,0.0,0.008306000381708145,0.005419598892331123,0.0
2014-01-06-18,0.003974408675783175,0.000194646418094635,0.018853694200515747,0.0054193660616874695,0.0
2014-01-06-19,0.005241360978122984,0.0012121163308620453,0.022777821868658066,0.0061998143792152405,0.0
2014-01-06-20,0.006569902221807983,0.001989305019378662,0.026653986424207687,0.010635238140821457,0.0
2014-01-06-21,0.0067804245254873075,0.004265923053026199,0.025206245481967926,0.00916607677936554,0.0
2014-01-06-22,0.00971732103276561,0.00528339296579361,0.04574377089738846,0.008668750524520874,0.0
2014-01-06-23,0.00981424277149269,0.003834255039691925,0.05499366670846939,0.008180737495422363,0.0
2014-01-07-00,0.00945331677265273,0.007072047330439091,0.03595329448580742,0.012677677907049656,0.0
2014-01-07-01,0.019304204824828246,0.012979202903807163,0.05837652087211609,0.02641073614358902,0.0
