time,tp_mm_mean_aw,tp_mm_median,tp_mm_max,tp_mm_p75,tp_frac_gt_0.1
2014-01-01-00,0.030450939421698704,0.00033155083656311035,0.1574680209159851,0.039380043745040894,0.1111111111111111
2014-01-01-03,0.0199645854133297,0.00024214386940002441,0.11123344302177429,0.019531697034835815,0.1111111111111111
2014-01-01-06,0.0011630069441829164,0.0,0.004812260158360004,0.0016242265701293945,0.0
2014-01-01-09,0.00660390207123135,0.0037483980413526297,0.029015645384788513,0.00885949656367302,0.0
2014-01-01-12,0.08192467416180682,0.06871703267097473,0.2474936991930008,0.07714363932609558,0.2222222222222222
2014-01-01-15,0.12576867145184892,0.11979404091835022,0.27657660841941833,0.2205333411693573,0.5555555555555556
2014-01-01-18,0.15491456227157244,0.059470534324645996,0.525251030921936,0.253334641456604,0.4444444444444444
2014-01-02-00,0.0043403112621464,0.0015269131399691105,0.027789277955889702,0.0028088786639273167,0.0
2014-01-02-03,0.001143959844357571,0.0008533750078640878,0.0037607895210385323,0.0014771283604204655,0.0
2014-01-02-06,0.006150162832414422,0.00024260953068733215,0.024771317839622498,0.012542586773633957,0.0
2014-01-02-09,0.005281504307301065,0.0015636906027793884,0.02062274143099785,0.00985199585556984,0.0
2014-01-02-12,0.015749704935413507,0.006305532995611429,0.05822397395968437,0.02150285616517067,0.0
2014-01-02-15,0.027665380744761856,0.022714292630553246,0.05114104971289635,0.046124015003442764,0.0
2014-01-02-18,0.01597631947609917,0.015574772842228413,0.029647523537278175,0.023702891543507576,0.0
2014-01-02-21,0.11255415441871267,0.005684792995452881,0.3911703824996948,0.2413541078567505,0.3333333333333333
2014-01-03-00,0.030585282207629617,0.01870897226035595,0.09010042995214462,0.041083063930273056,0.0
2014-01-03-03,0.02725846836373774,0.012217416428029537,0.06358730792999268,0.04992853105068207,0.0
2014-01-03-06,0.00010860654537970358,0.0,0.0007184571586549282,0.0,0.0
2014-01-03-09,0.0052009484584762235,0.0015352852642536163,0.028650276362895966,0.004559289664030075,0.0
2014-01-03-12,0.06212307163673958,0.03632087633013725,0.1575157344341278,0.07759708911180496,0.2222222222222222
2014-01-03-15,0.05019810293450812,0.04755717143416405,0.06971054524183273,0.053380731493234634,0.0
2014-01-03-18,0.021133582142728632,0.002672979375347495,0.08746058493852615,0.03418334573507309,0.0
2014-01-03-21,0.015627919886021437,0.01002582162618637,0.03753150254487991,0.030609913170337677,0.0
2014-01-04-00,0.06087607862455423,0.007635442540049553,0.18728384375572205,0.1418241262435913,0.3333333333333333
2014-01-04-03,0.1261248571895119,0.14046210050582886,0.2768300771713257,0.18428641557693481,0.6666666666666666
2014-01-04-06,0.007246213332768999,0.00813998468220234,0.014885088428854942,0.013029428198933601,0.0
2014-01-04-09,0.0068038515608351115,0.006326008588075638,0.020371749997138977,0.010829418897628784,0.0
2014-01-04-12,0.0034123978912345356,0.0,0.019167084246873856,0.005363021045923233,0.0
2014-01-04-15,0.0006285590797201556,0.0,0.0025811023078858852,0.0013902317732572556,0.0
2014-01-04-18,0.0001919533978540413,0.0,0.0007184571586549282,0.0003592285793274641,0.0
2014-01-04-21,0.014821405294664452,0.011746220290660858,0.05657264217734337,0.015378378331661224,0.0
2014-01-05-00,0.09950167777592114,0.038986265659332275,0.2990487813949585,0.22911018133163452,0.3333333333333333
2014-01-05-03,0.08321491256432512,0.08105437457561493,0.21170030534267426,0.13454954326152802,0.4444444444444444
2014-01-05-06,0.2930894443468339,0.2248021364212036,0.4759015738964081,0.42439571022987366,1.0
2014-01-05-09,0.20473365090170315,0.19372902810573578,0.41591280698776245,0.3961911201477051,0.6666666666666666
2014-01-05-12,0.08761375511702624,0.007604844402521849,0.26294368505477905,0.2514548897743225,0.3333333333333333
