time,tcc_mean,tcc_median,tcc_max,tcc_p75
2014-01-01-00,0.1392415314912796,0.0,0.5332489013671875,0.2566070556640625
2014-01-01-01,0.1865742951631546,0.010009765625,0.7094573974609375,0.34466552734375
2014-01-01-02,0.07858022302389145,0.00746917724609375,0.27178955078125,0.151458740234375
2014-01-01-03,0.0882127583026886,0.002532958984375,0.36712646484375,0.16455841064453125
2014-01-01-04,0.1964908242225647,0.019561767578125,0.5876617431640625,0.54327392578125
2014-01-01-05,0.3224012553691864,0.0349273681640625,0.972015380859375,0.864715576171875
2014-01-01-06,0.3579559326171875,0.090118408203125,0.9930419921875,0.9871978759765625
2014-01-01-07,0.4206831157207489,0.2685546875,0.9972076416015625,0.9737091064453125
2014-01-01-08,0.5939866900444031,0.7910979986190796,0.9899963140487671,0.9869445562362671
2014-01-01-09,0.6469211578369141,0.9054457545280457,0.9924055933952332,0.9664809107780457
2014-01-01-10,0.6873783469200134,0.7584148049354553,0.9860454201698303,0.9074626564979553
2014-01-01-11,0.8683330416679382,0.8271190524101257,0.9916240572929382,0.9400836825370789
2014-01-01-12,0.9580100178718567,0.9893998503684998,1.0000009536743164,0.9949197173118591
2014-01-01-13,0.9541097283363342,0.9999971389770508,0.9999971389770508,0.9999971389770508
2014-01-01-14,0.9594092965126038,1.000000238418579,1.000000238418579,1.000000238418579
2014-01-01-15,0.9524003267288208,0.9999992847442627,0.9999992847442627,0.9999992847442627
2014-01-01-16,0.9352824091911316,1.0000067949295044,1.0000067949295044,1.0000067949295044
2014-01-01-17,0.8910756707191467,1.0000064373016357,1.0000064373016357,1.0000064373016357
2014-01-01-18,0.8563683032989502,1.0000026226043701,1.0000026226043701,1.0000026226043701
2014-01-01-19,0.8634352087974548,0.9999929070472717,0.9999929070472717,0.9999929070472717
2014-01-01-20,0.8622105717658997,0.9999991655349731,0.9999991655349731,0.9999991655349731
2014-01-01-21,0.8248471021652222,1.0000027418136597,1.0000027418136597,1.0000027418136597
2014-01-01-22,0.7980248928070068,1.0000054836273193,1.0000054836273193,1.0000054836273193
2014-01-01-23,0.7296348214149475,0.8943500518798828,1.0000019073486328,1.0000019073486328
2014-01-02-00,0.6562376022338867,0.7164385914802551,0.9999926686286926,0.9999926686286926
2014-01-02-01,0.61344975233078,0.5909616351127625,1.0000040531158447,1.0000040531158447
2014-01-02-02,0.6163281202316284,0.4748689532279968,1.000000238418579,0.9905855059623718
2014-01-02-03,0.6115664839744568,0.4829145669937134,1.0000044107437134,0.9326673746109009
2014-01-02-04,0.5357128977775574,0.4116877317428589,1.0000056028366089,0.9012354612350464
2014-01-02-05,0.5574647784233093,0.463201105594635,1.0000052452087402,0.9463096261024475
2014-01-02-06,0.5807459354400635,0.49831289052963257,0.9948338866233826,0.9438390135765076
2014-01-02-07,0.5833042860031128,0.4908851981163025,0.999994695186615,0.9839882254600525
2014-01-02-08,0.5480859875679016,0.3143485188484192,1.000002145767212,0.9839957356452942
2014-01-02-09,0.5181141495704651,0.2788326144218445,0.9999935030937195,0.9821102023124695
2014-01-02-10,0.6091577410697937,0.4267846941947937,0.9999963641166687,0.9891626238822937
2014-01-02-11,0.654059886932373,0.5741191506385803,1.000007152557373,1.000007152557373
2014-01-02-12,0.7014214992523193,0.6255921125411987,0.9999970197677612,0.9999970197677612
2014-01-02-13,0.7662215232849121,0.7198348045349121,1.0000014305114746,1.0000014305114746
2014-01-02-14,0.7886496782302856,0.8294762372970581,1.0000008344650269,1.0000008344650269
2014-01-02-15,0.8653373718261719,0.8878432512283325,1.0000029802322388,1.0000029802322388
2014-01-02-16,0.8848118185997009,0.9646339416503906,1.0000038146972656,1.0000038146972656
2014-01-02-17,0.895090639591217,0.9925239086151123,1.0000007152557373,0.9981162548065186
2014-01-02-18,0.9254227876663208,1.0000009536743164,1.0000009536743164,1.0000009536743164
2014-01-02-19,0.9470653533935547,1.0000014305114746,1.0000014305114746,1.0000014305114746
2014-01-02-20,0.9652543663978577,0.999998152256012,0.999998152256012,0.999998152256012
2014-01-02-21,0.9499356746673584,0.9860499501228333,1.000000238418579,1.000000238418579
2014-01-02-22,0.9243590831756592,0.9620864391326904,1.0000007152557373,0.9929282665252686
2014-01-02-23,0.9483324885368347,0.9760398864746094,1.0,1.0
2014-01-03-00,0.9356212615966797,0.9673867225646973,1.000002384185791,0.9753899574279785
