time,tcc_mean,tcc_median,tcc_max,tcc_p75
2014-01-01-00,0.1392415314912796,0.0,0.5332489013671875,0.2566070556640625
2014-01-01-03,0.0882127583026886,0.002532958984375,0.36712646484375,0.16455841064453125
2014-01-01-06,0.3579559326171875,0.090118408203125,0.9930419921875,0.9871978759765625
2014-01-01-09,0.6469211578369141,0.9054457545280457,0.9924055933952332,0.9664809107780457
2014-01-01-12,0.9580100178718567,0.9893998503684998,1.0000009536743164,0.9949197173118591
2014-01-01-15,0.9524003267288208,0.9999992847442627,0.9999992847442627,0.9999992847442627
2014-01-01-18,0.8563683032989502,1.0000026226043701,1.0000026226043701,1.0000026226043701
2014-01-01-21,0.8248471021652222,1.0000027418136597,1.0000027418136597,1.0000027418136597
2014-01-02-00,0.6562376022338867,0.7164385914802551,0.9999926686286926,0.9999926686286926
2014-01-02-03,0.6115664839744568,0.4829145669937134,1.0000044107437134,0.9326673746109009
2014-01-02-06,0.5807459354400635,0.49831289052963257,0.9948338866233826,0.9438390135765076
2014-01-02-09,0.5181141495704651,0.2788326144218445,0.9999935030937195,0.9821102023124695
2014-01-02-12,0.7014214992523193,0.6255921125411987,0.9999970197677612,0.9999970197677612
2014-01-02-15,0.8653373718261719,0.8878432512283325,1.0000029802322388,1.0000029802322388
2014-01-02-18,0.9254227876663208,1.0000009536743164,1.0000009536743164,1.0000009536743164
2014-01-02-21,0.9499356746673584,0.9860499501228333,1.000000238418579,1.000000238418579
2014-01-03-00,0.9356212615966797,0.9673867225646973,1.000002384185791,0.9753899574279785
2014-01-03-03,0.6525196433067322,0.8208919167518616,0.9289394021034241,0.8546901345252991
2014-01-03-06,0.25946056842803955,0.26457226276397705,0.5850831270217896,0.32511913776397705
2014-01-03-09,0.23584911227226257,0.19219881296157837,0.5430136322975159,0.27137666940689087
2014-01-03-12,0.8333010077476501,0.9410603046417236,0.9969532489776611,0.9951679706573486
2014-01-03-15,0.9937798380851746,0.9999999403953552,0.9999999403953552,0.9999999403953552
2014-01-03-18,0.9010179042816162,0.9599906206130981,0.9999991655349731,0.9999991655349731
2014-01-03-21,0.778515100479126,0.9194011688232422,0.9870433807373047,0.9416637420654297
2014-01-04-00,0.9669655561447144,0.9744685888290405,0.9849733114242554,0.9768556356430054
2014-01-04-03,0.8993551731109619,0.9819459319114685,0.999997079372406,0.996975839138031
2014-01-04-06,0.8318039774894714,0.8236523866653442,0.9999982118606567,0.9279614686965942
2014-01-04-09,0.5965429544448853,0.6245852112770081,0.9585085511207581,0.9036532044410706
2014-01-04-12,0.7132126688957214,0.8541631698608398,0.9880590438842773,0.9266576766967773
2014-01-04-15,0.5608357191085815,0.6906032562255859,0.8828334808349609,0.8662319183349609
2014-01-04-18,0.6007878184318542,0.719162106513977,0.8328858613967896,0.7732239961624146
2014-01-04-21,0.6127968430519104,0.5246586799621582,1.0000004768371582,1.0000004768371582
2014-01-05-00,0.7387386560440063,0.9974666833877563,0.9999996423721313,0.9999996423721313
2014-01-05-03,0.9567187428474426,0.9999969005584717,0.9999969005584717,0.9999969005584717
2014-01-05-06,0.9982969760894775,1.0,1.0,1.0
2014-01-05-09,0.9996610283851624,1.0,1.0,1.0
2014-01-05-12,0.9374474287033081,0.9569477438926697,1.0000004768371582,1.0000004768371582
2014-01-05-15,0.9799100160598755,0.9949826002120972,0.9999998807907104,0.9999998807907104
2014-01-05-18,0.9955675601959229,1.0000004768371582,1.0000004768371582,1.0000004768371582
2014-01-05-21,0.9868535995483398,0.9999999403953552,0.9999999403953552,0.9999999403953552
2014-01-06-00,0.9993510842323303,1.0,1.0,1.0
2014-01-06-03,0.9787060618400574,0.9999992251396179,0.9999992251396179,0.9999992251396179
2014-01-06-06,0.9569131135940552,0.9969971179962158,0.9999992847442627,0.9999992847442627
2014-01-06-09,0.8619824647903442,0.9910650253295898,1.0000066757202148,0.9929265975952148
2014-01-06-12,0.8511952757835388,0.9053800702095032,0.9999998211860657,0.9639814496040344
2014-01-06-15,0.8799988627433777,0.8835562467575073,0.9850729703903198,0.953597903251648
2014-01-06-18,0.997839629650116,0.9999998807907104,1.0000001192092896,1.0000001192092896
2014-01-06-21,0.9972944259643555,0.9999998807907104,0.9999998807907104,0.9999998807907104
2014-01-07-00,0.9864533543586731,0.9999998211860657,0.9999998211860657,0.9999998211860657
2014-01-07-03,0.8566601276397705,0.9386133551597595,0.999999463558197,0.999999463558197
2014-01-07-06,0.6412432789802551,0.7805594205856323,0.9911917448043823,0.9620321989059448
2014-01-07-09,0.47599923610687256,0.42986685037612915,0.9298973679542542,0.8810692429542542
