time,temp_mean,temp_median,temp_max,temp_p75
2012-01-27-06,-35.06000518798828,-35.2105712890625,-33.5626220703125,-33.641845703125
2012-01-27-09,-35.52316665649414,-35.15879821777344,-32.63084411621094,-34.31394958496094
2012-01-27-12,-36.64448928833008,-36.3216552734375,-34.3612060546875,-35.408935546875
2012-01-27-15,-36.17954635620117,-36.75373840332031,-32.25788879394531,-33.10420227050781
2012-01-27-18,-37.259769439697266,-36.445587158203125,-33.281280517578125,-34.513458251953125
2012-01-27-21,-37.76278305053711,-37.82672119140625,-33.04718017578125,-34.97930908203125
2012-01-28-00,-37.68376159667969,-37.84014892578125,-32.47271728515625,-34.66534423828125
2012-01-28-03,-40.16087341308594,-41.43702697753906,-34.29200744628906,-36.07301330566406
2012-01-28-06,-41.92667007446289,-43.58308410644531,-35.22444152832031,-37.47126770019531
2012-01-28-09,-41.06044387817383,-43.10981750488281,-34.09394836425781,-36.16889953613281
2012-01-28-12,-43.08226013183594,-45.0025634765625,-36.9708251953125,-39.4722900390625
2012-01-28-15,-44.27927017211914,-45.547119140625,-38.751220703125,-41.73876953125
2012-01-28-18,-44.01341247558594,-44.97288513183594,-37.87376403808594,-42.01390075683594
2012-01-28-21,-40.61077117919922,-40.50071716308594,-34.17625427246094,-37.57859802246094
2012-01-29-00,-40.422607421875,-39.80775451660156,-32.99232482910156,-37.65541076660156
2012-01-29-03,-42.645713806152344,-42.328277587890625,-35.070953369140625,-40.343902587890625
2012-01-29-06,-42.29374694824219,-41.960845947265625,-34.794830322265625,-40.157623291015625
2012-01-29-09,-42.70574951171875,-42.33647155761719,-35.13749694824219,-40.65361022949219
2012-01-29-12,-44.59931945800781,-43.858489990234375,-36.021331787109375,-42.805999755859375
2012-01-29-15,-43.37205123901367,-42.25480651855469,-34.96232604980469,-41.73381042480469
2012-01-29-18,-43.30101013183594,-41.875335693359375,-35.232757568359375,-40.931732177734375
2012-01-29-21,-41.82907485961914,-38.716064453125,-34.56005859375,-38.201171875
2012-01-30-00,-37.88438034057617,-33.37092590332031,-31.514236450195312,-32.62385559082031
2012-01-30-03,-38.68716812133789,-33.45637512207031,-32.59553527832031,-33.23957824707031
2012-01-30-06,-39.39255905151367,-35.08551025390625,-33.85797119140625,-33.92388916015625
2012-01-30-09,-39.29690170288086,-35.71861267089844,-32.79893493652344,-34.15269470214844
2012-01-30-12,-38.64964294433594,-33.393890380859375,-30.440277099609375,-32.937347412109375
2012-01-30-15,-38.460872650146484,-33.053863525390625,-30.647613525390625,-32.192047119140625
2012-01-30-18,-37.45841598510742,-31.382186889648438,-29.897323608398438,-30.119979858398438
2012-01-30-21,-36.53593826293945,-30.040985107421875,-28.562957763671875,-29.844696044921875
2012-01-31-00,-35.3623046875,-29.615615844726562,-26.721084594726562,-28.323623657226562
2012-01-31-03,-35.51747131347656,-30.23193359375,-26.2548828125,-28.28076171875
2012-01-31-06,-34.79313278198242,-29.367782592773438,-25.549423217773438,-27.288192749023438
2012-01-31-09,-34.4379997253418,-29.322601318359375,-25.678070068359375,-27.456390380859375
2012-01-31-12,-34.08292770385742,-29.306884765625,-25.308837890625,-25.814697265625
2012-01-31-15,-35.59832000732422,-32.07005310058594,-26.478744506835938,-27.443099975585938
2012-01-31-18,-35.39419937133789,-32.59211730957031,-25.755203247070312,-27.081863403320312
2012-01-31-21,-35.40867233276367,-33.00871276855469,-26.540939331054688,-27.130783081054688
2012-02-01-00,-34.29275894165039,-32.70063781738281,-24.849075317382812,-26.362258911132812
2012-02-01-03,-37.20136260986328,-35.97767639160156,-28.261856079101562,-29.831680297851562
2012-02-01-06,-37.00543975830078,-35.60325622558594,-27.741439819335938,-28.743392944335938
2012-02-01-09,-36.29768371582031,-33.839080810546875,-26.321014404296875,-28.025604248046875
2012-02-01-12,-33.39567565917969,-30.46832275390625,-23.32379150390625,-24.84674072265625
2012-02-01-15,-33.70494079589844,-29.712371826171875,-24.324676513671875,-25.749969482421875
2012-02-01-18,-33.28173065185547,-29.131881713867188,-22.291549682617188,-24.499557495117188
2012-02-01-21,-30.623165130615234,-24.670257568359375,-17.929046630859375,-23.430023193359375
2012-02-02-00,-26.747711181640625,-20.773101806640625,-14.595367431640625,-19.833648681640625
2012-02-02-03,-22.981460571289062,-18.143508911132812,-10.381805419921875,-14.346160888671875
2012-02-02-06,-21.432151794433594,-16.800323486328125,-10.494659423828125,-13.091339111328125
2012-02-02-09,-17.27566909790039,-12.78277587890625,-6.00689697265625,-8.40533447265625
2012-02-02-12,-16.35879135131836,-10.0567626953125,-5.9962158203125,-7.2510986328125
2012-02-02-15,-14.280609130859375,-8.029083251953125,-4.655548095703125,-4.926544189453125
2012-02-02-18,-11.097002029418945,-5.506072998046875,-0.470428466796875,-2.522674560546875
2012-02-02-21,-10.111319541931152,-5.563690185546875,-0.704803466796875,-1.855682373046875
2012-02-03-00,-9.005098342895508,-4.326446533203125,0.186248779296875,-1.539337158203125
2012-02-03-03,-10.814327239990234,-6.838958740234375,-1.966400146484375,-3.384368896484375
2012-02-03-06,-11.46218204498291,-7.209197998046875,-3.265838623046875,-4.326873779296875
2012-02-03-09,-12.754549026489258,-11.642303466796875,-4.794647216796875,-7.052459716796875
2012-02-03-12,-19.012657165527344,-18.657180786132812,-12.013153076171875,-15.523895263671875
2012-02-03-15,-21.89261245727539,-22.54949951171875,-18.02716064453125,-20.02020263671875
2012-02-03-18,-21.262224197387695,-20.695892333984375,-19.983917236328125,-20.553802490234375
2012-02-03-21,-21.25139808654785,-20.930801391601562,-17.386489868164062,-20.328018188476562
2012-02-04-00,-22.71429443359375,-22.62054443359375,-19.08807373046875,-20.96929931640625
2012-02-04-03,-23.86212158203125,-23.34490966796875,-21.21551513671875,-22.41204833984375
2012-02-04-06,-23.726518630981445,-23.630218505859375,-21.084686279296875,-22.323944091796875
2012-02-04-09,-24.620080947875977,-24.009201049804688,-21.475631713867188,-22.690231323242188
2012-02-04-12,-27.08633041381836,-26.062255859375,-24.052490234375,-24.6827392578125
2012-02-04-15,-27.80463409423828,-28.073867797851562,-24.285537719726562,-25.400527954101562
2012-02-04-18,-28.97388458251953,-30.152999877929688,-22.871261596679688,-27.488204956054688
2012-02-04-21,-23.13963508605957,-24.0916748046875,-16.3861083984375,-19.4451904296875
2012-02-05-00,-20.58447265625,-21.31298828125,-13.369384765625,-16.31494140625
2012-02-05-03,-19.47962188720703,-19.600357055664062,-13.272735595703125,-15.159698486328125
2012-02-05-06,-17.422414779663086,-16.576690673828125,-10.597930908203125,-12.922149658203125
2012-02-05-09,-17.899986267089844,-17.106964111328125,-9.675323486328125,-13.674835205078125
2012-02-05-12,-18.39118003845215,-17.703414916992188,-10.282501220703125,-13.315216064453125
2012-02-05-15,-16.40739631652832,-15.83355712890625,-8.29595947265625,-10.60699462890625
2012-02-05-18,-15.373757362365723,-13.841156005859375,-7.071136474609375,-9.703948974609375
2012-02-05-21,-12.289653778076172,-10.457183837890625,-4.947906494140625,-6.303863525390625
2012-02-06-00,-11.055092811584473,-10.072784423828125,-3.390655517578125,-4.977081298828125
2012-02-06-03,-9.2459716796875,-7.299468994140625,-2.312652587890625,-3.837554931640625
2012-02-06-06,-10.373836517333984,-5.939971923828125,-2.536651611328125,-4.996612548828125
2012-02-06-09,-9.179524421691895,-4.6357421875,-2.4521484375,-3.4228515625
2012-02-06-12,-10.755157470703125,-6.617462158203125,-4.002227783203125,-4.640899658203125
2012-02-06-15,-10.49868392944336,-7.871002197265625,-4.760162353515625,-5.389312744140625
2012-02-06-18,-13.857131958007812,-13.072296142578125,-7.563751220703125,-8.647735595703125
2012-02-06-21,-10.223493576049805,-8.653289794921875,-3.389617919921875,-5.582489013671875
2012-02-07-00,-10.27223014831543,-9.116790771484375,-3.606781005859375,-5.593109130859375
2012-02-07-03,-13.445890426635742,-12.238800048828125,-8.230743408203125,-10.341094970703125
2012-02-07-06,-13.93422794342041,-13.066986083984375,-9.734710693359375,-10.534759521484375
2012-02-07-09,-16.02625846862793,-14.448974609375,-11.990966796875,-12.54443359375
2012-02-07-12,-16.03400421142578,-14.291351318359375,-12.323822021484375,-12.374114990234375
2012-02-07-15,-14.47428035736084,-12.665496826171875,-9.753875732421875,-10.235076904296875
2012-02-07-18,-15.326583862304688,-13.024505615234375,-9.611663818359375,-10.937347412109375
2012-02-07-21,-12.856528282165527,-10.473358154296875,-6.462860107421875,-8.141815185546875
2012-02-08-00,-9.267130851745605,-7.2491455078125,-3.2716064453125,-4.6834716796875
2012-02-08-03,-12.190305709838867,-9.878326416015625,-6.388580322265625,-7.363433837890625
2012-02-08-06,-12.917275428771973,-10.719635009765625,-7.497955322265625,-8.529693603515625
2012-02-08-09,-13.136966705322266,-11.101348876953125,-8.052276611328125,-8.362335205078125
2012-02-08-12,-14.32834529876709,-12.776885986328125,-8.965606689453125,-10.454864501953125
2012-02-08-15,-14.021610260009766,-12.234039306640625,-8.640777587890625,-9.877105712890625
2012-02-08-18,-14.03078556060791,-11.915008544921875,-7.870086669921875,-10.407196044921875
2012-02-08-21,-11.89394760131836,-10.128753662109375,-5.872161865234375,-7.067962646484375
