time,tcc_mean,tcc_median,tcc_max,tcc_p75
2012-01-01-00,0.6912105083465576,0.686225950717926,0.9557953476905823,0.9511414170265198
2012-01-01-03,0.7477236390113831,0.8227358460426331,0.9487887024879456,0.8580752015113831
2012-01-01-06,0.709191620349884,0.67335045337677,0.9240370988845825,0.80457603931427
2012-01-01-09,0.6844606995582581,0.76276034116745,0.9749948382377625,0.8282663226127625
2012-01-01-12,0.7222132086753845,0.8461620807647705,1.0000011920928955,0.9275829792022705
2012-01-01-15,0.7181690335273743,0.746416449546814,0.9685386419296265,0.917711615562439
2012-01-01-18,0.7238686084747314,0.8505724668502808,0.9610155820846558,0.8793658018112183
2012-01-01-21,0.8364403247833252,0.7977278828620911,0.9999983906745911,0.9472029805183411
2012-01-02-00,0.9557497501373291,0.9974672198295593,1.000000238418579,1.000000238418579
2012-01-02-03,0.9920162558555603,1.0000004768371582,1.0000004768371582,1.0000004768371582
2012-01-02-06,1.0,1.0,1.0,1.0
2012-01-02-09,1.0,1.0,1.0,1.0
2012-01-02-12,1.0,1.0,1.0,1.0
2012-01-02-15,0.9998883008956909,1.0,1.0,1.0
2012-01-02-18,0.9968098402023315,1.0,1.0,1.0
2012-01-02-21,0.896312952041626,0.9999997615814209,0.9999997615814209,0.9999997615814209
2012-01-03-00,0.8028592467308044,0.9920241236686707,1.000004529953003,1.000004529953003
2012-01-03-03,0.71533203125,0.97906494140625,1.0,1.0
2012-01-03-06,0.4586758017539978,0.5167388916015625,0.8397674560546875,0.74444580078125
2012-01-03-09,0.28759631514549255,0.22109344601631165,0.7458279132843018,0.49091461300849915
2012-01-03-12,0.4138810932636261,0.35369873046875,0.8671417236328125,0.6447906494140625
2012-01-03-15,0.30110910534858704,0.3167027235031128,0.47543227672576904,0.44901931285858154
2012-01-03-18,0.43663617968559265,0.37071311473846436,0.8155983686447144,0.49456870555877686
2012-01-03-21,0.5108203887939453,0.4892699122428894,0.8507811427116394,0.5977293848991394
2012-01-04-00,0.6088281869888306,0.6115425229072571,0.9487007260322571,0.7980354428291321
2012-01-04-03,0.6942615509033203,0.6867067813873291,0.9962465763092041,0.9152376651763916
2012-01-04-06,0.8456391096115112,0.9313240051269531,1.0000038146972656,0.9717292785644531
2012-01-04-09,0.9539827704429626,0.9697879552841187,1.0000003576278687,1.0000003576278687
2012-01-04-12,0.9925357103347778,0.9989954233169556,1.0000001192092896,1.0000001192092896
2012-01-04-15,0.9987824559211731,1.0,1.0,1.0
2012-01-04-18,1.0,1.0,1.0,1.0
2012-01-04-21,1.0,1.0,1.0,1.0
2012-01-05-00,0.9891669750213623,0.9899902939796448,1.0,0.9974642395973206
2012-01-05-03,0.9813206195831299,0.9860929846763611,0.999999463558197,0.9930433630943298
2012-01-05-06,0.9595771431922913,0.9910703897476196,1.0000005960464478,0.9918752908706665
