time,tcc_mean,tcc_median,tcc_max,tcc_p75
2012-01-01-00,0.6912105083465576,0.686225950717926,0.9557953476905823,0.9511414170265198
2012-01-01-01,0.7052714228630066,0.6745029091835022,0.9659610390663147,0.9189029335975647
2012-01-01-02,0.7389835119247437,0.7548086047172546,0.8970662951469421,0.8457052111625671
2012-01-01-03,0.7477236390113831,0.8227358460426331,0.9487887024879456,0.8580752015113831
2012-01-01-04,0.7471598386764526,0.7914866209030151,0.9215830564498901,0.8661783933639526
2012-01-01-05,0.690755307674408,0.7140190601348877,0.7797844409942627,0.7641441822052002
2012-01-01-06,0.709191620349884,0.67335045337677,0.9240370988845825,0.80457603931427
2012-01-01-07,0.6807458400726318,0.68513023853302,0.97315514087677,0.88575279712677
2012-01-01-08,0.7272319197654724,0.7498437762260437,0.9768792986869812,0.8263818621635437
2012-01-01-09,0.6844606995582581,0.76276034116745,0.9749948382377625,0.8282663226127625
2012-01-01-10,0.696445643901825,0.7927404642105103,0.9974676370620728,0.8513647317886353
2012-01-01-11,0.6745197772979736,0.7960289120674133,0.9999931454658508,0.8249900937080383
2012-01-01-12,0.7222132086753845,0.8461620807647705,1.0000011920928955,0.9275829792022705
2012-01-01-13,0.7260342240333557,0.8271050453186035,0.9955315589904785,0.9053521156311035
2012-01-01-14,0.7316713333129883,0.7285043001174927,0.9969979524612427,0.9303170442581177
2012-01-01-15,0.7181690335273743,0.746416449546814,0.9685386419296265,0.917711615562439
2012-01-01-16,0.7239945530891418,0.7938747406005859,0.9962368011474609,0.9078273773193359
2012-01-01-17,0.7378343939781189,0.8142572045326233,0.9830499291419983,0.9115930199623108
2012-01-01-18,0.7238686084747314,0.8505724668502808,0.9610155820846558,0.8793658018112183
2012-01-01-19,0.7413991093635559,0.8212941288948059,0.9929860234260559,0.8831227421760559
2012-01-01-20,0.8304904699325562,0.8720749020576477,0.997204601764679,0.932019054889679
2012-01-01-21,0.8364403247833252,0.7977278828620911,0.9999983906745911,0.9472029805183411
2012-01-01-22,0.861926794052124,0.9530701041221619,0.9999985098838806,0.9929794669151306
2012-01-01-23,0.9237038493156433,0.9898278117179871,0.9999977946281433,0.9999977946281433
2012-01-02-00,0.9557497501373291,0.9974672198295593,1.000000238418579,1.000000238418579
2012-01-02-01,0.9734326601028442,0.9999990463256836,0.9999990463256836,0.9999990463256836
2012-01-02-02,0.975762128829956,0.999999463558197,0.999999463558197,0.999999463558197
2012-01-02-03,0.9920162558555603,1.0000004768371582,1.0000004768371582,1.0000004768371582
2012-01-02-04,0.9996664524078369,1.0,1.0,1.0
2012-01-02-05,1.0,1.0,1.0,1.0
2012-01-02-06,1.0,1.0,1.0,1.0
2012-01-02-07,1.0,1.0,1.0,1.0
2012-01-02-08,1.0,1.0,1.0,1.0
2012-01-02-09,1.0,1.0,1.0,1.0
2012-01-02-10,1.0,1.0,1.0,1.0
2012-01-02-11,0.9997904896736145,1.0,1.0,1.0
2012-01-02-12,1.0,1.0,1.0,1.0
2012-01-02-13,1.0,1.0,1.0,1.0
2012-01-02-14,0.9992157816886902,1.0,1.0,1.0
2012-01-02-15,0.9998883008956909,1.0,1.0,1.0
2012-01-02-16,1.0,1.0,1.0,1.0
2012-01-02-17,0.9995372295379639,1.0,1.0,1.0
2012-01-02-18,0.9968098402023315,1.0,1.0,1.0
2012-01-02-19,0.9977043867111206,0.999847412109375,1.0,1.0
2012-01-02-20,0.9879052042961121,1.0000007152557373,1.0000007152557373,1.0000007152557373
2012-01-02-21,0.896312952041626,0.9999997615814209,0.9999997615814209,0.9999997615814209
2012-01-02-22,0.7997721433639526,1.0000030994415283,1.0000030994415283,1.0000030994415283
2012-01-02-23,0.7898454070091248,0.995520293712616,1.0000064373016357,1.0000064373016357
2012-01-03-00,0.8028592467308044,0.9920241236686707,1.000004529953003,1.000004529953003
2012-01-03-01,0.7510507702827454,0.9969902634620667,0.9999962449073792,0.9999962449073792
2012-01-03-02,0.7257724404335022,1.0,1.0,1.0
2012-01-03-03,0.71533203125,0.97906494140625,1.0,1.0
2012-01-03-04,0.7084282636642456,0.964141845703125,1.0,0.9932861328125
2012-01-03-05,0.6079270839691162,0.6410369873046875,0.971893310546875,0.9491119384765625
