time,tp_mm_mean_aw,tp_mm_median,tp_mm_max,tp_mm_p75,tp_frac_gt_0.1
2016-01-06-09,0.0,0.0,0.0,0.0,0.0
2016-01-06-12,0.0,0.0,0.0,0.0,0.0
2016-01-06-15,0.0,0.0,0.0,0.0,0.0
2016-01-06-18,5.261953442511001e-05,0.0,0.0004921312211081386,0.0,0.0
2016-01-06-21,0.0,0.0,0.0,0.0,0.0
2016-01-07-00,0.00012215032346054325,0.0,0.00042567990021780133,0.00033686956157907844,0.0
2016-01-07-03,0.0,0.0,0.0,0.0,0.0
2016-01-07-06,8.276385743738363e-05,0.0,0.000774060026742518,0.0,0.0
2016-01-07-09,0.0002467621065579925,0.0,0.001548120053485036,0.0,0.0
2016-01-07-12,0.00022889707523627645,0.0,0.0012661912478506565,0.00010032090358436108,0.0
2016-01-07-15,0.0001864859078640996,0.0,0.0007238995749503374,0.0003871391527354717,0.0
2016-01-07-18,0.0005035567616234248,0.0,0.0017277488950639963,0.0014477991499006748,0.0
2016-01-07-21,8.276385743738363e-05,0.0,0.000774060026742518,0.0,0.0
2016-01-08-00,0.0005150954371400462,0.0,0.00307522714138031,0.0007740454748272896,0.0
2016-01-08-03,0.000598788304718061,0.0,0.0032256939448416233,0.0008791685104370117,0.0
2016-01-08-06,7.182420970850494e-05,0.0,0.0006717455107718706,0.0,0.0
2016-01-08-09,0.00012444530004994674,0.0,0.0011638912837952375,0.0,0.0
2016-01-08-12,0.00015327176192918662,0.0,0.0007597554940730333,0.0,0.0
2016-01-08-15,7.20373702459614e-05,0.0,0.0006737391231581569,0.0,0.0
2016-01-08-18,0.0001563540321824804,0.0,0.0014477991499006748,0.0,0.0
2016-01-08-21,0.000397147643691692,0.0,0.0016274279914796352,0.00095367431640625,0.0
2016-01-09-00,0.010174776397244895,0.0020097941160202026,0.03077276051044464,0.026413239538669586,0.0
2016-01-09-03,0.03288260128916174,0.0028833746910095215,0.10175071656703949,0.09015575051307678,0.1111111111111111
2016-01-09-06,0.0006354424652438203,0.0,0.0031755189411342144,0.0007740454748272896,0.0
2016-01-09-09,0.0004755784022355626,0.0,0.002541462890803814,0.00033585820347070694,0.0
2016-01-09-12,0.0002882552832944079,0.0,0.0017277488950639963,0.0,0.0
2016-01-09-15,0.0024976440550295007,0.0019073486328125,0.008871778845787048,0.0034901313483715057,0.0
2016-01-09-18,0.006325776620150944,0.0019073486328125,0.02332916483283043,0.0073355622589588165,0.0
2016-01-09-21,0.0002902095142071475,0.0,0.0014477991499006748,0.0004921457730233669,0.0
2016-01-10-00,0.0007028632276080692,0.00029086368158459663,0.0026670750230550766,0.0012661912478506565,0.0
2016-01-10-03,0.0008246022913534103,0.0005834153853356838,0.002326793037354946,0.0015481491573154926,0.0
2016-01-10-06,0.003275501350123324,0.0016968697309494019,0.010156771168112755,0.005307141691446304,0.0
2016-01-10-09,0.001007188207230776,0.0,0.0042156316339969635,0.0021079322323203087,0.0
2016-01-10-12,0.0009829345951224795,0.0,0.003455905243754387,0.002107990439981222,0.0
2016-01-10-15,0.0009561230799082773,0.0,0.0034268596209585667,0.0019073486328125,0.0
2016-01-10-18,0.00035192339126340863,0.0,0.0011332740541547537,0.0007740745786577463,0.0
2016-01-10-21,0.004694623208097928,0.0019073486328125,0.0179363414645195,0.006353016942739487,0.0
2016-01-11-00,0.02776355808889651,0.0,0.1597777009010315,0.017918646335601807,0.1111111111111111
2016-01-11-03,0.020705807390592783,0.0,0.10823644697666168,0.028252601623535156,0.1111111111111111
2016-01-11-06,0.002681951626867229,0.0010558869689702988,0.011174939572811127,0.00189291313290596,0.0
2016-01-11-09,0.011532987261051298,0.0015478581190109253,0.03660377115011215,0.02955365926027298,0.0
2016-01-11-12,0.004170615855984911,0.003087590914219618,0.010888813994824886,0.0047364975325763226,0.0
2016-01-11-15,0.0015583890420527908,0.0011333031579852104,0.003975816071033478,0.002161250449717045,0.0
2016-01-11-18,0.01599917052246427,0.005982816219329834,0.06951577961444855,0.01932680606842041,0.0
2016-01-11-21,0.0005290240001423108,0.0,0.0020869774743914604,0.0007740454748272896,0.0
2016-01-12-00,0.04868332045789758,0.004325865302234888,0.18507322669029236,0.08969088643789291,0.2222222222222222
2016-01-12-03,0.03151977902112739,0.0026090366300195456,0.10055623203516006,0.06352870911359787,0.1111111111111111
2016-01-12-06,0.015268927586521475,0.0007245689630508423,0.06572902202606201,0.02690032124519348,0.0
2016-01-12-09,0.015782430419019892,0.0007394701242446899,0.0801924616098404,0.023117288947105408,0.0
2016-01-12-12,0.0239488754840716,0.0006649643182754517,0.08563138544559479,0.05468539893627167,0.0
2016-01-12-15,0.02218705889758008,0.0030584633350372314,0.070132315158844,0.05995854735374451,0.0
2016-01-12-18,0.010248154374582912,0.004056318197399378,0.03908242657780647,0.01497514359652996,0.0
