time,temp_mean,temp_median,temp_max,temp_p75
2016-01-01-00,-0.5165303349494934,1.138824462890625,2.300079345703125,1.300933837890625
2016-01-01-01,-0.6552971601486206,-0.049652099609375,2.732818603515625,1.149688720703125
2016-01-01-02,-0.665863037109375,0.125152587890625,2.256256103515625,1.344146728515625
2016-01-01-03,-1.1216329336166382,-0.885467529296875,0.915313720703125,0.057159423828125
2016-01-01-04,-0.6731940507888794,-0.845550537109375,1.069061279296875,-0.163604736328125
2016-01-01-05,-0.5646125078201294,-0.748992919921875,1.460601806640625,0.628936767578125
2016-01-01-06,-0.8486565351486206,-1.004669189453125,1.046844482421875,0.012115478515625
2016-01-01-07,-0.4561801552772522,-0.575469970703125,1.271636962890625,0.518524169921875
2016-01-01-08,-0.5192837119102478,-0.472991943359375,1.362701416015625,0.894195556640625
2016-01-01-09,-1.2083841562271118,-1.316497802734375,1.641387939453125,0.878814697265625
2016-01-01-10,-2.7252705097198486,-2.779876708984375,0.637725830078125,-0.029876708984375
2016-01-01-11,-3.41640567779541,-3.266937255859375,0.124786376953125,-0.838226318359375
2016-01-01-12,-4.008975505828857,-4.084930419921875,-0.179412841796875,-1.111297607421875
2016-01-01-13,-3.711869955062866,-3.960784912109375,0.375885009765625,-0.686126708984375
2016-01-01-14,-4.993146896362305,-5.717132568359375,-0.712982177734375,-2.141448974609375
2016-01-01-15,-6.48110294342041,-6.810150146484375,-2.329437255859375,-3.718597412109375
2016-01-01-16,-7.791948318481445,-7.836517333984375,-3.391693115234375,-4.828948974609375
2016-01-01-17,-7.618024826049805,-7.870208740234375,-3.481170654296875,-4.627777099609375
2016-01-01-18,-8.02946949005127,-8.362152099609375,-4.293670654296875,-5.670013427734375
2016-01-01-19,-9.61893367767334,-8.856781005859375,-6.231414794921875,-8.383392333984375
2016-01-01-20,-10.88040828704834,-10.223236083984375,-7.175628662109375,-9.467498779296875
2016-01-01-21,-10.356266021728516,-11.102630615234375,-5.684173583984375,-8.252532958984375
2016-01-01-22,-10.233137130737305,-11.273162841796875,-5.317962646484375,-7.319427490234375
2016-01-01-23,-10.027544021606445,-10.850921630859375,-4.959564208984375,-6.711517333984375
2016-01-02-00,-9.752777099609375,-11.034027099609375,-4.590911865234375,-6.144378662109375
2016-01-02-01,-7.940304279327393,-8.510345458984375,-3.568939208984375,-4.981536865234375
2016-01-02-02,-6.947818279266357,-6.878265380859375,-3.181732177734375,-4.576019287109375
2016-01-02-03,-6.296206951141357,-5.146820068359375,-2.471771240234375,-3.565277099609375
2016-01-02-04,-5.524152755737305,-3.742523193359375,-1.753753662109375,-2.517425537109375
2016-01-02-05,-4.971499919891357,-2.795745849609375,-1.245208740234375,-1.933441162109375
2016-01-02-06,-3.986663818359375,-1.754974365234375,-0.516937255859375,-1.067718505859375
2016-01-02-07,-3.83779239654541,-1.180999755859375,-0.256683349609375,-0.628509521484375
2016-01-02-08,-3.6706645488739014,-1.342864990234375,0.249420166015625,-0.848968505859375
2016-01-02-09,-4.581552982330322,-2.941986083984375,-0.542816162109375,-2.357757568359375
2016-01-02-10,-3.5316669940948486,-2.029632568359375,0.634674072265625,-1.174407958984375
2016-01-02-11,-3.2302348613739014,-1.679779052734375,0.736968994140625,-0.959808349609375
2016-01-02-12,-3.2259488105773926,-2.172210693359375,0.481353759765625,-1.307952880859375
2016-01-02-13,-3.67263126373291,-3.109832763671875,-0.482513427734375,-1.897186279296875
2016-01-02-14,-3.82096004486084,-3.055145263671875,-1.561614990234375,-1.757781982421875
2016-01-02-15,-3.1356303691864014,-2.164398193359375,-0.509613037109375,-1.277679443359375
2016-01-02-16,-3.08048152923584,-2.030731201171875,-0.275726318359375,-1.153900146484375
2016-01-02-17,-2.7614848613739014,-1.662322998046875,0.579864501953125,-0.960784912109375
2016-01-02-18,-2.32059383392334,-0.952606201171875,0.907379150390625,-0.606414794921875
2016-01-02-19,-2.1059536933898926,-1.032440185546875,0.847320556640625,-0.499603271484375
2016-01-02-20,-1.7611457109451294,-0.868377685546875,1.619781494140625,0.168853759765625
2016-01-02-21,-2.425981283187866,-1.985687255859375,1.143096923828125,-0.422698974609375
2016-01-02-22,-2.557952880859375,-1.763031005859375,1.214263916015625,-0.242034912109375
2016-01-02-23,-2.53933048248291,-1.723358154296875,1.422882080078125,-0.027557373046875
2016-01-03-00,-2.7608065605163574,-1.795989990234375,1.473785400390625,0.435699462890625
2016-01-03-01,-3.650861978530884,-2.737884521484375,1.073638916015625,0.692535400390625
2016-01-03-02,-4.673268795013428,-3.713958740234375,0.161041259765625,0.022613525390625
2016-01-03-03,-3.638871908187866,-2.108489990234375,1.131988525390625,0.903472900390625
2016-01-03-04,-4.319454669952393,-3.154876708984375,0.317291259765625,-0.234466552734375
2016-01-03-05,-4.741329669952393,-3.697845458984375,-0.020111083984375,-0.692718505859375
2016-01-03-06,-3.939436197280884,-3.317718505859375,0.522125244140625,-0.206634521484375
2016-01-03-07,-2.74295711517334,-2.598968505859375,1.674224853515625,0.825592041015625
2016-01-03-08,-3.198089599609375,-3.221771240234375,1.437164306640625,0.267974853515625
2016-01-03-09,-4.522796630859375,-4.635589599609375,0.532379150390625,-0.973236083984375
2016-01-03-10,-3.789018392562866,-4.697479248046875,-0.325164794921875,-0.951751708984375
2016-01-03-11,-3.846893310546875,-4.836029052734375,-0.475189208984375,-1.121429443359375
2016-01-03-12,-2.784745931625366,-3.023040771484375,-0.301727294921875,-0.553070068359375
2016-01-03-13,-2.66178035736084,-1.943206787109375,-0.237762451171875,-0.577972412109375
2016-01-03-14,-2.6354403495788574,-2.192352294921875,0.078643798828125,-0.556610107421875
2016-01-03-15,-3.2716572284698486,-3.207611083984375,-0.189788818359375,-0.736175537109375
2016-01-03-16,-3.605316162109375,-3.433685302734375,-0.074798583984375,-1.226654052734375
2016-01-03-17,-3.367034912109375,-2.636322021484375,-0.056976318359375,-0.496185302734375
2016-01-03-18,-3.08743953704834,-2.142425537109375,0.407135009765625,-0.111907958984375
2016-01-03-19,-5.469790935516357,-4.348236083984375,-1.525238037109375,-2.427093505859375
2016-01-03-20,-5.538692951202393,-4.962249755859375,-1.159271240234375,-2.573089599609375
2016-01-03-21,-6.053042888641357,-5.574066162109375,-1.848724365234375,-3.233001708984375
2016-01-03-22,-4.262624263763428,-3.632171630859375,-0.680511474609375,-1.564544677734375
2016-01-03-23,-6.23013973236084,-5.079193115234375,-2.713836669921875,-3.914886474609375
2016-01-04-00,-7.464663982391357,-6.952728271484375,-3.540863037109375,-5.033782958984375
2016-01-04-01,-7.64823055267334,-7.288909912109375,-5.053314208984375,-5.320526123046875
2016-01-04-02,-8.49052906036377,-8.582977294921875,-5.341033935546875,-7.145965576171875
2016-01-04-03,-10.237531661987305,-11.036590576171875,-6.821746826171875,-8.415618896484375
2016-01-04-04,-9.48662281036377,-9.888885498046875,-6.023651123046875,-7.423797607421875
2016-01-04-05,-10.83754825592041,-12.001556396484375,-7.029388427734375,-8.359344482421875
