time,tcc_mean,tcc_median,tcc_max,tcc_p75
2016-01-01-00,0.8597201108932495,1.0000009536743164,1.0000009536743164,1.0000009536743164
2016-01-01-03,0.8811096549034119,0.9079989790916443,1.0000019073486328,0.9995211958885193
2016-01-01-06,0.8692938089370728,0.9686632752418518,0.9999971985816956,0.9999971985816956
2016-01-01-09,0.4028742015361786,0.275995671749115,0.93807452917099,0.8987831473350525
2016-01-01-12,0.15385158360004425,0.054147277027368546,0.46720269322395325,0.28898003697395325
2016-01-01-15,0.07547387480735779,0.05514875426888466,0.20393720269203186,0.09446302056312561
2016-01-01-18,0.07245682924985886,0.05762951821088791,0.25312894582748413,0.08183758705854416
2016-01-01-21,0.33825284242630005,0.008123841136693954,1.0000061988830566,1.0000061988830566
2016-01-02-00,0.7448868751525879,0.9999935030937195,0.9999935030937195,0.9999935030937195
2016-01-02-03,0.9969757795333862,0.9974557757377625,0.9999999403953552,0.9999999403953552
2016-01-02-06,0.9982554912567139,1.0,1.0,1.0
2016-01-02-09,1.0,1.0,1.0,1.0
2016-01-02-12,0.9890949726104736,0.9999992847442627,0.9999992847442627,0.9999992847442627
2016-01-02-15,1.0,1.0,1.0,1.0
2016-01-02-18,0.8368502855300903,0.9999972581863403,0.9999972581863403,0.9999972581863403
2016-01-02-21,0.6208652257919312,0.6938039660453796,0.9843465685844421,0.9713308215141296
2016-01-03-00,0.7285782694816589,0.857750654220581,0.949517011642456,0.9439170360565186
2016-01-03-03,0.7801963090896606,0.9869495034217834,0.999995768070221,0.9949756264686584
2016-01-03-06,0.9801028370857239,0.9964867830276489,1.0000001192092896,1.0000001192092896
2016-01-03-09,0.9816108345985413,0.9872943162918091,0.9948283433914185,0.9913913011550903
2016-01-03-12,0.9822562336921692,0.9834191799163818,0.9972054958343506,0.9881103038787842
2016-01-03-15,0.826641321182251,0.8993765711784363,0.9473349452018738,0.91252201795578
2016-01-03-18,0.7105703353881836,0.7720479965209961,0.9754934310913086,0.9120626449584961
2016-01-03-21,0.5533413887023926,0.5589210391044617,0.8729926943778992,0.6802741885185242
2016-01-04-00,0.3049778938293457,0.2416149377822876,0.6760326623916626,0.5531841516494751
2016-01-04-03,0.14231066405773163,0.11160150170326233,0.3574892580509186,0.21387353539466858
2016-01-04-06,0.4790441691875458,0.3551105856895447,0.9308704733848572,0.8651508688926697
2016-01-04-09,0.6363694071769714,0.7251263856887817,0.9759198427200317,0.9562207460403442
2016-01-04-12,0.7869137525558472,0.9756191968917847,1.0000027418136597,1.0000027418136597
2016-01-04-15,0.9754372835159302,0.9969559907913208,1.0000001192092896,1.0000001192092896
2016-01-04-18,0.9281182885169983,0.9896671772003174,0.9999973773956299,0.9995243549346924
2016-01-04-21,0.730400025844574,0.9516456723213196,1.0000007152557373,0.9902504086494446
2016-01-05-00,0.9309203624725342,0.9648372530937195,0.9962398409843445,0.9815875887870789
2016-01-05-03,0.9522443413734436,0.984826922416687,0.9998492002487183,0.9909952878952026
2016-01-05-06,0.8828533887863159,0.9109389185905457,0.9969450831413269,0.9755370020866394
2016-01-05-09,0.5574455261230469,0.5241932272911072,0.9866871237754822,0.9678120017051697
2016-01-05-12,0.6701416373252869,0.8313660025596619,0.9917816519737244,0.9722656607627869
2016-01-05-15,0.7343288064002991,0.876301646232605,0.9256638288497925,0.89207923412323
2016-01-05-18,0.6537309885025024,0.7176381945610046,0.8677846789360046,0.8015310168266296
2016-01-05-21,0.4776703119277954,0.6110456585884094,0.7748487591743469,0.7118757367134094
2016-01-06-00,0.11497751623392105,0.0819091796875,0.4307098388671875,0.14093780517578125
2016-01-06-03,0.16459400951862335,0.1363067626953125,0.48291778564453125,0.22267913818359375
2016-01-06-06,0.39886474609375,0.5103912353515625,0.89007568359375,0.73077392578125
2016-01-06-09,0.47153663635253906,0.38645869493484497,0.956954300403595,0.8834527134895325
2016-01-06-12,0.697515070438385,0.789722204208374,0.915759801864624,0.805164098739624
2016-01-06-15,0.6636064648628235,0.6955482363700867,0.8257896304130554,0.8211356997489929
2016-01-06-18,0.7705267071723938,0.7883328795433044,0.9110745787620544,0.8740796446800232
2016-01-06-21,0.5917721390724182,0.6216539144515991,0.8226274251937866,0.7334703207015991
2016-01-07-00,0.4458889365196228,0.4098358154296875,0.8329315185546875,0.73675537109375
2016-01-07-03,0.1927371621131897,0.111236572265625,0.508453369140625,0.3588714599609375
2016-01-07-06,0.0439503975212574,0.011112213134765625,0.24651336669921875,0.055240631103515625
2016-01-07-09,0.11595068871974945,0.05841827392578125,0.48337554931640625,0.19635009765625
2016-01-07-12,0.13465288281440735,0.03082275390625,0.42136383056640625,0.309844970703125
2016-01-07-15,0.5053858757019043,0.5165349841117859,0.7823125720024109,0.7694188952445984
2016-01-07-18,0.7286535501480103,0.7124826312065125,0.9721719622612,0.9220010638237
2016-01-07-21,0.9029529094696045,0.9291963577270508,0.9969453811645508,0.9700021743774414
2016-01-08-00,0.9436910152435303,0.9569772481918335,0.9817994832992554,0.9664376974105835
2016-01-08-03,0.6950956583023071,0.9308100342750549,0.9629908204078674,0.9439631104469299
2016-01-08-06,0.3442196249961853,0.177276611328125,0.7788238525390625,0.7084503173828125
2016-01-08-09,0.09932030737400055,0.0767059326171875,0.371429443359375,0.11530303955078125
2016-01-08-12,0.06235843151807785,0.0083160400390625,0.37410736083984375,0.0628204345703125
2016-01-08-15,0.08790164440870285,0.0,0.407684326171875,0.12772369384765625
2016-01-08-18,0.0954352468252182,0.0030517578125,0.356414794921875,0.124908447265625
2016-01-08-21,0.0920579731464386,0.0,0.34308624267578125,0.16986083984375
2016-01-09-00,0.1981489360332489,0.045745849609375,0.7795562744140625,0.39306640625
2016-01-09-03,0.2326270192861557,0.01519775390625,0.836669921875,0.4600982666015625
2016-01-09-06,0.2597757875919342,0.027862548828125,0.9120941162109375,0.54107666015625
2016-01-09-09,0.24858331680297852,0.04452075809240341,0.8920549154281616,0.5269426107406616
2016-01-09-12,0.3396419882774353,0.0831146240234375,0.95751953125,0.792144775390625
2016-01-09-15,0.4388902485370636,0.4225616455078125,0.954803466796875,0.5894622802734375
2016-01-09-18,0.44315987825393677,0.45334935188293457,0.9529221057891846,0.5949051380157471
2016-01-09-21,0.6265648603439331,0.8626115918159485,1.0000016689300537,1.0000016689300537
2016-01-10-00,0.8503822684288025,0.8299626111984253,0.999998927116394,0.9958332777023315
2016-01-10-03,0.8556934595108032,0.8819368481636047,0.9999940991401672,0.9974611401557922
2016-01-10-06,0.7091397643089294,0.8545085787773132,0.9925395846366882,0.9737102389335632
2016-01-10-09,0.5209486484527588,0.6259765625,0.98419189453125,0.8208160400390625
2016-01-10-12,0.3431328535079956,0.096588134765625,0.98785400390625,0.7597198486328125
2016-01-10-15,0.22422364354133606,0.1830766201019287,0.5052812099456787,0.36686110496520996
2016-01-10-18,0.35438984632492065,0.24481648206710815,0.8757521510124207,0.6431624293327332
2016-01-10-21,0.4172156751155853,0.28488293290138245,0.9861006140708923,0.9255079627037048
2016-01-11-00,0.878144383430481,0.989899754524231,1.000001072883606,1.000001072883606
2016-01-11-03,0.982214629650116,0.991873562335968,0.9999998211860657,0.995836079120636
2016-01-11-06,0.9915843605995178,1.000000238418579,1.000000238418579,1.000000238418579
2016-01-11-09,0.9992268085479736,1.0,1.0,1.0
2016-01-11-12,1.0,1.0,1.0,1.0
2016-01-11-15,0.9994617104530334,1.0,1.0,1.0
2016-01-11-18,0.9605081081390381,0.9908501505851746,1.0000016689300537,1.0000016689300537
2016-01-11-21,0.8490978479385376,0.8922479748725891,0.9999979138374329,0.9999979138374329
2016-01-12-00,0.6663119792938232,0.7184648513793945,0.999852180480957,0.992466926574707
2016-01-12-03,0.5012792944908142,0.3604271411895752,0.9981224536895752,0.9561455249786377
2016-01-12-06,0.52707439661026,0.5340968370437622,0.9999934434890747,0.9410334825515747
2016-01-12-09,0.5785074234008789,0.6160779595375061,0.9832959771156311,0.9038739800453186
2016-01-12-12,0.7275325059890747,0.9548375606536865,0.996082067489624,0.983905553817749
2016-01-12-15,0.6211956143379211,0.5999808311462402,0.9998526573181152,0.9881033897399902
2016-01-12-18,0.7917361259460449,0.7815661430358887,1.0000033378601074,0.9924654960632324
2016-01-12-21,0.8799886703491211,0.9517380595207214,0.9874588847160339,0.9830490946769714
2016-01-13-00,0.9164727330207825,0.918221116065979,0.9948278665542603,0.9840513467788696
2016-01-13-03,0.8124338984489441,0.806047260761261,1.0000016689300537,0.9819353222846985
2016-01-13-06,0.8172795176506042,0.7921618223190308,0.995019793510437,0.9840868711471558
