time,humidity_mean,humidity_median,humidity_max,humidity_p75
2016-01-01-00,67.93778991699219,67.34407043457031,76.01301574707031,71.80720520019531
2016-01-01-01,66.73182678222656,66.39659118652344,77.85215759277344,71.09629821777344
2016-01-01-02,66.0870132446289,63.90678405761719,81.32914733886719,71.21830749511719
2016-01-01-03,67.6905517578125,64.93148803710938,85.96566772460938,73.22348022460938
2016-01-01-04,70.43562316894531,68.24345397949219,90.01396179199219,74.76884460449219
2016-01-01-05,70.72610473632812,68.15367126464844,89.00767517089844,74.34019470214844
2016-01-01-06,69.52622985839844,66.29830932617188,84.47457885742188,72.48580932617188
2016-01-01-07,67.45872497558594,67.27139282226562,79.62979125976562,68.60537719726562
2016-01-01-08,66.66114044189453,65.39079284667969,76.53923034667969,68.72575378417969
2016-01-01-09,66.69223022460938,65.06178283691406,74.67872619628906,69.50343322753906
2016-01-01-10,65.19454956054688,64.39108276367188,71.55905151367188,67.32955932617188
2016-01-01-11,67.44099426269531,67.04119873046875,73.80462646484375,70.59393310546875
2016-01-01-12,69.25704956054688,68.798828125,76.3076171875,72.295654296875
2016-01-01-13,70.63713836669922,69.95596313476562,78.40493774414062,72.97695922851562
2016-01-01-14,72.19695281982422,71.8421630859375,80.4932861328125,74.0045166015625
2016-01-01-15,74.05949401855469,74.93449401855469,81.62956237792969,75.91496276855469
2016-01-01-16,75.67776489257812,76.25474548339844,82.76280212402344,77.54136657714844
2016-01-01-17,76.99136352539062,77.42454528808594,83.38157653808594,78.61546325683594
2016-01-01-18,78.28465270996094,78.89169311523438,83.84848022460938,80.00277709960938
2016-01-01-19,79.55328369140625,80.24566650390625,84.60675048828125,80.47100830078125
2016-01-01-20,80.77156829833984,79.88734436035156,86.17982482910156,81.98475646972656
2016-01-01-21,81.75640106201172,81.957275390625,88.085205078125,84.38525390625
2016-01-01-22,75.23775482177734,74.8243408203125,85.3209228515625,78.4820556640625
2016-01-01-23,77.21388244628906,77.12474060058594,88.09495544433594,81.74827575683594
2016-01-02-00,77.93998718261719,76.09564208984375,89.10540771484375,86.02337646484375
2016-01-02-01,76.71739196777344,73.4443359375,88.8388671875,85.87646484375
2016-01-02-02,73.76573181152344,69.78494262695312,88.19216918945312,84.23025512695312
2016-01-02-03,70.93106079101562,65.77198791503906,87.33692932128906,82.38136291503906
2016-01-02-04,67.53704071044922,60.96629333496094,86.48094177246094,81.73680114746094
2016-01-02-05,64.768310546875,57.950714111328125,85.20950317382812,80.70071411132812
2016-01-02-06,62.97849655151367,56.11759948730469,84.23478698730469,79.39787292480469
2016-01-02-07,61.96742630004883,54.59980773925781,83.58808898925781,78.16426086425781
2016-01-02-08,60.92860794067383,53.17144775390625,81.93902587890625,76.01129150390625
2016-01-02-09,60.32490921020508,52.51316833496094,79.39402770996094,73.57859802246094
2016-01-02-10,57.58738708496094,52.734466552734375,75.79989624023438,67.49130249023438
2016-01-02-11,59.76412582397461,56.66522216796875,73.79022216796875,66.51629638671875
2016-01-02-12,61.43931198120117,59.04618835449219,71.77616882324219,65.87968444824219
2016-01-02-13,62.91810989379883,61.62471008300781,69.56806945800781,66.03681945800781
2016-01-02-14,64.91680908203125,65.09516906738281,68.96846008300781,66.67573547363281
2016-01-02-15,66.75614166259766,67.98489379882812,69.62149047851562,69.19326782226562
2016-01-02-16,68.21815490722656,69.64466857910156,71.42469787597656,71.19935607910156
2016-01-02-17,67.95915985107422,68.35060119628906,72.04225158691406,70.42579650878906
2016-01-02-18,68.51765441894531,68.97053527832031,72.69148254394531,71.35285949707031
2016-01-02-19,69.76170349121094,70.71493530273438,73.91976928710938,72.67391967773438
2016-01-02-20,71.34759521484375,71.94538879394531,76.25959777832031,73.76838684082031
2016-01-02-21,73.44827270507812,72.82693481445312,80.51101684570312,76.20437622070312
2016-01-02-22,68.36460876464844,66.23548889160156,77.86927795410156,73.90736389160156
2016-01-02-23,69.24148559570312,67.61279296875,81.86181640625,78.26708984375
2016-01-03-00,69.16370391845703,67.47099304199219,84.27079772949219,79.27128601074219
2016-01-03-01,68.93495178222656,66.27197265625,86.44091796875,77.97705078125
2016-01-03-02,68.8843765258789,65.18928527832031,88.45588684082031,76.25617980957031
2016-01-03-03,67.82577514648438,62.90899658203125,88.17413330078125,74.01251220703125
2016-01-03-04,67.10533142089844,62.29115295410156,86.72132873535156,72.02894592285156
2016-01-03-05,66.57293701171875,63.66082763671875,84.64617919921875,70.35369873046875
2016-01-03-06,66.18446350097656,62.91075134277344,82.64122009277344,69.62413024902344
2016-01-03-07,66.14779663085938,63.34397888183594,80.23948669433594,69.74290466308594
2016-01-03-08,66.66178131103516,64.43191528320312,79.32058715820312,70.47976684570312
2016-01-03-09,66.44100952148438,64.57661437988281,75.67158508300781,70.01704406738281
2016-01-03-10,56.94538116455078,57.19554138183594,61.01097106933594,60.21751403808594
2016-01-03-11,59.24382781982422,59.82008361816406,64.49806213378906,61.87867736816406
2016-01-03-12,60.774169921875,61.01942443847656,66.67201232910156,61.89833068847656
2016-01-03-13,62.07868194580078,61.707855224609375,68.40512084960938,63.749603271484375
2016-01-03-14,63.39664077758789,62.79670715332031,69.65534973144531,65.12336730957031
2016-01-03-15,64.64576721191406,64.02236938476562,71.33413696289062,66.80606079101562
2016-01-03-16,66.46139526367188,66.18171691894531,73.84773254394531,67.62068176269531
2016-01-03-17,67.64655303955078,67.5723876953125,75.5589599609375,67.8800048828125
2016-01-03-18,68.48111724853516,67.86952209472656,77.41761779785156,68.48646545410156
2016-01-03-19,69.36490631103516,68.95211791992188,78.91061401367188,69.65206909179688
2016-01-03-20,70.4949722290039,70.27449035644531,80.28083801269531,70.68074035644531
2016-01-03-21,71.78699493408203,71.40364074707031,81.95881652832031,72.07209777832031
2016-01-03-22,69.84713745117188,68.77113342285156,77.55824279785156,72.15858459472656
2016-01-03-23,72.10572052001953,71.94621276855469,80.35563659667969,74.42375183105469
2016-01-04-00,74.86693572998047,75.20491027832031,82.45295715332031,76.92268371582031
2016-01-04-01,76.64142608642578,77.13575744628906,82.96559143066406,78.81788635253906
2016-01-04-02,77.89627838134766,78.27442932128906,82.48731994628906,79.73316955566406
2016-01-04-03,78.81719970703125,78.82255554199219,81.75749206542969,79.66667175292969
2016-01-04-04,79.87810516357422,79.78488159179688,81.78622436523438,81.64755249023438
2016-01-04-05,81.2823486328125,81.96084594726562,84.89712524414062,82.58804321289062
2016-01-04-06,82.41941833496094,82.23313903808594,86.93699645996094,83.85618591308594
2016-01-04-07,83.39657592773438,83.53790283203125,88.63800048828125,85.21148681640625
2016-01-04-08,83.75634765625,84.295166015625,89.283203125,85.41650390625
2016-01-04-09,83.17819213867188,84.01649475097656,89.18104553222656,85.03822326660156
2016-01-04-10,77.44316864013672,77.205322265625,83.82861328125,78.719482421875
2016-01-04-11,77.94522094726562,78.4947509765625,84.8922119140625,79.6109619140625
2016-01-04-12,78.28433990478516,78.64707946777344,85.56260681152344,82.03941345214844
2016-01-04-13,77.20243072509766,76.58811950683594,86.23411560058594,84.41722106933594
2016-01-04-14,75.27883911132812,73.85284423828125,86.59698486328125,85.54425048828125
2016-01-04-15,72.64004516601562,71.47538757324219,86.09892272949219,83.85185241699219
2016-01-04-16,70.07695007324219,68.50956726074219,85.70487976074219,82.55155944824219
2016-01-04-17,67.63829040527344,66.32492065429688,84.90792846679688,81.12179565429688
2016-01-04-18,65.04141235351562,63.34056091308594,84.24876403808594,79.94602966308594
2016-01-04-19,62.85979461669922,61.12672424316406,83.65504455566406,78.77418518066406
2016-01-04-20,60.91053771972656,59.382537841796875,83.00851440429688,76.70187377929688
2016-01-04-21,59.46195602416992,58.422454833984375,82.68417358398438,74.84432983398438
2016-01-04-22,57.49886703491211,55.08003234863281,81.98530578613281,72.33589172363281
2016-01-04-23,57.27284622192383,55.47846984863281,80.82124328613281,70.19819641113281
2016-01-05-00,58.19483947753906,56.724029541015625,79.68594360351562,69.10098266601562
2016-01-05-01,58.88034439086914,57.72203063964844,78.16831970214844,67.39683532714844
2016-01-05-02,59.49351501464844,58.546417236328125,76.88723754882812,66.23733520507812
2016-01-05-03,59.72752380371094,59.1536865234375,75.6307373046875,66.0482177734375
2016-01-05-04,60.22114944458008,60.74610900878906,74.26759338378906,67.14601135253906
2016-01-05-05,60.56645965576172,62.460174560546875,73.04855346679688,67.85910034179688
2016-01-05-06,61.07511520385742,62.86509704589844,72.59507751464844,67.75279235839844
2016-01-05-07,61.7900390625,64.47471618652344,72.52891540527344,68.06065368652344
2016-01-05-08,62.05939483642578,65.79295349121094,72.15476989746094,68.47557067871094
2016-01-05-09,62.61558532714844,67.501708984375,71.715087890625,69.170654296875
2016-01-05-10,61.11404037475586,65.23095703125,69.154296875,67.0517578125
2016-01-05-11,61.62350845336914,66.67874145507812,69.28762817382812,67.33255004882812
2016-01-05-12,62.00313186645508,67.37010192871094,69.33445739746094,67.97117614746094
2016-01-05-13,63.174072265625,68.612548828125,70.869384765625,70.049072265625
2016-01-05-14,64.17513275146484,69.98458862304688,72.08078002929688,71.13302612304688
2016-01-05-15,64.43580627441406,70.34666442871094,72.05516052246094,71.27391052246094
2016-01-05-16,64.45062255859375,69.91096496582031,71.90705871582031,70.93098449707031
2016-01-05-17,64.4585189819336,69.41093444824219,71.89237976074219,70.88114929199219
2016-01-05-18,64.3474349975586,69.26019287109375,72.91204833984375,70.68890380859375
2016-01-05-19,64.62873840332031,69.35687255859375,74.57171630859375,71.38812255859375
2016-01-05-20,64.92125701904297,69.24873352050781,75.66377258300781,72.32929992675781
2016-01-05-21,64.78700256347656,68.13845825195312,76.76980590820312,72.97293090820312
2016-01-05-22,64.39139556884766,66.14541625976562,76.90615844726562,72.15811157226562
2016-01-05-23,65.49278259277344,66.1015625,78.7587890625,73.42578125
2016-01-06-00,67.51754760742188,67.634521484375,80.412353515625,74.727783203125
2016-01-06-01,69.23184204101562,68.74372863769531,81.62214660644531,76.26472473144531
2016-01-06-02,70.74982452392578,69.77293395996094,83.14451599121094,77.95408630371094
2016-01-06-03,71.96684265136719,70.43255615234375,84.30755615234375,78.73480224609375
2016-01-06-04,72.85750579833984,70.683837890625,85.011962890625,79.000732421875
2016-01-06-05,73.70597839355469,71.03643798828125,86.02178955078125,79.50274658203125
2016-01-06-06,74.37288665771484,72.07101440429688,86.15548706054688,79.52755737304688
2016-01-06-07,74.54322814941406,73.24732971191406,86.20094299316406,79.19557189941406
2016-01-06-08,74.5036849975586,73.38725280761719,86.23393249511719,79.02494812011719
2016-01-06-09,74.80904388427734,73.34854125976562,85.81680297851562,79.14492797851562
2016-01-06-10,81.1630859375,78.11349487304688,91.62033081054688,86.06320190429688
2016-01-06-11,80.55915832519531,77.88652038574219,91.76737976074219,86.27128601074219
2016-01-06-12,79.71540069580078,78.0982666015625,92.4259033203125,85.0767822265625
2016-01-06-13,78.61624145507812,79.03323364257812,89.03909301757812,83.79592895507812
2016-01-06-14,78.45962524414062,80.61776733398438,88.68905639648438,83.72665405273438
2016-01-06-15,78.57588195800781,82.03155517578125,87.40069580078125,83.90802001953125
