time,temp_mean,temp_median,temp_max,temp_p75
2016-01-01-00,-0.5165303349494934,1.138824462890625,2.300079345703125,1.300933837890625
2016-01-01-03,-1.1216329336166382,-0.885467529296875,0.915313720703125,0.057159423828125
2016-01-01-06,-0.8486565351486206,-1.004669189453125,1.046844482421875,0.012115478515625
2016-01-01-09,-1.2083841562271118,-1.316497802734375,1.641387939453125,0.878814697265625
2016-01-01-12,-4.008975505828857,-4.084930419921875,-0.179412841796875,-1.111297607421875
2016-01-01-15,-6.48110294342041,-6.810150146484375,-2.329437255859375,-3.718597412109375
2016-01-01-18,-8.02946949005127,-8.362152099609375,-4.293670654296875,-5.670013427734375
2016-01-01-21,-10.356266021728516,-11.102630615234375,-5.684173583984375,-8.252532958984375
2016-01-02-00,-9.752777099609375,-11.034027099609375,-4.590911865234375,-6.144378662109375
2016-01-02-03,-6.296206951141357,-5.146820068359375,-2.471771240234375,-3.565277099609375
2016-01-02-06,-3.986663818359375,-1.754974365234375,-0.516937255859375,-1.067718505859375
2016-01-02-09,-4.581552982330322,-2.941986083984375,-0.542816162109375,-2.357757568359375
2016-01-02-12,-3.2259488105773926,-2.172210693359375,0.481353759765625,-1.307952880859375
2016-01-02-15,-3.1356303691864014,-2.164398193359375,-0.509613037109375,-1.277679443359375
2016-01-02-18,-2.32059383392334,-0.952606201171875,0.907379150390625,-0.606414794921875
2016-01-02-21,-2.425981283187866,-1.985687255859375,1.143096923828125,-0.422698974609375
2016-01-03-00,-2.7608065605163574,-1.795989990234375,1.473785400390625,0.435699462890625
2016-01-03-03,-3.638871908187866,-2.108489990234375,1.131988525390625,0.903472900390625
2016-01-03-06,-3.939436197280884,-3.317718505859375,0.522125244140625,-0.206634521484375
2016-01-03-09,-4.522796630859375,-4.635589599609375,0.532379150390625,-0.973236083984375
2016-01-03-12,-2.784745931625366,-3.023040771484375,-0.301727294921875,-0.553070068359375
2016-01-03-15,-3.2716572284698486,-3.207611083984375,-0.189788818359375,-0.736175537109375
2016-01-03-18,-3.08743953704834,-2.142425537109375,0.407135009765625,-0.111907958984375
2016-01-03-21,-6.053042888641357,-5.574066162109375,-1.848724365234375,-3.233001708984375
2016-01-04-00,-7.464663982391357,-6.952728271484375,-3.540863037109375,-5.033782958984375
2016-01-04-03,-10.237531661987305,-11.036590576171875,-6.821746826171875,-8.415618896484375
2016-01-04-06,-10.82121753692627,-11.679168701171875,-7.071990966796875,-8.212982177734375
2016-01-04-09,-9.135005950927734,-9.253509521484375,-6.261199951171875,-7.014984130859375
2016-01-04-12,-8.571407318115234,-7.939300537109375,-5.246673583984375,-6.180755615234375
2016-01-04-15,-9.78052806854248,-8.591644287109375,-5.770355224609375,-7.061126708984375
2016-01-04-18,-9.60027027130127,-7.835540771484375,-5.099700927734375,-5.994232177734375
2016-01-04-21,-7.685177326202393,-5.854583740234375,-2.795745849609375,-3.276458740234375
2016-01-05-00,-7.015499591827393,-4.830657958984375,-2.110931396484375,-2.689788818359375
2016-01-05-03,-8.474809646606445,-7.411712646484375,-3.630706787109375,-4.670989990234375
2016-01-05-06,-10.256547927856445,-10.230804443359375,-5.572845458984375,-6.513519287109375
2016-01-05-09,-10.244937896728516,-10.604339599609375,-5.851654052734375,-6.329437255859375
2016-01-05-12,-10.002262115478516,-10.551849365234375,-5.597991943359375,-6.031585693359375
2016-01-05-15,-11.16756820678711,-12.19757080078125,-5.55157470703125,-6.77471923828125
2016-01-05-18,-11.511363983154297,-12.609588623046875,-5.841278076171875,-7.414764404296875
2016-01-05-21,-10.957063674926758,-11.314483642578125,-5.394073486328125,-7.314483642578125
2016-01-06-00,-9.980814933776855,-10.21356201171875,-4.06121826171875,-6.40960693359375
2016-01-06-03,-11.834771156311035,-11.646240234375,-5.64453125,-7.636474609375
2016-01-06-06,-13.31385612487793,-13.111785888671875,-7.589080810546875,-9.048065185546875
2016-01-06-09,-14.193690299987793,-15.153656005859375,-8.395599365234375,-10.698822021484375
2016-01-06-12,-14.38109016418457,-15.3443603515625,-7.6546630859375,-12.1597900390625
2016-01-06-15,-14.517087936401367,-15.876007080078125,-7.368194580078125,-13.049835205078125
2016-01-06-18,-14.723029136657715,-14.98626708984375,-8.86810302734375,-13.67962646484375
2016-01-06-21,-15.719173431396484,-16.325897216796875,-9.501678466796875,-15.311248779296875
2016-01-07-00,-15.781014442443848,-16.360870361328125,-9.701446533203125,-15.842559814453125
2016-01-07-03,-16.94084930419922,-17.947311401367188,-11.367706298828125,-15.334503173828125
2016-01-07-06,-18.93433952331543,-18.9298095703125,-13.6146240234375,-17.6180419921875
2016-01-07-09,-20.02014923095703,-19.031234741210938,-15.776580810546875,-18.778915405273438
2016-01-07-12,-20.814300537109375,-20.836029052734375,-15.463226318359375,-17.912933349609375
2016-01-07-15,-20.634023666381836,-19.854644775390625,-15.461334228515625,-16.933013916015625
2016-01-07-18,-19.830881118774414,-18.157867431640625,-14.369049072265625,-16.168365478515625
2016-01-07-21,-18.975568771362305,-16.971710205078125,-12.145538330078125,-13.956817626953125
2016-01-08-00,-17.63642120361328,-16.565185546875,-11.01171875,-13.285400390625
2016-01-08-03,-19.138771057128906,-18.739654541015625,-13.402740478515625,-16.360748291015625
2016-01-08-06,-20.244125366210938,-20.388870239257812,-14.091278076171875,-18.346145629882812
2016-01-08-09,-19.97477149963379,-20.38818359375,-14.484375,-17.7353515625
2016-01-08-12,-22.190534591674805,-21.547439575195312,-15.987884521484375,-19.232254028320312
2016-01-08-15,-21.050960540771484,-19.535797119140625,-15.208404541015625,-17.971588134765625
2016-01-08-18,-21.916324615478516,-20.296615600585938,-16.683563232421875,-18.595199584960938
2016-01-08-21,-20.745662689208984,-18.320098876953125,-14.521759033203125,-17.590118408203125
2016-01-09-00,-18.529157638549805,-16.139068603515625,-12.622711181640625,-15.670318603515625
2016-01-09-03,-16.729366302490234,-14.170989990234375,-10.421966552734375,-13.368743896484375
2016-01-09-06,-16.05259132385254,-13.32733154296875,-9.73406982421875,-12.38690185546875
2016-01-09-09,-16.708271026611328,-14.044647216796875,-10.319061279296875,-13.684295654296875
2016-01-09-12,-16.43838119506836,-13.5552978515625,-10.6134033203125,-12.9429931640625
2016-01-09-15,-14.560516357421875,-11.633270263671875,-8.796844482421875,-10.222625732421875
2016-01-09-18,-13.91580867767334,-9.486175537109375,-8.722015380859375,-9.076019287109375
2016-01-09-21,-12.709752082824707,-8.958282470703125,-6.125274658203125,-6.943634033203125
2016-01-10-00,-13.50394058227539,-10.15460205078125,-7.05059814453125,-8.27911376953125
2016-01-10-03,-14.26360034942627,-10.970306396484375,-7.833587646484375,-9.643157958984375
2016-01-10-06,-14.648905754089355,-11.50518798828125,-8.81500244140625,-10.73687744140625
2016-01-10-09,-12.51768684387207,-10.294464111328125,-7.990020751953125,-8.991241455078125
2016-01-10-12,-15.020183563232422,-12.790008544921875,-10.135467529296875,-12.236297607421875
2016-01-10-15,-15.157017707824707,-13.697540283203125,-9.692169189453125,-12.053253173828125
2016-01-10-18,-15.681282997131348,-14.301666259765625,-10.365875244140625,-12.857574462890625
2016-01-10-21,-14.253880500793457,-13.039031982421875,-7.949432373046875,-10.809295654296875
2016-01-11-00,-12.55875301361084,-11.047088623046875,-6.335662841796875,-8.583465576171875
2016-01-11-03,-14.154203414916992,-12.147552490234375,-8.142913818359375,-9.012054443359375
2016-01-11-06,-14.241209030151367,-12.337921142578125,-8.285675048828125,-8.861602783203125
2016-01-11-09,-13.30193042755127,-11.331634521484375,-7.223724365234375,-7.727874755859375
2016-01-11-12,-13.62332820892334,-11.466644287109375,-7.105316162109375,-7.867034912109375
2016-01-11-15,-11.786134719848633,-10.308319091796875,-4.658905029296875,-5.979705810546875
2016-01-11-18,-12.574362754821777,-11.261993408203125,-5.867950439453125,-7.086212158203125
2016-01-11-21,-11.54500961303711,-11.262542724609375,-4.283294677734375,-5.830169677734375
2016-01-12-00,-11.84695053100586,-11.430145263671875,-6.122528076171875,-6.465789794921875
2016-01-12-03,-13.03515625,-13.840087890625,-7.253173828125,-8.626220703125
2016-01-12-06,-14.093124389648438,-15.224456787109375,-10.247650146484375,-11.942718505859375
2016-01-12-09,-14.603960037231445,-14.299774169921875,-12.511688232421875,-13.471649169921875
2016-01-12-12,-15.30030345916748,-15.060638427734375,-13.228668212890625,-14.947418212890625
2016-01-12-15,-15.94874382019043,-16.177520751953125,-13.860992431640625,-14.784942626953125
2016-01-12-18,-15.75108528137207,-15.542694091796875,-13.660614013671875,-14.816497802734375
2016-01-12-21,-13.99333667755127,-14.348602294921875,-12.119232177734375,-13.070465087890625
2016-01-13-00,-13.644147872924805,-14.521331787109375,-9.631072998046875,-13.627410888671875
2016-01-13-03,-14.605710983276367,-15.255828857421875,-9.591644287109375,-14.121551513671875
2016-01-13-06,-14.960408210754395,-15.4884033203125,-10.1483154296875,-11.8624267578125
2016-01-13-09,-15.048534393310547,-15.000823974609375,-10.791107177734375,-11.828948974609375
2016-01-13-12,-16.15831756591797,-15.731658935546875,-12.661712646484375,-14.480316162109375
2016-01-13-15,-15.434361457824707,-14.589385986328125,-11.885284423828125,-13.076080322265625
2016-01-13-18,-15.173958778381348,-13.709503173828125,-12.457550048828125,-12.953765869140625
2016-01-13-21,-15.28530502319336,-13.9915771484375,-10.8692626953125,-13.1058349609375
2016-01-14-00,-14.31006908416748,-12.919769287109375,-10.416351318359375,-12.110687255859375
