time,temp_mean,temp_median,temp_max,temp_p75
2015-01-18-18,-15.418989181518555,-13.350067138671875,-10.864471435546875,-12.513885498046875
2015-01-18-21,-14.49563980102539,-13.33477783203125,-10.03961181640625,-12.18731689453125
2015-01-19-00,-14.273193359375,-13.380859375,-10.31298828125,-10.50390625
2015-01-19-03,-15.460612297058105,-14.57568359375,-11.141357421875,-11.996337890625
2015-01-19-06,-16.127519607543945,-14.723663330078125,-12.703277587890625,-13.558746337890625
2015-01-19-09,-15.11234188079834,-13.850921630859375,-10.970794677734375,-11.815521240234375
2015-01-19-12,-13.446517944335938,-12.193450927734375,-9.841644287109375,-10.866424560546875
2015-01-19-15,-13.52943229675293,-13.472900390625,-9.505615234375,-10.574462890625
2015-01-19-18,-13.117984771728516,-13.236785888671875,-8.928924560546875,-10.106658935546875
2015-01-19-21,-13.443830490112305,-14.278045654296875,-9.500457763671875,-11.444671630859375
2015-01-20-00,-13.77800464630127,-14.095916748046875,-9.575408935546875,-11.646575927734375
2015-01-20-03,-14.327117919921875,-14.242767333984375,-10.780487060546875,-12.750335693359375
2015-01-20-06,-14.121891975402832,-13.442108154296875,-11.415496826171875,-12.812103271484375
2015-01-20-09,-17.050315856933594,-16.795196533203125,-15.034820556640625,-15.542388916015625
2015-01-20-12,-16.63080596923828,-15.8699951171875,-13.983642578125,-14.7900390625
2015-01-20-15,-15.119853019714355,-15.139862060546875,-13.282928466796875,-13.435028076171875
2015-01-20-18,-15.5362548828125,-14.7108154296875,-12.9915771484375,-14.592529296875
2015-01-20-21,-15.612629890441895,-15.365447998046875,-10.973602294921875,-14.718963623046875
2015-01-21-00,-17.211196899414062,-17.250686645507812,-14.518402099609375,-15.158416748046875
2015-01-21-03,-17.31563949584961,-16.67938232421875,-15.13751220703125,-15.61895751953125
2015-01-21-06,-18.05028533935547,-17.423477172851562,-15.687530517578125,-16.723297119140625
2015-01-21-09,-18.242177963256836,-18.222320556640625,-15.796661376953125,-16.692047119140625
2015-01-21-12,-16.79840850830078,-16.583740234375,-15.0079345703125,-15.639892578125
2015-01-21-15,-17.597883224487305,-16.898345947265625,-14.836578369140625,-16.533111572265625
2015-01-21-18,-18.28487777709961,-18.181381225585938,-15.434906005859375,-16.333587646484375
2015-01-21-21,-18.113189697265625,-18.542022705078125,-15.617706298828125,-15.918609619140625
2015-01-22-00,-17.450666427612305,-17.507781982421875,-14.620452880859375,-15.837249755859375
2015-01-22-03,-17.384300231933594,-16.806243896484375,-14.562957763671875,-15.922576904296875
2015-01-22-06,-17.04941177368164,-16.58935546875,-15.3953857421875,-16.06201171875
2015-01-22-09,-17.655019760131836,-17.276702880859375,-16.207550048828125,-16.728302001953125
2015-01-22-12,-17.187639236450195,-17.088104248046875,-14.784515380859375,-16.092620849609375
2015-01-22-15,-17.441932678222656,-17.691986083984375,-15.775726318359375,-16.751556396484375
2015-01-22-18,-17.144168853759766,-17.141387939453125,-15.235687255859375,-16.499664306640625
2015-01-22-21,-16.734275817871094,-17.037872314453125,-15.199737548828125,-15.711883544921875
2015-01-23-00,-17.881277084350586,-17.284942626953125,-16.414215087890625,-16.814666748046875
2015-01-23-03,-19.21001434326172,-19.806838989257812,-16.463958740234375,-18.436599731445312
2015-01-23-06,-20.004295349121094,-20.199661254882812,-17.629837036132812,-19.413650512695312
2015-01-23-09,-21.154319763183594,-20.743743896484375,-18.914642333984375,-19.883758544921875
2015-01-23-12,-20.919116973876953,-20.943496704101562,-19.425857543945312,-20.204605102539062
2015-01-23-15,-22.211429595947266,-22.172149658203125,-20.660736083984375,-21.511749267578125
2015-01-23-18,-22.66655158996582,-22.12359619140625,-20.69024658203125,-21.77764892578125
2015-01-23-21,-22.473419189453125,-21.951934814453125,-20.326690673828125,-21.657867431640625
2015-01-24-00,-22.018352508544922,-21.272232055664062,-19.833267211914062,-20.921401977539062
2015-01-24-03,-23.063425064086914,-22.150665283203125,-20.288604736328125,-21.509307861328125
2015-01-24-06,-23.953563690185547,-22.475265502929688,-20.285324096679688,-21.834152221679688
2015-01-24-09,-24.71690559387207,-22.916259765625,-20.768798828125,-21.8984375
2015-01-24-12,-25.14695930480957,-23.6654052734375,-21.3511962890625,-22.3253173828125
2015-01-24-15,-26.148971557617188,-25.366012573242188,-22.328659057617188,-23.412643432617188
2015-01-24-18,-25.992420196533203,-25.413101196289062,-22.325942993164062,-23.438491821289062
2015-01-24-21,-26.12271499633789,-25.78021240234375,-23.07928466796875,-23.95037841796875
2015-01-25-00,-26.300039291381836,-26.151153564453125,-23.844879150390625,-24.998443603515625
2015-01-25-03,-26.675071716308594,-26.626419067382812,-24.166824340820312,-25.172561645507812
2015-01-25-06,-26.96586799621582,-26.70745849609375,-24.34014892578125,-25.57220458984375
2015-01-25-09,-27.63596534729004,-27.10601806640625,-24.97125244140625,-26.01043701171875
2015-01-25-12,-27.83440589904785,-27.073135375976562,-25.738784790039062,-26.236709594726562
2015-01-25-15,-27.900524139404297,-27.375228881835938,-25.715682983398438,-26.757553100585938
2015-01-25-18,-28.09838104248047,-27.55572509765625,-25.88018798828125,-26.72357177734375
2015-01-25-21,-27.94402313232422,-27.54541015625,-26.0308837890625,-26.5302734375
2015-01-26-00,-27.51587677001953,-27.05364990234375,-26.02459716796875,-26.58734130859375
2015-01-26-03,-30.61688232421875,-30.133346557617188,-28.339157104492188,-29.876632690429688
2015-01-26-06,-33.25049591064453,-32.99896240234375,-30.55596923828125,-32.40667724609375
2015-01-26-09,-33.87759780883789,-34.42121887207031,-30.004837036132812,-32.41120910644531
2015-01-26-12,-36.43634796142578,-35.95314025878906,-32.97999572753906,-35.82911682128906
2015-01-26-15,-39.23379135131836,-39.69090270996094,-34.37059020996094,-37.96873474121094
2015-01-26-18,-40.27291488647461,-41.18855285644531,-35.46260070800781,-38.80342102050781
2015-01-26-21,-37.71266555786133,-38.32792663574219,-34.00907897949219,-34.81217956542969
2015-01-27-00,-36.403507232666016,-35.288543701171875,-30.946014404296875,-34.143524169921875
2015-01-27-03,-37.92019271850586,-37.09912109375,-31.8330078125,-34.83837890625
2015-01-27-06,-37.83380889892578,-37.8641357421875,-29.9786376953125,-35.6895751953125
2015-01-27-09,-36.31861114501953,-37.15107727050781,-28.292922973632812,-35.86689758300781
2015-01-27-12,-36.713035583496094,-37.142669677734375,-26.727142333984375,-35.231048583984375
2015-01-27-15,-37.66056442260742,-38.281982421875,-27.428466796875,-36.185302734375
2015-01-27-18,-37.56291961669922,-37.18211364746094,-27.751937866210938,-35.52293395996094
2015-01-27-21,-35.30617141723633,-34.89227294921875,-25.72625732421875,-31.46746826171875
2015-01-28-00,-34.62854766845703,-32.45320129394531,-26.080154418945312,-29.626052856445312
2015-01-28-03,-36.48475646972656,-35.123321533203125,-27.139923095703125,-31.902618408203125
2015-01-28-06,-36.79572677612305,-35.321929931640625,-27.327789306640625,-32.919586181640625
2015-01-28-09,-34.67141342163086,-32.235107421875,-25.572509765625,-30.379638671875
2015-01-28-12,-36.00415802001953,-33.59709167480469,-27.059494018554688,-30.684494018554688
2015-01-28-15,-35.24872970581055,-33.028350830078125,-25.832061767578125,-29.190948486328125
2015-01-28-18,-35.90694808959961,-33.44573974609375,-26.17474365234375,-29.34808349609375
2015-01-28-21,-33.71164321899414,-31.197860717773438,-24.607040405273438,-27.154891967773438
2015-01-29-00,-33.10755157470703,-28.893142700195312,-24.472732543945312,-26.347244262695312
2015-01-29-03,-34.29949951171875,-30.882400512695312,-24.982009887695312,-28.191970825195312
2015-01-29-06,-35.48636245727539,-33.36505126953125,-26.47979736328125,-29.42950439453125
2015-01-29-09,-35.15626907348633,-33.33270263671875,-27.49334716796875,-29.72039794921875
2015-01-29-12,-37.06515121459961,-35.15472412109375,-29.18695068359375,-31.99896240234375
2015-01-29-15,-36.22954559326172,-34.95497131347656,-29.087295532226562,-31.606826782226562
2015-01-29-18,-36.49058532714844,-35.91856384277344,-29.527450561523438,-31.755233764648438
2015-01-29-21,-35.88225555419922,-34.56321716308594,-29.894760131835938,-30.985580444335938
2015-01-30-00,-33.93711853027344,-31.556045532226562,-28.532852172851562,-29.485488891601562
2015-01-30-03,-36.031951904296875,-34.250213623046875,-29.298553466796875,-31.772186279296875
2015-01-30-06,-35.99324417114258,-34.74720764160156,-28.525527954101562,-31.692031860351562
2015-01-30-09,-35.95635986328125,-35.22515869140625,-28.43853759765625,-32.02593994140625
2015-01-30-12,-36.14289855957031,-35.67854309082031,-27.627761840820312,-31.725906372070312
2015-01-30-15,-36.52995300292969,-34.76216125488281,-27.648391723632812,-32.18159484863281
2015-01-30-18,-36.14878845214844,-33.70326232910156,-26.546524047851562,-33.52552795410156
2015-01-30-21,-34.28731155395508,-31.9090576171875,-25.5594482421875,-29.5516357421875
2015-01-31-00,-31.517940521240234,-27.455169677734375,-23.777435302734375,-26.640228271484375
2015-01-31-03,-31.15630340576172,-27.445419311523438,-24.922958374023438,-26.542098999023438
2015-01-31-06,-29.12098503112793,-26.71142578125,-21.4814453125,-25.3212890625
2015-01-31-09,-26.491355895996094,-24.200637817382812,-20.075149536132812,-23.648635864257812
2015-01-31-12,-25.88210105895996,-25.35321044921875,-20.45770263671875,-23.78997802734375
2015-01-31-15,-25.32784080505371,-24.8675537109375,-19.8939208984375,-22.8822021484375
2015-01-31-18,-25.773277282714844,-25.959259033203125,-19.064971923828125,-23.889434814453125
2015-01-31-21,-24.6081485748291,-24.522537231445312,-17.241043090820312,-23.455154418945312
2015-02-01-00,-23.46639633178711,-23.70928955078125,-16.16168212890625,-20.90313720703125
2015-02-01-03,-25.594921112060547,-26.423263549804688,-17.966476440429688,-23.778732299804688
2015-02-01-06,-26.143375396728516,-26.879241943359375,-19.350677490234375,-24.307952880859375
2015-02-01-09,-25.290645599365234,-24.783050537109375,-17.795257568359375,-23.085052490234375
2015-02-01-12,-26.358314514160156,-24.742156982421875,-18.658660888671875,-23.927703857421875
2015-02-01-15,-25.198678970336914,-23.826934814453125,-18.526641845703125,-21.075225830078125
2015-02-01-18,-24.029809951782227,-21.895370483398438,-17.584335327148438,-18.787460327148438
2015-02-01-21,-20.5124454498291,-17.346206665039062,-13.207061767578125,-16.225616455078125
2015-02-02-00,-18.932395935058594,-15.692596435546875,-11.869842529296875,-13.461639404296875
2015-02-02-03,-19.991437911987305,-17.008697509765625,-13.162994384765625,-14.905181884765625
2015-02-02-06,-20.586143493652344,-16.978607177734375,-13.418060302734375,-15.694915771484375
2015-02-02-09,-19.764963150024414,-16.418670654296875,-12.816131591796875,-14.498748779296875
2015-02-02-12,-20.43031883239746,-18.58087158203125,-13.51104736328125,-15.91339111328125
2015-02-02-15,-20.944536209106445,-19.758880615234375,-14.822601318359375,-15.967620849609375
2015-02-02-18,-21.960206985473633,-21.453048706054688,-15.716705322265625,-17.222091674804688
2015-02-02-21,-19.728097915649414,-17.701568603515625,-12.994293212890625,-15.112213134765625
2015-02-03-00,-21.167991638183594,-18.865203857421875,-15.661590576171875,-17.551483154296875
2015-02-03-03,-23.91114044189453,-21.395950317382812,-18.803909301757812,-21.061721801757812
2015-02-03-06,-25.0899715423584,-24.374557495117188,-20.699752807617188,-21.095260620117188
2015-02-03-09,-25.399826049804688,-26.521408081054688,-20.781417846679688,-22.173263549804688
2015-02-03-12,-27.291120529174805,-28.659637451171875,-21.789031982421875,-22.647186279296875
2015-02-03-15,-27.11730194091797,-28.11846923828125,-21.56500244140625,-23.20318603515625
2015-02-03-18,-26.70514678955078,-27.9539794921875,-21.5953369140625,-23.9617919921875
2015-02-03-21,-24.74543571472168,-25.37481689453125,-21.07232666015625,-23.19891357421875
2015-02-04-00,-22.153457641601562,-22.937271118164062,-18.387832641601562,-19.908828735351562
2015-02-04-03,-25.56659698486328,-25.919677734375,-21.184326171875,-23.27197265625
2015-02-04-06,-25.78302574157715,-26.841537475585938,-21.120346069335938,-23.205551147460938
2015-02-04-09,-27.185728073120117,-29.505172729492188,-19.129196166992188,-26.004928588867188
2015-02-04-12,-29.31226921081543,-31.5343017578125,-21.7972412109375,-29.3587646484375
2015-02-04-15,-30.62814712524414,-32.523193359375,-22.593994140625,-30.138916015625
2015-02-04-18,-30.82767105102539,-32.73722839355469,-23.438156127929688,-30.210128784179688
2015-02-04-21,-27.841495513916016,-28.751434326171875,-21.505340576171875,-25.548797607421875
2015-02-05-00,-25.181299209594727,-24.258529663085938,-17.966293334960938,-22.295883178710938
2015-02-05-03,-28.71651840209961,-28.389694213867188,-21.146041870117188,-26.202926635742188
2015-02-05-06,-30.965877532958984,-29.487335205078125,-22.797637939453125,-28.207550048828125
2015-02-05-09,-31.65867042541504,-29.82110595703125,-23.28594970703125,-27.35919189453125
2015-02-05-12,-32.71393585205078,-31.0093994140625,-24.7686767578125,-27.6275634765625
2015-02-05-15,-32.61980438232422,-29.6456298828125,-25.8428955078125,-27.2838134765625
2015-02-05-18,-32.3514289855957,-29.113311767578125,-24.862335205078125,-27.922882080078125
2015-02-05-21,-28.97544288635254,-25.71014404296875,-21.62176513671875,-24.43182373046875
2015-02-06-00,-27.993144989013672,-25.051956176757812,-21.423538208007812,-23.269729614257812
2015-02-06-03,-29.485023498535156,-26.477752685546875,-22.812713623046875,-24.871307373046875
2015-02-06-06,-30.40494728088379,-26.660049438476562,-23.162002563476562,-26.328994750976562
2015-02-06-09,-31.204078674316406,-28.865264892578125,-24.203643798828125,-27.553741455078125
2015-02-06-12,-31.136484146118164,-28.887542724609375,-25.032318115234375,-26.804290771484375
2015-02-06-15,-33.97364807128906,-33.24925231933594,-28.041732788085938,-29.572982788085938
2015-02-06-18,-35.586822509765625,-34.605865478515625,-28.316070556640625,-32.386138916015625
2015-02-06-21,-33.52196502685547,-31.50189208984375,-27.52923583984375,-29.15447998046875
2015-02-07-00,-31.611101150512695,-28.184722900390625,-26.016998291015625,-27.821441650390625
2015-02-07-03,-34.59516143798828,-31.656600952148438,-28.767684936523438,-31.588973999023438
2015-02-07-06,-35.29762268066406,-33.35496520996094,-29.485336303710938,-31.973861694335938
2015-02-07-09,-35.192848205566406,-34.618927001953125,-30.082061767578125,-31.357940673828125
2015-02-07-12,-36.85778045654297,-35.01603698730469,-31.849044799804688,-33.45597839355469
2015-02-07-15,-37.02777099609375,-35.71112060546875,-32.31439208984375,-33.91009521484375
2015-02-07-18,-38.39762878417969,-39.414337158203125,-33.208770751953125,-35.160186767578125
2015-02-07-21,-35.36589813232422,-35.8182373046875,-30.1590576171875,-33.7989501953125
2015-02-08-00,-31.804420471191406,-31.817901611328125,-26.658477783203125,-30.422637939453125
2015-02-08-03,-34.62274169921875,-33.83210754394531,-30.004470825195312,-33.26936340332031
2015-02-08-06,-34.67005157470703,-33.69866943359375,-29.87689208984375,-32.99871826171875
2015-02-08-09,-36.80329132080078,-35.70826721191406,-31.786636352539062,-35.11329650878906
2015-02-08-12,-35.479618072509766,-34.415435791015625,-29.853668212890625,-33.629791259765625
2015-02-08-15,-33.940025329589844,-32.507354736328125,-28.060089111328125,-31.725860595703125
