time,tcc_mean,tcc_median,tcc_max,tcc_p75
2015-01-07-05,0.0851050466299057,0.0,0.5791473388671875,0.051605224609375
2015-01-07-06,0.1078270822763443,0.0,0.6212921142578125,0.0361328125
2015-01-07-07,0.1174570694565773,0.0,0.7074737548828125,0.0412750244140625
2015-01-07-08,0.1585540771484375,0.0,0.8748931884765625,0.0258026123046875
2015-01-07-09,0.1497361958026886,0.0,0.87615966796875,0.01031494140625
2015-01-07-10,0.2088097482919693,0.0,0.91571044921875,0.0464935302734375
2015-01-07-11,0.2226375937461853,0.0,0.95672607421875,0.0973968505859375
2015-01-07-12,0.2408786416053772,0.0,0.9810638427734375,0.1889495849609375
2015-01-07-13,0.259307861328125,0.006103515625,0.9981231689453125,0.3328399658203125
2015-01-07-14,0.3061082661151886,0.030426025390625,1.0,0.670166015625
2015-01-07-15,0.3474392294883728,0.10333251953125,1.0,0.781524658203125
2015-01-07-16,0.3830074667930603,0.2619781494140625,0.9720306396484375,0.8406829833984375
2015-01-07-17,0.3996463418006897,0.3539581298828125,0.9022216796875,0.8147735595703125
2015-01-07-18,0.4529452919960022,0.5311126708984375,0.9617156982421875,0.66070556640625
2015-01-07-19,0.4455634355545044,0.5567474365234375,0.9714202880859375,0.613861083984375
2015-01-07-20,0.4985673725605011,0.7040557861328125,0.9490966796875,0.754364013671875
2015-01-07-21,0.4787241518497467,0.728363037109375,0.846649169921875,0.768402099609375
2015-01-07-22,0.4899512529373169,0.61212158203125,0.98846435546875,0.6897735595703125
2015-01-07-23,0.4497426450252533,0.520050048828125,0.9828643798828125,0.634857177734375
2015-01-08-00,0.3834493160247803,0.3646233379840851,0.957381546497345,0.4789116680622101
2015-01-08-01,0.29852890968322754,0.19005417823791504,0.868215799331665,0.21272873878479004
2015-01-08-02,0.2700267732143402,0.173238605260849,0.7406061291694641,0.355062335729599
2015-01-08-03,0.2088623046875,0.2285308837890625,0.5214385986328125,0.360198974609375
2015-01-08-04,0.1491105854511261,0.09368896484375,0.5799713134765625,0.1409149169921875
2015-01-08-05,0.1013166606426239,0.0,0.45018768310546875,0.0722503662109375
2015-01-08-06,0.11805132031440735,0.0485992431640625,0.35066986083984375,0.1742095947265625
2015-01-08-07,0.11511484533548355,0.063507080078125,0.4475250244140625,0.15985107421875
2015-01-08-08,0.08112674206495285,0.0,0.3675994873046875,0.0
2015-01-08-09,0.08402082324028015,0.0030517578125,0.44594573974609375,0.007598876953125
2015-01-08-10,0.2669169008731842,0.2808990478515625,0.8116607666015625,0.397674560546875
2015-01-08-11,0.3901757001876831,0.5042724609375,0.8116607666015625,0.591827392578125
2015-01-08-12,0.5274115800857544,0.66656494140625,0.9612579345703125,0.891632080078125
2015-01-08-13,0.7198169231414795,0.6794980764389038,0.9999936819076538,0.9292691946029663
2015-01-08-14,0.8221480846405029,0.9358616471290588,0.9999943375587463,0.9958286881446838
2015-01-08-15,0.9623223543167114,0.9724130630493164,1.0000009536743164,0.9974641799926758
2015-01-08-16,0.968963623046875,0.9800101518630981,0.9999991655349731,0.9959841966629028
2015-01-08-17,0.9498142600059509,0.9581125378608704,1.0000016689300537,0.9964845776557922
2015-01-08-18,0.9442678093910217,0.9289969205856323,0.9955271482467651,0.974603533744812
2015-01-08-19,0.9201841354370117,0.9600273966789246,0.9999977946281433,0.9878899455070496
2015-01-08-20,0.8113126158714294,0.9471039175987244,1.0000061988830566,0.9820465445518494
2015-01-08-21,0.5640305876731873,0.5426174402236938,0.9174038171768188,0.6717067956924438
2015-01-08-22,0.5695156455039978,0.7081146240234375,0.98187255859375,0.9234771728515625
2015-01-08-23,0.5728858709335327,0.6105988621711731,1.0000030994415283,0.9958375096321106
2015-01-09-00,0.7254377007484436,0.8899239897727966,1.0000009536743164,1.0000009536743164
2015-01-09-01,0.8632169365882874,0.9949121475219727,0.9999933242797852,0.9999933242797852
2015-01-09-02,0.9616947174072266,1.000000238418579,1.000000238418579,1.000000238418579
2015-01-09-03,0.9927347898483276,0.9999997615814209,1.000000238418579,1.000000238418579
2015-01-09-04,0.9900151491165161,0.9989950060844421,1.000000238418579,1.000000238418579
2015-01-09-05,0.9892122745513916,0.9881130456924438,1.0000001192092896,0.9930135011672974
2015-01-09-06,0.9660859704017639,0.9859778881072998,1.0000007152557373,0.9981162548065186
2015-01-09-07,0.9308135509490967,0.9770875573158264,0.9999986290931702,0.9908509850502014
2015-01-09-08,0.9528947472572327,0.9661677479743958,0.9948275685310364,0.9781230092048645
2015-01-09-09,0.9861185550689697,0.9930408596992493,0.9999998211860657,0.9999998211860657
2015-01-09-10,0.9915148615837097,0.9960399270057678,1.0,1.0
2015-01-09-11,0.9886047840118408,0.9969971179962158,1.000000238418579,1.000000238418579
2015-01-09-12,0.9889159798622131,0.9999991059303284,0.9999991059303284,0.9999991059303284
2015-01-09-13,0.9992142915725708,1.0,1.0,1.0
2015-01-09-14,0.9948397874832153,1.0,1.0,1.0
2015-01-09-15,0.9976235628128052,1.000000238418579,1.000000238418579,1.000000238418579
2015-01-09-16,0.9985576272010803,1.0,1.0,1.0
2015-01-09-17,1.0,1.0,1.0,1.0
2015-01-09-18,1.0,1.0,1.0,1.0
2015-01-09-19,1.0,1.0,1.0,1.0
2015-01-09-20,1.0,1.0,1.0,1.0
2015-01-09-21,0.9995372295379639,1.0,1.0,1.0
2015-01-09-22,1.0,1.0,1.0,1.0
2015-01-09-23,0.9988877773284912,1.0,1.0,1.0
2015-01-10-00,1.0,1.0,1.0,1.0
2015-01-10-01,0.9989625215530396,1.0,1.0,1.0
2015-01-10-02,0.997975766658783,1.0,1.0,1.0
2015-01-10-03,0.9976520538330078,1.0,1.0,1.0
2015-01-10-04,0.9943907856941223,0.9999998211860657,0.9999998211860657,0.9999998211860657
2015-01-10-05,0.9883764982223511,1.0000004768371582,1.0000004768371582,1.0000004768371582
2015-01-10-06,0.9879990816116333,1.0000001192092896,1.0000001192092896,1.0000001192092896
2015-01-10-07,0.9840530753135681,1.000000238418579,1.000000238418579,1.000000238418579
2015-01-10-08,0.9737043380737305,0.997466504573822,0.999999463558197,0.999999463558197
2015-01-10-09,0.9556023478507996,0.9864072799682617,1.0000028610229492,1.0000028610229492
2015-01-10-10,0.9566106796264648,0.9999986290931702,0.9999986290931702,0.9999986290931702
2015-01-10-11,0.9582647681236267,0.9674708843231201,0.9999988079071045,0.9999988079071045
2015-01-10-12,0.9107773303985596,0.9503856897354126,0.9999996423721313,0.9874569177627563
2015-01-10-13,0.8655755519866943,0.9124013781547546,1.000002145767212,0.9661809802055359
2015-01-10-14,0.8249879479408264,0.9556252360343933,0.9949318766593933,0.9745156168937683
2015-01-10-15,0.77716463804245,0.8236632347106934,0.9690184593200684,0.9169859886169434
2015-01-10-16,0.776657223701477,0.8937845230102539,0.9624490737915039,0.9242715835571289
2015-01-10-17,0.7649634480476379,0.8655629754066467,0.9908986687660217,0.9105458855628967
2015-01-10-18,0.7231535315513611,0.7294977903366089,0.9784601926803589,0.8346003293991089
2015-01-10-19,0.6356487274169922,0.6100699305534363,0.9246298670768738,0.7692191004753113
2015-01-10-20,0.5831524729728699,0.5764758586883545,0.864393949508667,0.6587512493133545
2015-01-10-21,0.5870294570922852,0.5907517671585083,0.8200913667678833,0.6838074922561646
2015-01-10-22,0.6180394887924194,0.5767712593078613,0.9314618110656738,0.7727246284484863
2015-01-10-23,0.6647779941558838,0.6710018515586853,0.9929775595664978,0.7602962851524353
2015-01-11-00,0.6401563286781311,0.5945596694946289,0.9227685928344727,0.6904916763305664
2015-01-11-01,0.6250102519989014,0.6163568496704102,0.9463434219360352,0.6637506484985352
2015-01-11-02,0.6300919055938721,0.6206704378128052,0.9297829866409302,0.6833230257034302
2015-01-11-03,0.6957463622093201,0.6366016268730164,0.9684039950370789,0.8700610995292664
2015-01-11-04,0.7356743812561035,0.7298828363418579,0.9521423578262329,0.8997131586074829
2015-01-11-05,0.7515561580657959,0.7575392723083496,0.9374251365661621,0.9030165672302246
2015-01-11-06,0.7756237387657166,0.7415831089019775,0.9694578647613525,0.932485818862915
2015-01-11-07,0.7726242542266846,0.7347468137741089,0.9597681760787964,0.9186228513717651
2015-01-11-08,0.7414965629577637,0.7875204682350159,0.9095755219459534,0.8052969574928284
2015-01-11-09,0.7170214653015137,0.7898024916648865,0.882682740688324,0.831840455532074
2015-01-11-10,0.7582522034645081,0.8133737444877625,0.91595858335495,0.8630868792533875
2015-01-11-11,0.761400043964386,0.8354035019874573,0.9594879746437073,0.9184113144874573
2015-01-11-12,0.6943151950836182,0.8301167488098145,0.8973469734191895,0.860252857208252
2015-01-11-13,0.6319477558135986,0.6969315409660339,0.9012619853019714,0.8524491190910339
2015-01-11-14,0.6194407343864441,0.7343648076057434,0.9234212040901184,0.8748219609260559
2015-01-11-15,0.6615113615989685,0.7764354944229126,0.9309612512588501,0.8133159875869751
2015-01-11-16,0.7164161205291748,0.8436803221702576,0.9012517333030701,0.8812093138694763
2015-01-11-17,0.7526931762695312,0.7764155268669128,0.9439875483512878,0.8489405512809753
2015-01-11-18,0.7356026768684387,0.7835593819618225,0.9264732003211975,0.8576560616493225
2015-01-11-19,0.723853588104248,0.743267834186554,0.926220715045929,0.825207531452179
2015-01-11-20,0.7415658235549927,0.780212938785553,0.942566454410553,0.8297277092933655
2015-01-11-21,0.7455036640167236,0.7468023896217346,0.9406195282936096,0.8268347382545471
2015-01-11-22,0.6879810690879822,0.77122962474823,0.9476059675216675,0.80321204662323
2015-01-11-23,0.6417942047119141,0.6271593570709229,0.9789965152740479,0.7705919742584229
2015-01-12-00,0.7148387432098389,0.6780141592025757,0.9859365224838257,0.8969472646713257
2015-01-12-01,0.712285041809082,0.7506948113441467,0.9777761101722717,0.9413838982582092
2015-01-12-02,0.6038068532943726,0.46826982498168945,0.990623950958252,0.9044880867004395
2015-01-12-03,0.6216126680374146,0.5241700410842896,0.9779053926467896,0.913925290107727
2015-01-12-04,0.5977261066436768,0.5320302248001099,0.9376546144485474,0.8246327638626099
2015-01-12-05,0.5008506178855896,0.4372706413269043,0.9098048210144043,0.5443720817565918
2015-01-12-06,0.6207683682441711,0.6458232998847961,0.9261577725410461,0.7226818203926086
2015-01-12-07,0.6761160492897034,0.8269000053405762,0.8923754692077637,0.8694872856140137
2015-01-12-08,0.6881592273712158,0.8304728269577026,0.9183939695358276,0.8489817380905151
2015-01-12-09,0.6381980180740356,0.7653884887695312,0.9474105834960938,0.8147048950195312
2015-01-12-10,0.7090022563934326,0.8906378149986267,0.9731878638267517,0.9107336401939392
