time,tcc_mean,tcc_median,tcc_max,tcc_p75
2018-01-01-00,0.955220639705658,0.9999983906745911,0.9999983906745911,0.9999983906745911
2018-01-01-01,0.9859259724617004,0.9930363893508911,1.0000001192092896,1.0000001192092896
2018-01-01-02,0.996842622756958,0.9974650740623474,0.9999999403953552,0.9999999403953552
2018-01-01-03,1.0,1.0,1.0,1.0
2018-01-01-04,1.0,1.0,1.0,1.0
2018-01-01-05,0.999671220779419,1.0,1.0,1.0
2018-01-01-06,0.9908301830291748,1.0000007152557373,1.0000007152557373,1.0000007152557373
2018-01-01-07,0.9885541200637817,1.0000003576278687,1.0000003576278687,1.0000003576278687
2018-01-01-08,0.9628913402557373,0.9822012782096863,1.0000007152557373,0.9955260157585144
2018-01-01-09,0.9161145687103271,0.9636076092720032,0.9944227337837219,0.9899900555610657
2018-01-01-10,0.9408198595046997,0.9858807325363159,1.0000027418136597,0.9918774366378784
2018-01-01-11,0.9373661875724792,0.9810130000114441,1.0000026226043701,1.0000026226043701
2018-01-01-12,0.8657311797142029,0.9644131660461426,0.9999966621398926,0.9970364570617676
2018-01-01-13,0.8407717347145081,0.9331857562065125,0.99811190366745,0.9854776263237
2018-01-01-14,0.6920232772827148,0.773452639579773,0.998123049736023,0.9810789823532104
2018-01-01-15,0.5901223421096802,0.7112448811531067,0.9960806965827942,0.9910758137702942
2018-01-01-16,0.497245192527771,0.270516574382782,0.988106906414032,0.9862300753593445
2018-01-01-17,0.42304810881614685,0.23857949674129486,0.967949628829956,0.956291913986206
2018-01-01-18,0.36302006244659424,0.14277130365371704,0.919169008731842,0.8510385155677795
2018-01-01-19,0.1648542582988739,0.09454345703125,0.649139404296875,0.2035064697265625
2018-01-01-20,0.06708526611328125,0.0278167724609375,0.23486709594726562,0.08409881591796875
2018-01-01-21,0.0369177907705307,0.027008056640625,0.1604766845703125,0.039531707763671875
2018-01-01-22,0.43812716007232666,0.41621047258377075,0.8593257069587708,0.7227442860603333
2018-01-01-23,0.5913026332855225,0.7779684662818909,0.9999991059303284,0.9999991059303284
2018-01-02-00,0.8027517795562744,0.8835759162902832,1.0000004768371582,1.0000004768371582
2018-01-02-01,0.8431379795074463,0.9796770215034485,1.0000016689300537,1.0000016689300537
2018-01-02-02,0.9760872721672058,1.0000007152557373,1.0000007152557373,1.0000007152557373
2018-01-02-03,0.9992142915725708,1.0,1.0,1.0
2018-01-02-04,1.0,1.0,1.0,1.0
2018-01-02-05,1.0,1.0,1.0,1.0
2018-01-02-06,0.9992142915725708,1.0,1.0,1.0
2018-01-02-07,0.9798479080200195,1.0000007152557373,1.0000007152557373,1.0000007152557373
