time,tp_mm_mean_aw,tp_mm_median,tp_mm_max,tp_mm_p75,tp_frac_gt_0.1
2018-01-01-07,0.010565711138115486,0.007733702659606934,0.024844426661729813,0.022646505385637283,0.0
2018-01-01-08,0.022129845987752833,0.0029578804969787598,0.13491511344909668,0.018436461687088013,0.1111111111111111
2018-01-01-09,0.01885992648308966,0.002428889274597168,0.1272633671760559,0.009045004844665527,0.1111111111111111
2018-01-01-10,0.008907133810984033,0.002820044755935669,0.0287485308945179,0.01424318179488182,0.0
2018-01-01-11,0.007889607039239029,0.003364868462085724,0.03296416252851486,0.008726492524147034,0.0
2018-01-01-12,0.008577625905282988,0.0020153820514678955,0.03628246486186981,0.007727183401584625,0.0
2018-01-01-13,0.009467649121219404,0.0005802139639854431,0.04705321043729782,0.00955723226070404,0.0
2018-01-01-14,0.011832279530001209,0.0002905726432800293,0.06899237632751465,0.009017065167427063,0.0
2018-01-01-15,0.013686927088146145,0.0,0.08209608495235443,0.007109716534614563,0.0
2018-01-01-16,0.012082076183669438,0.0,0.06969459354877472,0.00566430389881134,0.0
2018-01-01-17,0.007943488109051978,0.0,0.04350859671831131,0.005070120096206665,0.0
2018-01-01-18,0.004550047036729037,0.0,0.023101922124624252,0.004316680133342743,0.0
2018-01-01-19,0.00023912878103418664,0.0,0.0018348218873143196,0.0,0.0
2018-01-01-20,8.431666193651902e-05,0.0,0.000774060026742518,0.0,0.0
2018-01-01-21,8.431666193651902e-05,0.0,0.000774060026742518,0.0,0.0
2018-01-01-22,0.0,0.0,0.0,0.0,0.0
2018-01-01-23,0.0,0.0,0.0,0.0,0.0
2018-01-02-00,0.0,0.0,0.0,0.0,0.0
2018-01-02-01,0.0,0.0,0.0,0.0,0.0
2018-01-02-02,0.0008069590143405165,7.275957614183426e-06,0.002708868123590946,0.0015996629372239113,0.0
2018-01-02-03,0.005279955204454813,0.000476837158203125,0.019466038793325424,0.008665025234222412,0.0
2018-01-02-04,0.01444764406804054,0.0006165355443954468,0.053853727877140045,0.03292690962553024,0.0
2018-01-02-05,0.022537480091946126,0.0011436641216278076,0.0796150416135788,0.05151703953742981,0.0
2018-01-02-06,0.024925233935737805,0.005554607138037682,0.07603709399700165,0.04841034859418869,0.0
2018-01-02-07,0.04106001957244052,0.04381182789802551,0.08868853747844696,0.06241592764854431,0.0
2018-01-02-08,0.07029643103848608,0.03805127739906311,0.1830693781375885,0.1392599642276764,0.3333333333333333
2018-01-02-09,0.08092256455723724,0.11243993043899536,0.1505645513534546,0.11725673079490662,0.6666666666666666
2018-01-02-10,0.09279648652777304,0.028350291773676872,0.2563157081604004,0.2353348731994629,0.3333333333333333
2018-01-02-11,0.11627318221235919,0.006269598379731178,0.42032817006111145,0.274140328168869,0.3333333333333333
2018-01-02-12,0.0882395582002279,0.007018446922302246,0.3841221332550049,0.15237927436828613,0.3333333333333333
2018-01-02-13,0.03144835147187491,0.011410564184188843,0.1499652862548828,0.03301352262496948,0.1111111111111111
2018-01-02-14,0.0066150222356313295,0.003204215317964554,0.02267817035317421,0.009780749678611755,0.0
2018-01-02-15,0.0021364520984133413,0.0006717164069414139,0.008011236786842346,0.0025869812816381454,0.0
2018-01-02-16,0.0022311038721297884,0.0017425045371055603,0.008326256647706032,0.0028102658689022064,0.0
2018-01-02-17,0.004271147974716126,0.0024014152586460114,0.015967991203069687,0.005227513611316681,0.0
2018-01-02-18,0.00618834624867647,0.0029439106583595276,0.018194783478975296,0.010151416063308716,0.0
2018-01-02-19,0.008785095077823393,0.006791204214096069,0.026085413992404938,0.012969132512807846,0.0
2018-01-02-20,0.008058510155613442,0.0068838708102703094,0.022444408386945724,0.013690441846847534,0.0
