time,tp_mm_mean_aw,tp_mm_median,tp_mm_max,tp_mm_p75,tp_frac_gt_0.1
2018-01-01-00,0.005279955204454813,0.000476837158203125,0.019466038793325424,0.008665025234222412,0.0
2018-01-01-03,0.024925233935737805,0.005554607138037682,0.07603709399700165,0.04841034859418869,0.0
2018-01-01-06,0.01885992648308966,0.002428889274597168,0.1272633671760559,0.009045004844665527,0.1111111111111111
2018-01-01-09,0.008577625905282988,0.0020153820514678955,0.03628246486186981,0.007727183401584625,0.0
2018-01-01-12,0.013686927088146145,0.0,0.08209608495235443,0.007109716534614563,0.0
2018-01-01-15,0.004550047036729037,0.0,0.023101922124624252,0.004316680133342743,0.0
2018-01-01-18,8.431666193651902e-05,0.0,0.000774060026742518,0.0,0.0
2018-01-02-00,0.010934163122387836,0.0012731179594993591,0.044580549001693726,0.017862766981124878,0.0
2018-01-02-03,0.024616521635131654,0.021768733859062195,0.09598769247531891,0.03464892506599426,0.0
2018-01-02-06,0.08092256455723724,0.11243993043899536,0.1505645513534546,0.11725673079490662,0.6666666666666666
2018-01-02-09,0.0882395582002279,0.007018446922302246,0.3841221332550049,0.15237927436828613,0.3333333333333333
2018-01-02-12,0.0021364520984133413,0.0006717164069414139,0.008011236786842346,0.0025869812816381454,0.0
2018-01-02-15,0.00618834624867647,0.0029439106583595276,0.018194783478975296,0.010151416063308716,0.0
2018-01-02-18,0.006341478114220674,0.006000977009534836,0.019256025552749634,0.009740237146615982,0.0
2018-01-02-21,0.0,0.0,0.0,0.0,0.0
2018-01-03-00,0.12345432949435103,0.13393643498420715,0.36106738448143005,0.18086019158363342,0.5555555555555556
2018-01-03-03,0.221215953744162,0.25040528178215027,0.40173402428627014,0.4005642831325531,0.5555555555555556
2018-01-03-06,0.0016864888303635603,0.0,0.012862496078014374,0.0002461019903421402,0.0
2018-01-03-09,0.00011185753089398488,0.0,0.0005813053576275706,0.0,0.0
2018-01-03-12,2.2420074969020767e-05,0.0,0.00019446815713308752,0.0,0.0
2018-01-03-15,0.0005703703981044096,0.0,0.003884662874042988,0.00029080547392368317,0.0
2018-01-03-18,0.012081861529293943,0.0,0.0683274120092392,0.005695968866348267,0.0
2018-01-03-21,0.0008217599699435769,0.0007269554771482944,0.0022720196284353733,0.0013087992556393147,0.0
2018-01-04-00,0.0036638533441985693,0.000984175130724907,0.010978197678923607,0.00577257014811039,0.0
2018-01-04-03,0.0037526663004275127,0.0013913890579715371,0.012743046507239342,0.006634036544710398,0.0
2018-01-04-06,0.14617727240530068,0.04093734920024872,0.3698804974555969,0.28702259063720703,0.4444444444444444
2018-01-04-09,0.08797701618255636,0.02437085658311844,0.25660544633865356,0.18905103206634521,0.3333333333333333
2018-01-04-12,0.056629111548569006,0.013348115608096123,0.23138561844825745,0.10163377225399017,0.3333333333333333
2018-01-04-15,0.014095753684093463,0.0013985561672598124,0.06801978498697281,0.019155152142047882,0.0
2018-01-04-18,0.001882277137246883,0.0011576339602470398,0.005074893124401569,0.003534602001309395,0.0
2018-01-04-21,0.07462549522718252,0.005662441253662109,0.380977988243103,0.08398294448852539,0.2222222222222222
2018-01-05-00,0.010092724811799948,0.0007422184571623802,0.034178558737039566,0.024056948721408844,0.0
2018-01-05-03,0.009768342814158037,0.0006631016731262207,0.03475230187177658,0.019865110516548157,0.0
2018-01-05-06,0.004338535332417334,0.0016485399100929499,0.013458175584673882,0.007861392572522163,0.0
2018-01-05-09,0.0038166721526053777,0.0006188638508319855,0.012004747986793518,0.009056180715560913,0.0
2018-01-05-12,0.004460633640245113,0.0010104849934577942,0.01646392047405243,0.00932253897190094,0.0
2018-01-05-15,0.006321998536787928,0.0012521632015705109,0.02298736944794655,0.014191027730703354,0.0
2018-01-05-18,0.007924296862840872,0.000648200511932373,0.030250288546085358,0.01592840999364853,0.0
2018-01-05-21,0.00961113125393515,0.003255103714764118,0.0334690697491169,0.006593895144760609,0.0
2018-01-06-00,0.0031687328584930918,0.00012130476534366608,0.012092292308807373,0.008171889930963516,0.0
2018-01-06-03,0.002589024075413532,0.0001441221684217453,0.010006595402956009,0.005495967343449593,0.0
2018-01-06-06,0.0069354476422110786,0.0006635673344135284,0.024006236344575882,0.018079765141010284,0.0
2018-01-06-09,0.004527529349900198,0.00012060627341270447,0.016969628632068634,0.011062249541282654,0.0
2018-01-06-12,0.004143852829809221,0.00012060627341270447,0.016141217201948166,0.009088311344385147,0.0
2018-01-06-15,0.002796546007754461,0.00012083910405635834,0.009722774848341942,0.006334856152534485,0.0
2018-01-06-18,0.0030799555621542694,0.0,0.009838724508881569,0.009166542440652847,0.0
2018-01-06-21,0.013158656538094067,0.0009564682841300964,0.04765763878822327,0.02633221447467804,0.0
2018-01-07-00,0.0007876238994317454,0.00033172545954585075,0.002446176949888468,0.001739594154059887,0.0
2018-01-07-03,0.0005770892531096083,0.00039674341678619385,0.0014925026334822178,0.001212581992149353,0.0
2018-01-07-06,0.0014492832660069033,0.00014400575309991837,0.006208079867064953,0.0031410017982125282,0.0
2018-01-07-09,0.0018657308684780854,0.00014400575309991837,0.0074481358751654625,0.0036455458030104637,0.0
2018-01-07-12,0.0021437616856357744,2.2817403078079224e-05,0.00932859256863594,0.00398256815969944,0.0
2018-01-07-15,0.002623194772963553,0.0,0.011607538908720016,0.005957204848527908,0.0
2018-01-07-18,0.0015215838014111065,0.00019837170839309692,0.006016460247337818,0.002911197952926159,0.0
2018-01-07-21,0.0037091183374111628,0.0002414453774690628,0.013078330084681511,0.009997515007853508,0.0
2018-01-08-00,3.839768119430136e-05,0.0,0.00017961428966373205,8.969800546765327e-05,0.0
2018-01-08-03,9.602337641697462e-06,0.0,8.980714483186603e-05,0.0,0.0
2018-01-08-06,0.000254463301072458,0.0002690940164029598,0.0007184571586549282,0.0003317400114610791,0.0
2018-01-08-09,0.00020685323108309692,0.0,0.0006961054168641567,0.0003587920218706131,0.0
2018-01-08-12,0.00021644389935230584,0.0,0.0007859052857384086,0.00044849002733826637,0.0
2018-01-08-15,0.0002356376832213782,0.0,0.0008757197065278888,0.0005381880328059196,0.0
2018-01-08-18,0.0001343860494938105,0.0,0.0005388428689911962,0.0003587920218706131,0.0
2018-01-08-21,0.001590717334215126,0.00024156179279088974,0.005386187694966793,0.0039441511034965515,0.0
2018-01-09-00,3.60186851229807e-05,0.0,0.00033686956157907844,0.0,0.0
2018-01-09-03,0.0,0.0,0.0,0.0,0.0
2018-01-09-06,9.602337641697462e-06,0.0,8.980714483186603e-05,0.0,0.0
2018-01-09-09,9.602337641697462e-06,0.0,8.980714483186603e-05,0.0,0.0
2018-01-09-12,9.602337641697462e-06,0.0,8.980714483186603e-05,0.0,0.0
2018-01-09-15,0.0,0.0,0.0,0.0,0.0
2018-01-09-18,0.0,0.0,0.0,0.0,0.0
2018-01-09-21,0.0001416086131060214,0.0,0.0006062909960746765,0.0002690940164029598,0.0
2018-01-10-00,0.0037510726897418555,0.001326901838183403,0.011506956070661545,0.007414957508444786,0.0
2018-01-10-03,0.001896998555120825,0.00042887404561042786,0.00857585109770298,0.0030121300369501114,0.0
2018-01-10-06,0.0,0.0,0.0,0.0,0.0
2018-01-10-09,0.0,0.0,0.0,0.0,0.0
2018-01-10-12,0.0,0.0,0.0,0.0,0.0
2018-01-10-15,0.0,0.0,0.0,0.0,0.0
2018-01-10-18,0.00011178706840039596,0.0,0.0009696232154965401,0.0,0.0
2018-01-10-21,8.431666193651902e-05,0.0,0.000774060026742518,0.0,0.0
2018-01-11-00,0.0,0.0,0.0,0.0,0.0
2018-01-11-03,0.0,0.0,0.0,0.0,0.0
2018-01-11-06,0.0012864804657759742,0.00035925768315792084,0.0072141410782933235,0.0014925608411431313,0.0
2018-01-11-09,0.0006503730733791217,0.0,0.003973254933953285,0.0009660143405199051,0.0
2018-01-11-12,0.00010556912880219137,0.0,0.0006737391231581569,0.0,0.0
2018-01-11-15,0.0,0.0,0.0,0.0,0.0
2018-01-11-18,0.0,0.0,0.0,0.0,0.0
2018-01-11-21,0.0009940102555796642,0.0,0.006288173608481884,0.0003561144694685936,0.0
2018-01-12-00,0.0,0.0,0.0,0.0,0.0
2018-01-12-03,0.0,0.0,0.0,0.0,0.0
2018-01-12-06,0.0,0.0,0.0,0.0,0.0
2018-01-12-09,0.0,0.0,0.0,0.0,0.0
2018-01-12-12,0.0,0.0,0.0,0.0,0.0
2018-01-12-15,0.0,0.0,0.0,0.0,0.0
2018-01-12-18,0.0,0.0,0.0,0.0,0.0
2018-01-12-21,0.0,0.0,0.0,0.0,0.0
2018-01-13-00,0.00848234665640317,0.00035855919122695923,0.03422889858484268,0.01567695289850235,0.0
2018-01-13-03,0.04773436670115532,0.051718827337026596,0.11965322494506836,0.07236252725124359,0.1111111111111111
2018-01-13-06,0.00029549956597088703,0.0,0.0014532706700265408,0.0,0.0
2018-01-13-09,0.0004252847684479946,0.0,0.0030142837204039097,0.0,0.0
2018-01-13-12,0.0,0.0,0.0,0.0,0.0
2018-01-13-15,0.0,0.0,0.0,0.0,0.0
2018-01-13-18,0.0,0.0,0.0,0.0,0.0
2018-01-13-21,0.0,0.0,0.0,0.0,0.0
2018-01-14-00,0.0005904475175531629,0.0,0.003303342964500189,0.0005773035809397697,0.0
2018-01-14-03,0.0002567686819948464,0.0,0.0015986151993274689,0.00014543184079229832,0.0
2018-01-14-06,0.038103740978861954,0.00011920928955078125,0.22954493761062622,0.02870708703994751,0.1111111111111111
2018-01-14-09,0.0006640428098702211,0.0,0.004585832357406616,0.0003871973603963852,0.0
2018-01-14-12,0.00259463033535413,0.0,0.018164049834012985,0.00029103830456733704,0.0
2018-01-14-15,0.014719531098476428,4.6566128730773926e-05,0.06285123527050018,0.014761462807655334,0.0
2018-01-14-18,0.022099787600287087,0.00056438148021698,0.10595656931400299,0.017259269952774048,0.1111111111111111
2018-01-14-21,1.919300591090643e-05,0.0,8.980714483186603e-05,0.0,0.0
2018-01-15-00,0.007590287686632873,0.0018756836652755737,0.043254345655441284,0.004922039806842804,0.0
2018-01-15-03,0.0023245665658367257,0.0003869645297527313,0.012272736057639122,0.002024928107857704,0.0
2018-01-15-06,3.348184762327114e-05,0.0,0.00014532633940689266,0.0,0.0
2018-01-15-09,0.00535131015445276,0.0,0.020528677850961685,0.009987503290176392,0.0
2018-01-15-12,0.19728038392681194,0.19239048659801483,0.46596837043762207,0.37133854627609253,0.5555555555555556
2018-01-15-15,0.21966968451656624,0.2050444483757019,0.4753440320491791,0.43064799904823303,0.6666666666666666
2018-01-15-18,0.07216369239878852,0.012234186753630638,0.2533424198627472,0.12272629886865616,0.3333333333333333
2018-01-15-21,0.005925263016729352,0.002035871148109436,0.025209039449691772,0.007739756256341934,0.0
2018-01-16-00,0.6767370457813624,0.6670751571655273,1.1379369497299194,0.7990994453430176,1.0
2018-01-16-03,0.5030043124055352,0.5715932250022888,1.0354663133621216,0.6057764887809753,0.7777777777777778
2018-01-16-06,0.0018087520003446237,0.0020721927285194397,0.0034496188163757324,0.002959626726806164,0.0
2018-01-16-09,0.008849745690757698,0.004811508115381002,0.02835673838853836,0.007015017326921225,0.0
2018-01-16-12,0.003707828349319117,0.005183200351893902,0.006281811743974686,0.005914521403610706,0.0
2018-01-16-15,0.004168061665061138,0.0018397426465526223,0.011112920939922333,0.007571101654320955,0.0
2018-01-16-18,0.005622934323707395,0.004997476935386658,0.018440652638673782,0.009256415069103241,0.0
2018-01-16-21,0.02964502945472663,0.0031971323769539595,0.218794584274292,0.006873994134366512,0.1111111111111111
2018-01-17-00,0.0009681375985169256,0.0,0.008472008630633354,9.73232090473175e-05,0.0
2018-01-17-03,0.0014773052859706102,0.0,0.012523261830210686,0.0005052424967288971,0.0
2018-01-17-06,0.5238855418561741,0.44943150877952576,1.4862244129180908,0.6980424523353577,0.6666666666666666
2018-01-17-09,0.6152949008799289,0.4408082067966461,1.9844493865966797,0.5800446271896362,0.6666666666666666
2018-01-17-12,0.17433658432267046,0.11223554611206055,0.6627887487411499,0.26232004165649414,0.5555555555555556
2018-01-17-15,0.025764004253956717,0.0,0.22517889738082886,0.00024214386940002441,0.1111111111111111
2018-01-17-18,0.002965800580360652,0.0,0.027723610401153564,0.0,0.0
2018-01-17-21,0.13229295951501185,0.13243715465068817,0.30768972635269165,0.22167275846004486,0.5555555555555556
2018-01-18-00,0.03549497810702607,0.020009702071547508,0.07812050729990005,0.05800579860806465,0.0
