time,humidity_mean,humidity_median,humidity_max,humidity_p75
2018-01-01-00,77.24627685546875,77.68925476074219,90.93095397949219,89.68437194824219
2018-01-01-03,75.57675170898438,77.40037536621094,84.34910583496094,83.30320739746094
2018-01-01-06,74.44090270996094,75.55787658691406,80.83473205566406,79.25807189941406
2018-01-01-09,76.94278717041016,78.54432678222656,80.96913146972656,79.49403381347656
2018-01-01-12,81.4277114868164,82.87261962890625,84.53375244140625,83.53375244140625
2018-01-01-15,82.10836791992188,83.72206115722656,85.60926818847656,84.13856506347656
2018-01-01-18,83.50346374511719,84.39617919921875,87.02142333984375,85.92327880859375
2018-01-01-21,84.50514221191406,85.89859008789062,86.79190063476562,86.58560180664062
2018-01-02-00,90.56547546386719,91.44866943359375,96.25238037109375,93.04046630859375
2018-01-02-03,85.41329956054688,86.95291137695312,95.64627075195312,93.22830200195312
2018-01-02-06,79.57260131835938,79.81690979003906,92.21632385253906,89.42970275878906
2018-01-02-09,75.88349151611328,76.20309448242188,86.67135620117188,83.05563354492188
2018-01-02-12,77.38059997558594,79.66397094726562,86.43740844726562,83.71377563476562
2018-01-02-15,78.66569519042969,81.10260009765625,88.43023681640625,87.33990478515625
2018-01-02-18,74.37313842773438,71.37867736816406,88.89234924316406,85.60035705566406
2018-01-02-21,71.86685943603516,67.44384765625,86.962890625,82.21923828125
2018-01-03-00,69.43238830566406,63.9149169921875,88.2069091796875,82.6737060546875
2018-01-03-03,72.79806518554688,68.19178771972656,88.03700256347656,82.05262756347656
2018-01-03-06,78.65227508544922,76.5081787109375,89.2332763671875,83.6610107421875
2018-01-03-09,80.92848205566406,82.22470092773438,89.31161499023438,83.71151733398438
2018-01-03-12,81.55296325683594,80.67178344726562,90.39639282226562,86.70986938476562
2018-01-03-15,86.16726684570312,85.316162109375,92.6005859375,90.320068359375
2018-01-03-18,89.70462036132812,90.32052612304688,94.66305541992188,92.92062377929688
2018-01-03-21,89.59608459472656,89.711181640625,95.6953125,94.480224609375
2018-01-04-00,90.61611938476562,90.6011962890625,98.9014892578125,95.6143798828125
2018-01-04-03,90.88057708740234,91.68399047851562,97.01016235351562,92.81045532226562
2018-01-04-06,92.47779846191406,92.9913330078125,97.2059326171875,94.2369384765625
2018-01-04-09,94.25846862792969,94.07014465332031,97.05635070800781,94.73652648925781
2018-01-04-12,95.9000473022461,95.92668151855469,98.27397155761719,96.43974304199219
2018-01-04-15,94.34849548339844,94.41714477539062,96.49655151367188,94.46157836914062
2018-01-04-18,94.12445068359375,94.11112976074219,96.49327087402344,94.73747253417969
2018-01-04-21,96.48550415039062,96.45477294921875,98.19305419921875,96.8575439453125
2018-01-05-00,99.36996459960938,100.44551086425781,103.46040344238281,102.02241516113281
2018-01-05-03,98.42778778076172,98.15660095214844,102.93223571777344,101.45518493652344
2018-01-05-06,99.03233337402344,98.14881896972656,103.15040588378906,101.46034240722656
2018-01-05-09,98.74296569824219,98.67828369140625,101.59295654296875,99.52178955078125
2018-01-05-12,98.1636962890625,97.909912109375,100.753173828125,100.1534423828125
2018-01-05-15,97.01752471923828,96.49696350097656,100.48695373535156,98.74537658691406
2018-01-05-18,92.97696685791016,95.145263671875,98.19970703125,97.0126953125
2018-01-05-21,89.23306274414062,94.99739074707031,96.37873840332031,95.47297668457031
2018-01-06-00,84.95228576660156,92.42721557617188,94.64303588867188,93.48532104492188
2018-01-06-03,81.5968246459961,88.54289245605469,92.28263854980469,90.97062683105469
2018-01-06-06,80.5032730102539,86.79949951171875,90.50604248046875,87.87225341796875
2018-01-06-09,81.28961944580078,85.66299438476562,88.13272094726562,86.23526000976562
2018-01-06-12,82.02909851074219,85.03474426269531,90.23005676269531,86.63288879394531
2018-01-06-15,84.13658142089844,86.353271484375,92.428466796875,88.177490234375
2018-01-06-18,85.91083526611328,87.72251892089844,91.95103454589844,89.41050720214844
2018-01-06-21,86.97945404052734,88.79637145996094,91.51683044433594,89.30979919433594
2018-01-07-00,88.14401245117188,87.83534240722656,92.21168518066406,89.40821838378906
2018-01-07-03,90.95624542236328,91.25755310058594,94.11631774902344,92.34544372558594
2018-01-07-06,92.12435150146484,92.85360717773438,94.97470092773438,94.14633178710938
2018-01-07-09,92.69222259521484,93.31797790527344,95.44859313964844,94.58042907714844
2018-01-07-12,92.06253814697266,92.3851318359375,96.2947998046875,93.5660400390625
2018-01-07-15,93.06443786621094,93.49806213378906,96.69972229003906,95.37550354003906
2018-01-07-18,93.36904907226562,95.01130676269531,96.80232238769531,95.26692199707031
2018-01-07-21,93.32805633544922,93.53750610351562,96.30044555664062,95.73477172851562
2018-01-08-00,91.55135345458984,91.48741149902344,96.38438415527344,93.27378845214844
2018-01-08-03,91.1988525390625,91.64649963378906,95.17359924316406,92.54103088378906
2018-01-08-06,86.72239685058594,86.90260314941406,90.81690979003906,88.08302307128906
2018-01-08-09,85.62435150146484,85.947998046875,90.467529296875,87.385498046875
2018-01-08-12,85.5035629272461,86.22822570800781,89.22041320800781,87.66889953613281
2018-01-08-15,86.44637298583984,86.78477478027344,90.76377868652344,89.01206970214844
2018-01-08-18,85.60686492919922,86.21189880371094,91.61497497558594,89.01292419433594
2018-01-08-21,81.5251693725586,82.25959777832031,90.04084777832031,87.21272277832031
2018-01-09-00,78.16952514648438,81.25009155273438,88.23593139648438,86.21151733398438
2018-01-09-03,77.2265396118164,78.85783386230469,88.28703308105469,84.50578308105469
2018-01-09-06,75.60326385498047,77.19001770019531,87.62800598144531,83.02302551269531
2018-01-09-09,75.47164154052734,78.95150756835938,88.38217163085938,83.30404663085938
2018-01-09-12,73.63375091552734,78.25527954101562,88.63223266601562,82.51016235351562
2018-01-09-15,72.49811553955078,78.92042541503906,87.99366760253906,81.64698791503906
2018-01-09-18,70.54871368408203,76.65483093261719,87.23295593261719,80.26420593261719
2018-01-09-21,67.52059936523438,71.23468017578125,84.87237548828125,79.96514892578125
2018-01-10-00,67.11104583740234,69.04441833496094,84.36375427246094,80.96336364746094
2018-01-10-03,69.71954345703125,72.56925964355469,83.87004089355469,82.17765808105469
2018-01-10-06,70.18731689453125,73.76945495605469,83.40617370605469,82.26750183105469
2018-01-10-09,70.74057006835938,75.23916625976562,82.33193969726562,81.58779907226562
2018-01-10-12,75.1498794555664,82.53388977050781,85.37861633300781,83.40693664550781
2018-01-10-15,77.73326873779297,84.31465148925781,86.86885070800781,85.44111633300781
2018-01-10-18,79.48684692382812,83.78898620605469,88.76164245605469,87.16935729980469
2018-01-10-21,79.59632873535156,83.61585998535156,89.11048889160156,87.27601623535156
2018-01-11-00,80.14234924316406,83.37721252441406,90.04078674316406,85.18336486816406
2018-01-11-03,80.5732650756836,82.67265319824219,90.15068054199219,83.95390319824219
2018-01-11-06,79.97270202636719,79.95184326171875,87.87664794921875,81.91522216796875
2018-01-11-09,78.08665466308594,77.25782775878906,84.93165588378906,79.32032775878906
2018-01-11-12,81.70874786376953,82.50885009765625,85.59967041015625,85.04571533203125
2018-01-11-15,80.99848937988281,81.71148681640625,85.44903564453125,83.60723876953125
2018-01-11-18,81.31236267089844,81.29331970214844,85.24107360839844,84.03257751464844
2018-01-11-21,79.28359985351562,78.75604248046875,83.65130615234375,82.12615966796875
2018-01-12-00,81.82980346679688,82.22726440429688,85.83981323242188,83.39132690429688
2018-01-12-03,81.4823226928711,81.40986633300781,86.64472961425781,84.32905578613281
