time,temp_mean,temp_median,temp_max,temp_p75
2013-01-05-16,-17.090736389160156,-16.802032470703125,-9.943634033203125,-12.401885986328125
2013-01-05-17,-16.918901443481445,-16.491058349609375,-9.903167724609375,-12.345306396484375
2013-01-05-18,-16.619258880615234,-16.034820556640625,-9.675201416015625,-11.824127197265625
2013-01-05-19,-14.580520629882812,-13.455596923828125,-8.112579345703125,-10.067657470703125
2013-01-05-20,-15.055808067321777,-13.506622314453125,-8.579132080078125,-10.869171142578125
2013-01-05-21,-16.242637634277344,-14.399505615234375,-9.815765380859375,-11.734710693359375
2013-01-05-22,-14.822163581848145,-12.76910400390625,-7.72906494140625,-9.74371337890625
2013-01-05-23,-14.904393196105957,-12.587005615234375,-7.991302490234375,-10.105560302734375
2013-01-06-00,-15.347054481506348,-13.017730712890625,-8.515777587890625,-10.656890869140625
2013-01-06-01,-15.148481369018555,-12.899566650390625,-8.575347900390625,-10.505523681640625
2013-01-06-02,-15.37379264831543,-13.3763427734375,-8.4803466796875,-10.5418701171875
2013-01-06-03,-15.23560619354248,-13.456146240234375,-8.089447021484375,-10.550872802734375
2013-01-06-04,-15.750432014465332,-13.928985595703125,-8.439727783203125,-11.125274658203125
2013-01-06-05,-16.92368507385254,-15.23016357421875,-9.02410888671875,-12.49774169921875
2013-01-06-06,-17.065919876098633,-15.377655029296875,-9.071502685546875,-12.642303466796875
2013-01-06-07,-16.308183670043945,-14.820770263671875,-8.055633544921875,-12.346649169921875
2013-01-06-08,-15.731510162353516,-14.446136474609375,-7.489105224609375,-11.975433349609375
2013-01-06-09,-15.874152183532715,-14.68914794921875,-7.97088623046875,-12.52557373046875
2013-01-06-10,-15.140021324157715,-13.72381591796875,-8.78387451171875,-11.51800537109375
2013-01-06-11,-15.124631881713867,-13.782379150390625,-8.901519775390625,-11.380279541015625
2013-01-06-12,-14.48660945892334,-13.420745849609375,-8.112396240234375,-10.063568115234375
2013-01-06-13,-14.138630867004395,-13.3350830078125,-7.6412353515625,-9.4862060546875
2013-01-06-14,-13.608230590820312,-13.048004150390625,-7.339752197265625,-8.876617431640625
2013-01-06-15,-13.154398918151855,-12.652984619140625,-7.023834228515625,-8.797760009765625
2013-01-06-16,-12.87484359741211,-12.487884521484375,-6.756683349609375,-8.035003662109375
2013-01-06-17,-12.53141975402832,-12.34478759765625,-6.03839111328125,-7.95147705078125
2013-01-06-18,-12.71056079864502,-12.445831298828125,-6.181427001953125,-8.042510986328125
2013-01-06-19,-13.036946296691895,-12.34228515625,-6.8037109375,-8.88916015625
2013-01-06-20,-13.460747718811035,-12.707244873046875,-7.547821044921875,-9.057098388671875
2013-01-06-21,-14.118083953857422,-13.088836669921875,-8.868865966796875,-9.791229248046875
2013-01-06-22,-12.40298843383789,-11.477996826171875,-7.839569091796875,-9.579803466796875
2013-01-06-23,-12.016597747802734,-10.800018310546875,-7.048553466796875,-9.019989013671875
2013-01-07-00,-12.322017669677734,-11.417694091796875,-7.525848388671875,-9.084442138671875
2013-01-07-01,-12.201485633850098,-11.478912353515625,-7.714019775390625,-8.819244384765625
2013-01-07-02,-12.61033821105957,-12.3426513671875,-8.3018798828125,-10.1502685546875
2013-01-07-03,-13.189329147338867,-13.110931396484375,-8.847015380859375,-10.599945068359375
2013-01-07-04,-13.45171070098877,-13.570526123046875,-9.500213623046875,-10.858367919921875
2013-01-07-05,-13.590128898620605,-13.5560302734375,-9.6148681640625,-10.9539794921875
2013-01-07-06,-14.13414192199707,-13.976531982421875,-10.748260498046875,-11.229949951171875
2013-01-07-07,-12.69536304473877,-12.258514404296875,-9.349822998046875,-9.588104248046875
2013-01-07-08,-13.096263885498047,-12.674713134765625,-9.922027587890625,-10.629058837890625
2013-01-07-09,-14.629340171813965,-14.451904296875,-10.544189453125,-11.96484375
2013-01-07-10,-15.45742416381836,-15.3048095703125,-11.0438232421875,-13.0399169921875
2013-01-07-11,-15.231842041015625,-15.761871337890625,-9.723541259765625,-12.715240478515625
2013-01-07-12,-14.72342300415039,-15.483428955078125,-9.520538330078125,-12.225372314453125
2013-01-07-13,-15.338278770446777,-16.050811767578125,-9.728057861328125,-13.005889892578125
2013-01-07-14,-15.533482551574707,-15.941436767578125,-10.111846923828125,-13.473419189453125
2013-01-07-15,-15.410247802734375,-15.930511474609375,-8.644134521484375,-13.433197021484375
2013-01-07-16,-15.400453567504883,-15.990264892578125,-8.943878173828125,-13.447784423828125
2013-01-07-17,-15.33835220336914,-15.791748046875,-9.394775390625,-13.1474609375
2013-01-07-18,-15.52676010131836,-16.2535400390625,-10.2156982421875,-12.3975830078125
2013-01-07-19,-15.502607345581055,-16.312774658203125,-10.585723876953125,-12.328399658203125
2013-01-07-20,-16.094593048095703,-16.822479248046875,-11.165740966796875,-14.096405029296875
2013-01-07-21,-17.466575622558594,-17.806167602539062,-13.033477783203125,-15.513214111328125
2013-01-07-22,-15.38482666015625,-15.099456787109375,-11.850189208984375,-14.166107177734375
2013-01-07-23,-15.19767951965332,-15.10760498046875,-12.13470458984375,-13.88775634765625
2013-01-08-00,-15.230863571166992,-15.054718017578125,-12.979522705078125,-13.431549072265625
2013-01-08-01,-15.79564094543457,-15.6588134765625,-12.811279296875,-13.8271484375
2013-01-08-02,-16.47943115234375,-16.51092529296875,-12.85443115234375,-14.95843505859375
2013-01-08-03,-16.928510665893555,-17.038787841796875,-13.406585693359375,-16.218719482421875
2013-01-08-04,-17.30663299560547,-17.583236694335938,-14.211761474609375,-16.383270263671875
2013-01-08-05,-18.07674789428711,-18.14727783203125,-15.69134521484375,-16.82098388671875
2013-01-08-06,-18.57805061340332,-18.69036865234375,-16.41485595703125,-16.77130126953125
2013-01-08-07,-18.61357879638672,-18.898513793945312,-16.352996826171875,-16.729827880859375
2013-01-08-08,-18.9216251373291,-19.411483764648438,-16.418670654296875,-17.150741577148438
2013-01-08-09,-20.409358978271484,-20.822662353515625,-17.588043212890625,-19.085968017578125
2013-01-08-10,-19.203914642333984,-19.291168212890625,-16.340972900390625,-18.190826416015625
2013-01-08-11,-18.94308853149414,-18.99365234375,-16.002685546875,-17.5562744140625
2013-01-08-12,-19.119680404663086,-19.430770874023438,-15.899261474609375,-17.543441772460938
2013-01-08-13,-19.725656509399414,-19.637344360351562,-16.511871337890625,-17.928237915039062
2013-01-08-14,-19.662431716918945,-19.488372802734375,-16.637542724609375,-17.341766357421875
2013-01-08-15,-20.414918899536133,-19.702041625976562,-17.231094360351562,-17.715713500976562
2013-01-08-16,-20.11479949951172,-19.977767944335938,-17.228744506835938,-17.540878295898438
2013-01-08-17,-19.06871795654297,-18.511825561523438,-16.446014404296875,-16.882171630859375
2013-01-08-18,-18.32383155822754,-17.53094482421875,-15.79986572265625,-16.07440185546875
2013-01-08-19,-17.56850242614746,-16.87103271484375,-14.87640380859375,-15.66436767578125
2013-01-08-20,-17.043413162231445,-15.839141845703125,-14.680084228515625,-15.129058837890625
2013-01-08-21,-16.843475341796875,-15.771942138671875,-14.190643310546875,-15.260833740234375
2013-01-08-22,-16.402570724487305,-16.055267333984375,-12.561126708984375,-15.838958740234375
2013-01-08-23,-16.686912536621094,-16.895050048828125,-12.709381103515625,-15.165679931640625
2013-01-09-00,-16.313514709472656,-17.082611083984375,-12.040740966796875,-14.578948974609375
2013-01-09-01,-17.27447509765625,-18.288070678710938,-12.987884521484375,-15.516326904296875
2013-01-09-02,-17.40455436706543,-18.25537109375,-12.778564453125,-15.1993408203125
2013-01-09-03,-17.02794647216797,-18.181625366210938,-12.286224365234375,-14.904754638671875
2013-01-09-04,-16.67546272277832,-17.867691040039062,-11.978424072265625,-14.362091064453125
2013-01-09-05,-17.02393913269043,-18.294479370117188,-12.022125244140625,-14.768707275390625
2013-01-09-06,-17.154632568359375,-18.054779052734375,-11.842132568359375,-14.729827880859375
2013-01-09-07,-17.16990852355957,-18.2235107421875,-11.5286865234375,-14.2784423828125
2013-01-09-08,-18.04170036315918,-18.854873657226562,-11.769927978515625,-14.690338134765625
2013-01-09-09,-19.75316619873047,-20.438735961914062,-13.521759033203125,-15.826202392578125
2013-01-09-10,-18.395986557006836,-18.633697509765625,-13.391265869140625,-15.970367431640625
2013-01-09-11,-18.772268295288086,-19.107635498046875,-13.361541748046875,-15.354949951171875
2013-01-09-12,-18.76447868347168,-19.36566162109375,-13.29608154296875,-15.15740966796875
2013-01-09-13,-20.21876335144043,-21.2247314453125,-14.4063720703125,-16.0428466796875
2013-01-09-14,-20.30810546875,-21.468994140625,-14.359375,-15.985595703125
2013-01-09-15,-21.02581024169922,-21.947952270507812,-15.625946044921875,-17.261917114257812
2013-01-09-16,-22.006282806396484,-22.722946166992188,-17.127227783203125,-18.071578979492188
2013-01-09-17,-22.73189926147461,-23.38641357421875,-18.11224365234375,-18.34906005859375
2013-01-09-18,-23.113855361938477,-23.622482299804688,-18.790695190429688,-19.705978393554688
2013-01-09-19,-23.20815086364746,-23.60443115234375,-19.73651123046875,-20.75360107421875
2013-01-09-20,-22.858884811401367,-23.386337280273438,-19.941879272460938,-20.922470092773438
2013-01-09-21,-23.71266746520996,-23.76214599609375,-20.45611572265625,-21.29071044921875
2013-01-09-22,-23.956218719482422,-23.547988891601562,-20.268447875976562,-20.966690063476562
2013-01-09-23,-23.88980484008789,-22.93109130859375,-19.91619873046875,-20.72332763671875
2013-01-10-00,-24.22423553466797,-23.17095947265625,-20.41680908203125,-21.32794189453125
2013-01-10-01,-23.303937911987305,-21.938568115234375,-19.570159912109375,-19.920257568359375
2013-01-10-02,-23.79889488220215,-22.274398803710938,-20.016342163085938,-20.601791381835938
2013-01-10-03,-24.393112182617188,-22.784957885742188,-20.757858276367188,-21.234909057617188
2013-01-10-04,-24.484899520874023,-22.985549926757812,-20.277297973632812,-20.386672973632812
2013-01-10-05,-23.8073673248291,-22.376785278320312,-19.155838012695312,-19.604812622070312
2013-01-10-06,-22.47540855407715,-20.956283569335938,-17.777084350585938,-18.091781616210938
2013-01-10-07,-21.49947738647461,-19.865585327148438,-16.001068115234375,-16.898529052734375
2013-01-10-08,-21.66796112060547,-19.903823852539062,-15.911895751953125,-16.442901611328125
2013-01-10-09,-23.57933235168457,-21.6007080078125,-18.1468505859375,-18.4908447265625
2013-01-10-10,-20.274675369262695,-18.194976806640625,-13.585601806640625,-14.670074462890625
2013-01-10-11,-20.382352828979492,-18.243728637695312,-13.171478271484375,-14.249603271484375
2013-01-10-12,-20.002052307128906,-17.874176025390625,-12.023101806640625,-13.379547119140625
2013-01-10-13,-20.00839614868164,-17.9158935546875,-11.9002685546875,-12.6678466796875
2013-01-10-14,-19.986391067504883,-17.930068969726562,-12.185943603515625,-12.435455322265625
2013-01-10-15,-19.70067596435547,-17.954696655273438,-11.920013427734375,-12.377044677734375
2013-01-10-16,-19.656845092773438,-17.916183471679688,-11.907867431640625,-12.642242431640625
2013-01-10-17,-19.42405891418457,-17.8804931640625,-11.9630126953125,-12.4630126953125
2013-01-10-18,-18.81096649169922,-16.9403076171875,-11.5218505859375,-12.0574951171875
2013-01-10-19,-18.356910705566406,-16.636749267578125,-11.145050048828125,-11.468780517578125
2013-01-10-20,-17.834293365478516,-15.849761962890625,-10.709136962890625,-11.253570556640625
2013-01-10-21,-17.058395385742188,-14.951385498046875,-10.697479248046875,-11.047332763671875
2013-01-10-22,-16.56937026977539,-14.16192626953125,-10.14434814453125,-10.97979736328125
2013-01-10-23,-15.550966262817383,-12.659820556640625,-9.953277587890625,-11.365875244140625
2013-01-11-00,-15.30765438079834,-11.943450927734375,-9.935394287109375,-11.365325927734375
2013-01-11-01,-15.454215049743652,-12.492523193359375,-10.416107177734375,-11.295501708984375
2013-01-11-02,-15.329544067382812,-12.418975830078125,-10.477325439453125,-10.914093017578125
2013-01-11-03,-15.837116241455078,-12.754058837890625,-11.430572509765625,-11.786041259765625
2013-01-11-04,-15.853814125061035,-12.481201171875,-10.9697265625,-11.99609375
2013-01-11-05,-15.48289966583252,-12.273101806640625,-10.817047119140625,-11.531158447265625
2013-01-11-06,-16.031282424926758,-13.169525146484375,-11.003997802734375,-11.842620849609375
2013-01-11-07,-17.342077255249023,-14.806671142578125,-11.862579345703125,-12.765899658203125
2013-01-11-08,-17.376663208007812,-14.590606689453125,-11.685821533203125,-12.792755126953125
2013-01-11-09,-17.364219665527344,-14.581695556640625,-12.149810791015625,-13.482574462890625
2013-01-11-10,-17.370548248291016,-14.706756591796875,-11.586639404296875,-12.499725341796875
2013-01-11-11,-18.270267486572266,-16.713897705078125,-11.834259033203125,-12.987091064453125
2013-01-11-12,-18.031890869140625,-16.302459716796875,-11.093231201171875,-12.310516357421875
2013-01-11-13,-17.742698669433594,-15.756805419921875,-10.412567138671875,-11.720672607421875
2013-01-11-14,-17.88846206665039,-15.47076416015625,-10.08990478515625,-11.74371337890625
2013-01-11-15,-17.13893699645996,-14.70111083984375,-9.23480224609375,-11.15277099609375
2013-01-11-16,-16.81720733642578,-14.445404052734375,-8.897552490234375,-10.912689208984375
2013-01-11-17,-16.532630920410156,-14.156280517578125,-8.581573486328125,-10.751007080078125
2013-01-11-18,-16.7727108001709,-14.596282958984375,-8.939544677734375,-11.123138427734375
2013-01-11-19,-16.34980010986328,-15.116180419921875,-8.701141357421875,-9.771453857421875
2013-01-11-20,-16.022268295288086,-14.774383544921875,-8.785614013671875,-9.429656982421875
2013-01-11-21,-15.795266151428223,-14.701629638671875,-8.488250732421875,-9.968231201171875
2013-01-11-22,-15.32949447631836,-13.4810791015625,-8.1046142578125,-9.2037353515625
2013-01-11-23,-14.868184089660645,-12.75360107421875,-7.70721435546875,-9.01727294921875
2013-01-12-00,-14.65200138092041,-11.994232177734375,-7.503997802734375,-8.929779052734375
2013-01-12-01,-14.253809928894043,-11.172760009765625,-7.466217041015625,-8.698638916015625
2013-01-12-02,-14.189854621887207,-11.126129150390625,-7.402496337890625,-8.492340087890625
2013-01-12-03,-14.182971954345703,-11.112518310546875,-8.031219482421875,-8.918670654296875
2013-01-12-04,-13.838163375854492,-10.631072998046875,-7.603973388671875,-8.680877685546875
2013-01-12-05,-13.948165893554688,-10.537200927734375,-7.724700927734375,-8.666107177734375
2013-01-12-06,-14.120500564575195,-10.539825439453125,-7.861358642578125,-8.738800048828125
2013-01-12-07,-14.429129600524902,-10.662506103515625,-8.452056884765625,-9.057037353515625
2013-01-12-08,-14.702778816223145,-10.44976806640625,-8.72027587890625,-9.65289306640625
2013-01-12-09,-15.37868595123291,-11.055877685546875,-9.705291748046875,-10.749481201171875
2013-01-12-10,-15.686939239501953,-11.447784423828125,-10.106475830078125,-11.025177001953125
2013-01-12-11,-15.404361724853516,-11.010833740234375,-9.710296630859375,-10.062103271484375
2013-01-12-12,-15.931230545043945,-11.964324951171875,-9.661590576171875,-9.980926513671875
2013-01-12-13,-16.362295150756836,-12.863189697265625,-10.057281494140625,-10.327056884765625
2013-01-12-14,-16.756711959838867,-13.728668212890625,-10.059234619140625,-10.719879150390625
2013-01-12-15,-16.078542709350586,-13.224700927734375,-9.151947021484375,-9.739837646484375
2013-01-12-16,-15.22141170501709,-12.195098876953125,-8.692169189453125,-9.193634033203125
2013-01-12-17,-14.096769332885742,-11.099639892578125,-7.795928955078125,-8.369171142578125
2013-01-12-18,-14.059539794921875,-11.182586669921875,-7.693328857421875,-8.087860107421875
2013-01-12-19,-13.893417358398438,-11.072784423828125,-7.571319580078125,-7.827667236328125
2013-01-12-20,-12.786699295043945,-9.860321044921875,-6.469696044921875,-6.697235107421875
2013-01-12-21,-12.803743362426758,-9.766204833984375,-6.351165771484375,-6.497650146484375
2013-01-12-22,-12.807279586791992,-9.934173583984375,-6.723724365234375,-6.882904052734375
2013-01-12-23,-12.81977653503418,-10.35406494140625,-6.51666259765625,-6.88775634765625
2013-01-13-00,-12.777677536010742,-10.711700439453125,-6.226348876953125,-6.857208251953125
2013-01-13-01,-12.432252883911133,-10.469085693359375,-5.887542724609375,-6.473968505859375
2013-01-13-02,-11.894256591796875,-9.728729248046875,-5.649871826171875,-5.802703857421875
2013-01-13-03,-10.708415985107422,-8.582489013671875,-4.165985107421875,-4.223114013671875
2013-01-13-04,-10.900558471679688,-8.814788818359375,-4.355316162109375,-4.406585693359375
2013-01-13-05,-10.745891571044922,-8.514495849609375,-4.196624755859375,-4.462249755859375
2013-01-13-06,-10.98294734954834,-8.785736083984375,-4.001068115234375,-4.805755615234375
2013-01-13-07,-10.852354049682617,-8.527435302734375,-3.770111083984375,-4.851654052734375
2013-01-13-08,-10.59445571899414,-8.11328125,-3.20849609375,-4.84228515625
2013-01-13-09,-8.04477310180664,-5.688812255859375,-0.104827880859375,-1.709320068359375
2013-01-13-10,-7.667351722717285,-6.149444580078125,0.855438232421875,-1.650421142578125
2013-01-13-11,-7.407968997955322,-5.747650146484375,1.003326416015625,-1.419525146484375
2013-01-13-12,-6.842267990112305,-5.131927490234375,1.378326416015625,-0.903900146484375
2013-01-13-13,-6.806976318359375,-5.058929443359375,0.922515869140625,-1.150726318359375
2013-01-13-14,-6.821462154388428,-5.395355224609375,0.812164306640625,-1.256683349609375
2013-01-13-15,-6.624765872955322,-4.967620849609375,0.459625244140625,-1.480804443359375
2013-01-13-16,-6.365325927734375,-4.552093505859375,0.631988525390625,-1.558197021484375
2013-01-13-17,-6.166134357452393,-4.278167724609375,0.787506103515625,-1.638519287109375
2013-01-13-18,-5.925899982452393,-4.046722412109375,1.154449462890625,-1.272308349609375
2013-01-13-19,-6.106509685516357,-3.947845458984375,0.963775634765625,-1.529632568359375
2013-01-13-20,-6.027218341827393,-3.982757568359375,1.129547119140625,-1.388031005859375
2013-01-13-21,-6.167463302612305,-4.410247802734375,1.268951416015625,-1.114105224609375
2013-01-13-22,-5.678720951080322,-4.695892333984375,1.835845947265625,-0.160003662109375
