time,tcc_mean,tcc_median,tcc_max,tcc_p75
2013-01-01-00,0.48036903142929077,0.44269680976867676,0.9626400470733643,0.6996090412139893
2013-01-01-03,0.234954833984375,0.1793365478515625,0.53509521484375,0.37225341796875
2013-01-01-06,0.6566099524497986,0.6237442493438721,0.9567215442657471,0.6891434192657471
2013-01-01-09,0.8017933368682861,1.0000066757202148,1.0000066757202148,1.0000066757202148
2013-01-01-12,0.9997172951698303,1.0,1.0,1.0
2013-01-01-15,0.9969256520271301,0.9999999403953552,0.9999999403953552,0.9999999403953552
2013-01-01-18,0.9967417120933533,1.000000238418579,1.000000238418579,1.000000238418579
2013-01-01-21,0.9900771379470825,1.000000238418579,1.000000238418579,1.000000238418579
2013-01-02-00,0.990764319896698,0.9899904131889343,1.000000238418579,0.9979645609855652
2013-01-02-03,1.0,1.0,1.0,1.0
2013-01-02-06,0.9664768576622009,0.9981177449226379,1.000002145767212,1.000002145767212
2013-01-02-09,0.9961243867874146,0.998947024345398,1.0000001192092896,0.9999998807907104
2013-01-02-12,0.9861759543418884,0.986918568611145,1.0000001192092896,1.0000001192092896
2013-01-02-15,0.9686305522918701,0.9897443056106567,0.9981156587600708,0.9920254945755005
2013-01-02-18,0.927460253238678,0.9765316247940063,0.9989467859268188,0.9918743371963501
2013-01-02-21,0.7019555568695068,0.9619975090026855,0.998115062713623,0.987037181854248
2013-01-03-00,0.6467494368553162,0.8876772522926331,0.9999971985816956,0.9421206116676331
2013-01-03-03,0.4416927695274353,0.3677825927734375,0.9733428955078125,0.7831573486328125
2013-01-03-06,0.3698982000350952,0.14789126813411713,0.9537231922149658,0.9069550037384033
2013-01-03-09,0.7892318367958069,0.8849332332611084,0.9751737117767334,0.9442594051361084
2013-01-03-12,0.9206653237342834,0.9290343523025513,0.9899893999099731,0.9740668535232544
2013-01-03-15,0.7400639653205872,0.75565505027771,0.977853536605835,0.88974928855896
2013-01-03-18,0.4750056862831116,0.27887600660324097,0.9865023493766785,0.9595553278923035
2013-01-03-21,0.740649938583374,0.7057835459709167,1.0000035762786865,0.9327122569084167
2013-01-04-00,0.6638815999031067,0.8864564895629883,0.9781007766723633,0.9685945510864258
2013-01-04-03,0.8440105319023132,0.9768127799034119,1.0000061988830566,0.9989990592002869
2013-01-04-06,0.9176157712936401,0.9835709929466248,1.000004768371582,0.9979600310325623
2013-01-04-09,0.904974102973938,0.9940930604934692,0.9999982118606567,0.9999982118606567
2013-01-04-12,0.7918076515197754,0.9380936622619629,0.9899888038635254,0.9899888038635254
2013-01-04-15,0.9357087016105652,0.9894721508026123,1.0000007152557373,0.9962317943572998
2013-01-04-18,0.9994340538978577,1.0,1.0,1.0
2013-01-04-21,0.9962718486785889,0.9969491958618164,1.0,1.0
2013-01-05-00,0.9498353600502014,0.9800121188163757,1.0000011920928955,0.998116672039032
2013-01-05-03,0.7954614758491516,0.9780990481376648,0.9999954104423523,0.9999954104423523
2013-01-05-06,0.6325384974479675,0.5720441341400146,0.9943616390228271,0.9943463802337646
2013-01-05-09,0.5840544104576111,0.8127378821372986,0.9316191077232361,0.8232511878013611
2013-01-05-12,0.1917521208524704,0.0904388427734375,0.537322998046875,0.3366241455078125
2013-01-05-15,0.1705864816904068,0.10418701171875,0.5520782470703125,0.1810150146484375
2013-01-05-18,0.6262896060943604,0.7134511470794678,0.9455831050872803,0.9261128902435303
2013-01-05-21,0.7016749382019043,0.9361804723739624,0.9999927282333374,0.9642566442489624
2013-01-06-00,0.9198815226554871,0.9178605675697327,0.9820695519447327,0.9555993676185608
2013-01-06-03,0.8639737367630005,0.8835270404815674,0.9795353412628174,0.9500095844268799
2013-01-06-06,0.7745313048362732,0.8679642677307129,0.9432435035705566,0.9053635597229004
2013-01-06-09,0.8453620076179504,0.9265845417976379,0.9896872639656067,0.9706824421882629
2013-01-06-12,0.9074009656906128,0.9342878460884094,0.9999998211860657,0.9870412945747375
2013-01-06-15,0.920329213142395,0.9611760973930359,1.000002145767212,0.9948369860649109
2013-01-06-18,0.9316355586051941,0.9795354008674622,0.9943593144416809,0.9919102787971497
2013-01-06-21,0.8645132780075073,0.9820348024368286,0.9948369264602661,0.9888859987258911
2013-01-07-00,0.6425009369850159,0.9194614887237549,0.9970371723175049,0.9639866352081299
2013-01-07-03,0.5751081109046936,0.635522723197937,0.999994158744812,0.990320086479187
2013-01-07-06,0.47091710567474365,0.46616315841674805,0.722480297088623,0.598548412322998
2013-01-07-09,0.584455132484436,0.6665830016136169,1.0000027418136597,0.9609403014183044
2013-01-07-12,0.8131124973297119,0.7579315900802612,0.9999970197677612,0.9969452619552612
2013-01-07-15,0.7880728244781494,0.8231824636459351,0.9507917165756226,0.9049237966537476
2013-01-07-18,0.572126567363739,0.7584329843521118,0.8516947031021118,0.8123422861099243
2013-01-07-21,0.6259124875068665,0.784980297088623,0.989539623260498,0.922980785369873
2013-01-08-00,0.6554161906242371,0.7368777394294739,0.9981234669685364,0.9910433888435364
2013-01-08-03,0.5531722903251648,0.3852187991142273,0.9837753176689148,0.9679824709892273
2013-01-08-06,0.4397942125797272,0.3306073844432831,0.9837751388549805,0.938776969909668
2013-01-08-09,0.6562758684158325,0.5938877463340759,0.9697422385215759,0.9479984641075134
2013-01-08-12,0.6679785251617432,0.8042564392089844,0.9981193542480469,0.9910392761230469
2013-01-08-15,0.7149456143379211,0.6657699346542358,0.9845260381698608,0.9430679082870483
2013-01-08-18,0.8549053072929382,0.9106397032737732,0.9960889220237732,0.9859570860862732
2013-01-08-21,0.9236790537834167,0.9365472793579102,1.0000009536743164,0.9881105422973633
2013-01-09-00,0.9658995866775513,0.9817901253700256,0.9930129647254944,0.9849277138710022
2013-01-09-03,0.9752419590950012,0.9838137030601501,1.0000004768371582,0.9939035773277283
