time,tcc_mean,tcc_median,tcc_max,tcc_p75
2013-01-01-00,0.48036903142929077,0.44269680976867676,0.9626400470733643,0.6996090412139893
2013-01-01-01,0.3482167422771454,0.2825208902359009,0.6740003824234009,0.5643812417984009
2013-01-01-02,0.2994062304496765,0.2534806728363037,0.6566331386566162,0.4424302577972412
2013-01-01-03,0.234954833984375,0.1793365478515625,0.53509521484375,0.37225341796875
2013-01-01-04,0.4213954210281372,0.4808046817779541,0.9219057559967041,0.6186678409576416
2013-01-01-05,0.4281851053237915,0.3179522156715393,0.9821215271949768,0.7141314148902893
2013-01-01-06,0.6566099524497986,0.6237442493438721,0.9567215442657471,0.6891434192657471
2013-01-01-07,0.592278242111206,0.44977468252182007,1.0000066757202148,0.9809331297874451
2013-01-01-08,0.6562670469284058,0.6346453428268433,1.0000017881393433,1.0000017881393433
2013-01-01-09,0.8017933368682861,1.0000066757202148,1.0000066757202148,1.0000066757202148
2013-01-01-10,0.8690751791000366,0.9999955892562866,0.9999955892562866,0.9999955892562866
2013-01-01-11,0.9156948924064636,0.9999979734420776,0.9999979734420776,0.9999979734420776
2013-01-01-12,0.9997172951698303,1.0,1.0,1.0
2013-01-01-13,0.9931520819664001,0.9918731451034546,1.0000001192092896,0.9999998807907104
2013-01-01-14,0.9978972673416138,0.9999999403953552,0.9999999403953552,0.9999999403953552
2013-01-01-15,0.9969256520271301,0.9999999403953552,0.9999999403953552,0.9999999403953552
2013-01-01-16,0.9971940517425537,1.0000001192092896,1.0000001192092896,1.0000001192092896
2013-01-01-17,0.9973853230476379,1.000000238418579,1.000000238418579,1.000000238418579
2013-01-01-18,0.9967417120933533,1.000000238418579,1.000000238418579,1.000000238418579
2013-01-01-19,0.9977848529815674,0.9999998807907104,1.0000001192092896,1.0000001192092896
2013-01-01-20,0.9914199113845825,0.9999998211860657,0.9999998211860657,0.9999998211860657
2013-01-01-21,0.9900771379470825,1.000000238418579,1.000000238418579,1.000000238418579
2013-01-01-22,0.9289186000823975,0.9885355234146118,1.0000025033950806,1.0000025033950806
2013-01-01-23,0.9766948223114014,0.9731258749961853,0.9970621466636658,0.9929489493370056
2013-01-02-00,0.990764319896698,0.9899904131889343,1.000000238418579,0.9979645609855652
2013-01-02-01,0.9891961216926575,0.9912638664245605,1.0000004768371582,0.9924740791320801
2013-01-02-02,0.995941162109375,0.9979647994041443,0.9999999403953552,0.9999999403953552
2013-01-02-03,1.0,1.0,1.0,1.0
2013-01-02-04,1.0,1.0,1.0,1.0
2013-01-02-05,0.9942154288291931,1.0000004768371582,1.0000004768371582,1.0000004768371582
2013-01-02-06,0.9664768576622009,0.9981177449226379,1.000002145767212,1.000002145767212
2013-01-02-07,0.9880287647247314,1.0000007152557373,1.0000007152557373,1.0000007152557373
2013-01-02-08,0.9859176278114319,0.997061014175415,1.000000238418579,0.9981138706207275
2013-01-02-09,0.9961243867874146,0.998947024345398,1.0000001192092896,0.9999998807907104
2013-01-02-10,0.9971016645431519,1.0,1.0,1.0
2013-01-02-11,0.9943945407867432,1.0,1.0,1.0
2013-01-02-12,0.9861759543418884,0.986918568611145,1.0000001192092896,1.0000001192092896
2013-01-02-13,0.9753784537315369,0.9830052852630615,0.9999997615814209,0.9999997615814209
2013-01-02-14,0.9532984495162964,0.9739105701446533,0.9999992847442627,0.9891655445098877
2013-01-02-15,0.9686305522918701,0.9897443056106567,0.9981156587600708,0.9920254945755005
2013-01-02-16,0.9790048599243164,0.9981143474578857,1.0000007152557373,0.9981162548065186
2013-01-02-17,0.9442314505577087,0.9550138711929321,0.998116135597229,0.9962354898452759
2013-01-02-18,0.927460253238678,0.9765316247940063,0.9989467859268188,0.9918743371963501
2013-01-02-19,0.9399393796920776,0.9415979385375977,1.0000009536743164,0.9604654312133789
2013-01-02-20,0.87156742811203,0.946994960308075,1.0000040531158447,0.9800607562065125
2013-01-02-21,0.7019555568695068,0.9619975090026855,0.998115062713623,0.987037181854248
2013-01-02-22,0.7436415553092957,0.9391456246376038,0.9908576607704163,0.9784370064735413
2013-01-02-23,0.6314353942871094,0.6575804948806763,0.9908629655838013,0.9400054216384888
2013-01-03-00,0.6467494368553162,0.8876772522926331,0.9999971985816956,0.9421206116676331
2013-01-03-01,0.6797935962677002,0.8565429449081421,1.000006079673767,0.9377807378768921
2013-01-03-02,0.6048675179481506,0.6296189427375793,0.9733384251594543,0.8184464573860168
2013-01-03-03,0.4416927695274353,0.3677825927734375,0.9733428955078125,0.7831573486328125
2013-01-03-04,0.429473876953125,0.4967803955078125,0.962432861328125,0.6939239501953125
2013-01-03-05,0.34628579020500183,0.2637713849544525,0.9108050465583801,0.7704699635505676
2013-01-03-06,0.3698982000350952,0.14789126813411713,0.9537231922149658,0.9069550037384033
2013-01-03-07,0.5392249226570129,0.5714989900588989,0.9530602693557739,0.8542901277542114
2013-01-03-08,0.6676923632621765,0.9099493622779846,0.9764624238014221,0.9491339325904846
2013-01-03-09,0.7892318367958069,0.8849332332611084,0.9751737117767334,0.9442594051361084
2013-01-03-10,0.8357730507850647,0.8534698486328125,0.997955322265625,0.905364990234375
2013-01-03-11,0.8642658591270447,0.9521971940994263,0.9730483293533325,0.9656859636306763
2013-01-03-12,0.9206653237342834,0.9290343523025513,0.9899893999099731,0.9740668535232544
2013-01-03-13,0.9364947080612183,0.9358394145965576,0.9930446147918701,0.9824626445770264
2013-01-03-14,0.8233225345611572,0.8914868831634521,0.9894788265228271,0.9104840755462646
2013-01-03-15,0.7400639653205872,0.75565505027771,0.977853536605835,0.88974928855896
2013-01-03-16,0.6740235686302185,0.7713865041732788,0.9567807912826538,0.8405088186264038
2013-01-03-17,0.6133267879486084,0.7114238142967224,0.9879130721092224,0.9447917342185974
2013-01-03-18,0.4750056862831116,0.27887600660324097,0.9865023493766785,0.9595553278923035
2013-01-03-19,0.6557917594909668,0.7081039547920227,0.8650482296943665,0.7450225949287415
2013-01-03-20,0.69590163230896,0.8953611254692078,0.9861051440238953,0.9361326098442078
2013-01-03-21,0.740649938583374,0.7057835459709167,1.0000035762786865,0.9327122569084167
2013-01-03-22,0.7185143232345581,0.9193199872970581,0.9872826337814331,0.9490288496017456
2013-01-03-23,0.7174193859100342,0.9708627462387085,0.999045729637146,0.9803231954574585
2013-01-04-00,0.6638815999031067,0.8864564895629883,0.9781007766723633,0.9685945510864258
2013-01-04-01,0.6620175838470459,0.84987872838974,0.985163152217865,0.95998615026474
2013-01-04-02,0.7519786357879639,0.9249098896980286,0.9930403828620911,0.9882186055183411
2013-01-04-03,0.8440105319023132,0.9768127799034119,1.0000061988830566,0.9989990592002869
2013-01-04-04,0.8900179266929626,0.9606033563613892,0.9869476556777954,0.9768081903457642
2013-01-04-05,0.9498690366744995,0.9958319067955017,0.9999975562095642,0.9969457983970642
2013-01-04-06,0.9176157712936401,0.9835709929466248,1.000004768371582,0.9979600310325623
2013-01-04-07,0.9387915730476379,0.9866219162940979,0.9999962449073792,0.9944649338722229
2013-01-04-08,0.9099764227867126,0.9428912997245789,1.0000050067901611,1.0000050067901611
2013-01-04-09,0.904974102973938,0.9940930604934692,0.9999982118606567,0.9999982118606567
2013-01-04-10,0.8641185760498047,0.9459582567214966,1.0000048875808716,0.9800158739089966
2013-01-04-11,0.8308007717132568,0.9634912014007568,0.9970605373382568,0.9820458889007568
2013-01-04-12,0.7918076515197754,0.9380936622619629,0.9899888038635254,0.9899888038635254
2013-01-04-13,0.8341120481491089,0.9431869983673096,0.9899857044219971,0.9791824817657471
2013-01-04-14,0.8861468434333801,0.9899846315383911,0.9999943971633911,0.9999943971633911
2013-01-04-15,0.9357087016105652,0.9894721508026123,1.0000007152557373,0.9962317943572998
2013-01-04-16,0.9844545722007751,0.9883266687393188,0.9999996423721313,0.9981151819229126
2013-01-04-17,0.9927402138710022,0.9969764947891235,1.0000001192092896,1.0000001192092896
2013-01-04-18,0.9994340538978577,1.0,1.0,1.0
2013-01-04-19,0.9987524747848511,1.0,1.0,1.0
2013-01-04-20,0.9958575367927551,0.9979938268661499,0.9999998807907104,0.9999998807907104
2013-01-04-21,0.9962718486785889,0.9969491958618164,1.0,1.0
2013-01-04-22,0.9855624437332153,0.9889254570007324,1.0000004768371582,1.0000004768371582
