time,tp_mm_mean_aw,tp_mm_median,tp_mm_max,tp_mm_p75,tp_frac_gt_0.1
2019-01-01-00,0.15018521338119137,0.025504447519779205,0.4333045184612274,0.4071008265018463,0.4444444444444444
2019-01-01-03,0.02115724904444393,0.0030994415283203125,0.08518807590007782,0.04659779369831085,0.0
2019-01-01-06,2.2420074969020767e-05,0.0,0.00019446815713308752,0.0,0.0
2019-01-01-09,0.0018540762384483011,0.0,0.006195623427629471,0.0037784921005368233,0.0
2019-01-01-12,0.02124796691073154,0.0014230608940124512,0.0675879418849945,0.04558265209197998,0.0
2019-01-01-15,0.009779834243030885,0.004498843569308519,0.044132206588983536,0.008678619749844074,0.0
2019-01-01-18,0.03215839460565081,0.03985251858830452,0.08053082972764969,0.043676529079675674,0.0
2019-01-02-00,0.13010087888296287,0.08281465619802475,0.4769280254840851,0.09953375905752182,0.2222222222222222
2019-01-02-03,0.0775503688932739,0.08219999819993973,0.19640995562076569,0.11226681619882584,0.3333333333333333
2019-01-02-06,0.018914644496239575,0.006762153934687376,0.08009635657072067,0.025679178535938263,0.0
2019-01-02-09,0.021982866043847048,0.010221396572887897,0.07428521662950516,0.02487296238541603,0.0
2019-01-02-12,0.015018788878100903,0.00768370321020484,0.0455130934715271,0.026469409465789795,0.0
2019-01-02-15,0.064260564965978,0.03619500249624252,0.18672281503677368,0.10414429754018784,0.3333333333333333
2019-01-02-18,0.1451524741099188,0.04673880338668823,0.4130018949508667,0.29663872718811035,0.4444444444444444
2019-01-02-21,0.10756409311201484,0.11847145110368729,0.214542955160141,0.160403311252594,0.5555555555555556
2019-01-03-00,0.001536883281243595,0.0007961643859744072,0.005622510798275471,0.00132701825350523,0.0
2019-01-03-03,0.0008873097329083598,0.00017962884157896042,0.00286102294921875,0.00219541834667325,0.0
2019-01-03-06,0.045802506929853375,0.046397168189287186,0.11966617405414581,0.06224455311894417,0.1111111111111111
2019-01-03-09,0.04504495864288848,0.03803867846727371,0.12183908373117447,0.0669487938284874,0.1111111111111111
2019-01-03-12,0.02291403185831703,0.013440584763884544,0.07997427135705948,0.03151196986436844,0.0
2019-01-03-15,0.009711661618147637,0.0007655471563339233,0.031305477023124695,0.017687678337097168,0.0
2019-01-03-18,0.0045137404211719415,0.0025180634111166,0.013122567906975746,0.00738631933927536,0.0
2019-01-03-21,0.1472813852758972,0.10562945157289505,0.299441397190094,0.2751450538635254,0.5555555555555556
2019-01-04-00,0.0006466481314538323,0.00030943192541599274,0.0024478649720549583,0.0013406970538198948,0.0
2019-01-04-03,0.0012841847935250775,0.0006188638508319855,0.00570039264857769,0.0017277197912335396,0.0
2019-01-04-06,0.00013934226912873848,0.0,0.0005275651346892118,0.00024159089662134647,0.0
2019-01-04-09,0.0001332372460382195,0.0,0.0004921312211081386,0.00024159089662134647,0.0
2019-01-04-12,9.926647125445551e-05,0.0,0.0005763868102803826,4.5649358071386814e-05,0.0
2019-01-04-15,0.00018349645612380862,0.00012079544831067324,0.0005279871402308345,0.0003368768375366926,0.0
2019-01-04-18,0.0002720803555447741,0.0,0.0016198318917304277,0.00024159089662134647,0.0
2019-01-04-21,0.002880750171195787,0.001862877979874611,0.007961876690387726,0.004454050213098526,0.0
2019-01-05-00,0.0006964281501132275,0.0,0.004443689249455929,0.0004920875653624535,0.0
2019-01-05-03,0.0006121161559257039,0.0,0.0036696437746286392,0.0004921457730233669,0.0
2019-01-05-06,0.0014127078516710926,0.00033283140510320663,0.004719942808151245,0.0027851201593875885,0.0
2019-01-05-09,0.0018183137491159258,0.0006188638508319855,0.0059105223044753075,0.00344135332852602,0.0
2019-01-05-12,0.001196749118128699,0.00024156179279088974,0.004702596925199032,0.0026816269382834435,0.0
2019-01-05-15,0.0011236703274945755,0.0,0.00480294693261385,0.002250424586236477,0.0
2019-01-05-18,0.0008424607340409561,0.0,0.0034554977901279926,0.0014764373190701008,0.0
2019-01-05-21,0.0004745311247458336,0.0,0.002957764081656933,0.0006656046025454998,0.0
2019-01-06-00,0.0002226617194499231,0.0,0.0009391515050083399,0.00046154309529811144,0.0
2019-01-06-03,0.00024218828019612618,0.0,0.0008127099135890603,0.0005164911272004247,0.0
2019-01-06-06,0.0008068608676789925,0.0,0.005297129973769188,0.0004920875653624535,0.0
2019-01-06-09,0.0004920865464254027,0.0,0.0036486308090388775,0.0,0.0
2019-01-06-12,0.0001564742161757774,0.0,0.0008533534128218889,0.00017961428966373205,0.0
2019-01-06-15,0.0002855295682262974,0.0,0.0010360963642597198,0.0005154870450496674,0.0
2019-01-06-18,0.00035611745506434865,0.0002130400389432907,0.0014200049918144941,0.0005666515789926052,0.0
