time,tcc_mean,tcc_median,tcc_max,tcc_p75
2019-01-01-00,0.9341773986816406,0.9840728044509888,1.0000029802322388,0.99952232837677
2019-01-01-01,0.9352226257324219,0.9940049052238464,1.0000016689300537,1.0000016689300537
2019-01-01-02,0.8719552159309387,0.9981140494346619,0.9999985098838806,0.9999985098838806
2019-01-01-03,0.7606453895568848,0.937650740146637,0.992948591709137,0.991880476474762
2019-01-01-04,0.5162856578826904,0.4455578327178955,0.9309399127960205,0.906785249710083
2019-01-01-05,0.32000434398651123,0.22487598657608032,0.6204906105995178,0.5104747414588928
2019-01-01-06,0.16668812930583954,0.1566741168498993,0.25569984316825867,0.25066062808036804
2019-01-01-07,0.0812530592083931,0.0610470287501812,0.18527264893054962,0.07834668457508087
2019-01-01-08,0.16458716988563538,0.040012724697589874,0.6594432592391968,0.2740672826766968
2019-01-01-09,0.369659423828125,0.048858642578125,1.0,1.0
2019-01-01-10,0.6629536151885986,0.9468077421188354,0.9999998807907104,0.9999998807907104
2019-01-01-11,0.8012666702270508,1.0000039339065552,1.0000039339065552,1.0000039339065552
2019-01-01-12,1.0,1.0,1.0,1.0
2019-01-01-13,1.0,1.0,1.0,1.0
2019-01-01-14,1.0,1.0,1.0,1.0
2019-01-01-15,1.0,1.0,1.0,1.0
2019-01-01-16,1.0,1.0,1.0,1.0
2019-01-01-17,1.0,1.0,1.0,1.0
2019-01-01-18,1.0,1.0,1.0,1.0
2019-01-01-19,1.0,1.0,1.0,1.0
2019-01-01-20,1.0,1.0,1.0,1.0
2019-01-01-21,1.0,1.0,1.0,1.0
2019-01-01-22,1.0,1.0,1.0,1.0
2019-01-01-23,0.997168242931366,0.9999998807907104,1.0000001192092896,1.0000001192092896
2019-01-02-00,0.9859839677810669,0.9999993443489075,0.9999993443489075,0.9999993443489075
2019-01-02-01,0.9898102879524231,1.0,1.0,1.0
2019-01-02-02,0.983936071395874,1.0000004768371582,1.0000004768371582,1.0000004768371582
2019-01-02-03,0.7870518565177917,0.9090949892997742,1.000006914138794,1.000006914138794
2019-01-02-04,0.7352374792098999,0.8244776725769043,0.9970545768737793,0.8504939079284668
2019-01-02-05,0.8299363851547241,0.9429768919944763,0.9948415160179138,0.9618214964866638
2019-01-02-06,0.8266362547874451,0.9751687049865723,0.9981179237365723,0.9874672889709473
2019-01-02-07,0.874994158744812,0.9674946665763855,0.9924580454826355,0.9755207896232605
2019-01-02-08,0.870403528213501,0.9157713055610657,0.9778898358345032,0.9643552899360657
2019-01-02-09,0.8586132526397705,0.8965228199958801,0.9627383351325989,0.9233401417732239
2019-01-02-10,0.9365980625152588,0.94142746925354,0.9943487644195557,0.98622727394104
2019-01-02-11,0.9397497177124023,0.9629215002059937,0.987453818321228,0.9825214147567749
2019-01-02-12,0.9224636554718018,0.9709564447402954,0.9970604181289673,0.9899917840957642
2019-01-02-13,0.8067067265510559,0.9545067548751831,0.9929131269454956,0.9638298749923706
2019-01-02-14,0.8232380747795105,0.9329843521118164,0.9742364883422852,0.9661035537719727
2019-01-02-15,0.9083787202835083,0.9564189314842224,0.9939021468162537,0.9869479537010193
2019-01-02-16,0.9433225989341736,0.9752647280693054,0.9864265322685242,0.9830467104911804
2019-01-02-17,0.9647408723831177,0.9611747860908508,0.9954784512519836,0.9817894101142883
2019-01-02-18,0.9720990657806396,0.9783920645713806,0.9962391257286072,0.9899906516075134
2019-01-02-19,0.9521143436431885,0.9781407117843628,0.999998927116394,0.9973591566085815
2019-01-02-20,0.9761630296707153,0.9860788583755493,1.0000005960464478,0.9949365854263306
2019-01-02-21,0.9718632102012634,0.9680266976356506,0.9999995827674866,0.9999995827674866
2019-01-02-22,0.9764013290405273,0.980862557888031,1.0000009536743164,1.0000009536743164
2019-01-02-23,0.9893734455108643,1.0000004768371582,1.0000004768371582,1.0000004768371582
2019-01-03-00,0.9970932006835938,0.9982154369354248,1.0,1.0
2019-01-03-01,0.9958626627922058,0.9955276250839233,1.0000001192092896,1.0000001192092896
2019-01-03-02,0.9801309108734131,0.9874630570411682,1.0,0.9978123307228088
2019-01-03-03,0.9921238422393799,0.9930360913276672,0.9980848431587219,0.9948347210884094
2019-01-03-04,0.9952231645584106,0.9995208382606506,1.0,1.0
2019-01-03-05,0.9901718497276306,1.0,1.0,1.0
2019-01-03-06,0.9924737215042114,0.9999998807907104,0.9999998807907104,0.9999998807907104
2019-01-03-07,0.9834086298942566,0.9855960607528687,1.0000003576278687,1.0000003576278687
2019-01-03-08,0.977794885635376,0.9935040473937988,1.0000004768371582,1.0000004768371582
2019-01-03-09,0.9744630455970764,0.9864863753318787,0.9999999403953552,0.9999999403953552
2019-01-03-10,0.9813157320022583,0.9924737215042114,1.0000001192092896,1.0000001192092896
2019-01-03-11,0.9235169887542725,0.9948264360427856,0.9999991655349731,0.9999991655349731
2019-01-03-12,0.9206802845001221,0.9714394211769104,0.9999962449073792,0.9999962449073792
2019-01-03-13,0.9345426559448242,0.9430769681930542,0.9999998807907104,0.9999998807907104
2019-01-03-14,0.895232081413269,0.9399182796478271,0.9999997615814209,0.9929807186126709
2019-01-03-15,0.8097452521324158,0.9281229376792908,1.000007152557373,0.9739603400230408
2019-01-03-16,0.7329248785972595,0.904479444026947,0.993041455745697,0.9771570563316345
2019-01-03-17,0.6217057704925537,0.6978335380554199,0.9944186210632324,0.9232363700866699
2019-01-03-18,0.6016250848770142,0.6961464881896973,0.9941506385803223,0.9510293006896973
2019-01-03-19,0.6066000461578369,0.7468316555023193,0.9780480861663818,0.9485681056976318
2019-01-03-20,0.5899559259414673,0.5236733555793762,1.0000070333480835,0.8530800938606262
2019-01-03-21,0.49522459506988525,0.49574169516563416,0.9117420315742493,0.5949848294258118
2019-01-03-22,0.5064239501953125,0.5084381103515625,0.8931884765625,0.7482452392578125
2019-01-03-23,0.5332651138305664,0.5052940845489502,0.9999992847442627,0.6813957691192627
2019-01-04-00,0.5032052993774414,0.4425957202911377,0.9999992847442627,0.6950523853302002
2019-01-04-01,0.4545627236366272,0.34356689453125,1.0,0.5706787109375
2019-01-04-02,0.4645589590072632,0.3925256133079529,0.9999932646751404,0.7040337920188904
2019-01-04-03,0.4011976420879364,0.27349853515625,1.0,0.727386474609375
2019-01-04-04,0.36628443002700806,0.18909935653209686,0.9911013245582581,0.6529360413551331
2019-01-04-05,0.3409864604473114,0.1898651123046875,0.976715087890625,0.634857177734375
