time,temp_mean,temp_median,temp_max,temp_p75
2019-01-05-09,-30.74819564819336,-31.270736694335938,-21.441879272460938,-29.054428100585938
2019-01-05-10,-31.22350311279297,-31.143020629882812,-24.590042114257812,-28.759719848632812
2019-01-05-11,-31.14128875732422,-31.230728149414062,-23.955825805664062,-28.646255493164062
2019-01-05-12,-31.37247657775879,-31.4921875,-23.920166015625,-28.875
2019-01-05-13,-31.745792388916016,-31.855194091796875,-23.833221435546875,-29.138641357421875
2019-01-05-14,-31.00823974609375,-30.96697998046875,-23.12908935546875,-28.78070068359375
2019-01-05-15,-31.04038429260254,-30.999557495117188,-22.790328979492188,-28.760543823242188
2019-01-05-16,-30.747140884399414,-30.882232666015625,-21.672271728515625,-28.289215087890625
2019-01-05-17,-30.416133880615234,-30.754730224609375,-20.493011474609375,-28.083831787109375
2019-01-05-18,-29.90984344482422,-30.486343383789062,-19.203628540039062,-27.900405883789062
2019-01-05-19,-30.227853775024414,-30.751617431640625,-19.871734619140625,-28.201324462890625
2019-01-05-20,-31.33342170715332,-31.446456909179688,-23.348312377929688,-28.648605346679688
2019-01-05-21,-30.8626708984375,-30.6461181640625,-24.0704345703125,-29.0262451171875
2019-01-05-22,-31.25944709777832,-31.467483520507812,-23.066604614257812,-28.900100708007812
2019-01-05-23,-31.11460304260254,-31.253005981445312,-22.710037231445312,-29.076248168945312
2019-01-06-00,-31.44957733154297,-31.44122314453125,-22.96221923828125,-30.34991455078125
2019-01-06-01,-31.782514572143555,-31.266021728515625,-23.706451416015625,-30.881011962890625
2019-01-06-02,-31.83913803100586,-31.445205688476562,-23.609268188476562,-30.889053344726562
2019-01-06-03,-31.34619903564453,-31.406173706054688,-23.562911987304688,-30.581222534179688
2019-01-06-04,-31.67295265197754,-31.603561401367188,-23.363815307617188,-30.508346557617188
2019-01-06-05,-32.30263137817383,-33.12617492675781,-24.692825317382812,-30.706985473632812
2019-01-06-06,-33.316017150878906,-33.992584228515625,-25.303131103515625,-31.595855712890625
2019-01-06-07,-33.131263732910156,-34.317108154296875,-25.358612060546875,-31.136932373046875
2019-01-06-08,-33.327186584472656,-34.677825927734375,-25.559661865234375,-30.961029052734375
2019-01-06-09,-32.62696838378906,-34.461822509765625,-24.520416259765625,-29.847076416015625
2019-01-06-10,-33.2567138671875,-35.05055236816406,-24.892105102539062,-30.673599243164062
2019-01-06-11,-33.03130340576172,-34.3095703125,-25.1328125,-30.10400390625
2019-01-06-12,-33.2513427734375,-34.6724853515625,-25.6868896484375,-29.8585205078125
2019-01-06-13,-32.76469802856445,-34.640594482421875,-25.593475341796875,-28.874481201171875
2019-01-06-14,-32.72135925292969,-34.68609619140625,-25.64727783203125,-28.53350830078125
2019-01-06-15,-32.92972946166992,-34.9993896484375,-25.8121337890625,-28.3338623046875
2019-01-06-16,-32.62974548339844,-34.171875,-25.998046875,-28.143310546875
2019-01-06-17,-32.65258026123047,-34.32453918457031,-26.658767700195312,-28.147537231445312
2019-01-06-18,-32.66627502441406,-34.0721435546875,-26.8065185546875,-28.0535888671875
2019-01-06-19,-32.52940368652344,-34.02210998535156,-26.584121704101562,-27.798477172851562
2019-01-06-20,-32.60941696166992,-34.0423583984375,-26.7689208984375,-27.8917236328125
2019-01-06-21,-32.00356674194336,-33.04981994628906,-26.257583618164062,-27.261734008789062
2019-01-06-22,-31.81147575378418,-32.37467956542969,-26.017745971679688,-27.448165893554688
2019-01-06-23,-31.73088836669922,-32.17481994628906,-26.133071899414062,-27.844253540039062
2019-01-07-00,-31.68521499633789,-31.92401123046875,-26.27117919921875,-28.27484130859375
2019-01-07-01,-32.00054931640625,-32.03462219238281,-26.636917114257812,-28.741897583007812
2019-01-07-02,-31.97115135192871,-31.8018798828125,-26.6329345703125,-28.9290771484375
2019-01-07-03,-32.634521484375,-32.33558654785156,-27.445938110351562,-29.847061157226562
2019-01-07-04,-33.10069274902344,-32.40562438964844,-27.827743530273438,-30.177352905273438
2019-01-07-05,-33.50910949707031,-32.188934326171875,-27.948944091796875,-30.353729248046875
2019-01-07-06,-33.40794372558594,-32.100677490234375,-27.930511474609375,-30.383880615234375
2019-01-07-07,-33.31895065307617,-32.04106140136719,-28.042037963867188,-30.598190307617188
2019-01-07-08,-33.36222839355469,-32.08258056640625,-28.21929931640625,-30.71392822265625
2019-01-07-09,-32.62587356567383,-31.061935424804688,-27.663497924804688,-29.635910034179688
2019-01-07-10,-33.64868927001953,-32.02789306640625,-28.66925048828125,-30.85943603515625
2019-01-07-11,-33.8806266784668,-32.233734130859375,-28.898773193359375,-30.843109130859375
2019-01-07-12,-34.016937255859375,-32.264739990234375,-28.891937255859375,-30.845306396484375
2019-01-07-13,-34.45307922363281,-32.99981689453125,-29.22760009765625,-31.05621337890625
2019-01-07-14,-34.21401596069336,-32.77662658691406,-28.958755493164062,-30.418228149414062
2019-01-07-15,-33.76274871826172,-32.37451171875,-28.413330078125,-30.083984375
2019-01-07-16,-33.98317337036133,-32.39457702636719,-28.422409057617188,-30.503707885742188
2019-01-07-17,-33.92951965332031,-32.21003723144531,-28.202468872070312,-29.951980590820312
2019-01-07-18,-33.65889358520508,-31.746109008789062,-27.649917602539062,-29.744644165039062
2019-01-07-19,-33.637081146240234,-31.652191162109375,-27.536712646484375,-29.701507568359375
2019-01-07-20,-33.85592269897461,-32.02030944824219,-27.735153198242188,-29.932907104492188
2019-01-07-21,-31.89238739013672,-30.085342407226562,-25.700820922851562,-27.764297485351562
2019-01-07-22,-32.67650604248047,-31.07879638671875,-26.74212646484375,-28.81341552734375
2019-01-07-23,-33.08840560913086,-31.516708374023438,-27.389755249023438,-29.626327514648438
2019-01-08-00,-33.30649185180664,-31.747817993164062,-27.563247680664062,-29.681411743164062
2019-01-08-01,-33.25782775878906,-31.626861572265625,-27.596832275390625,-29.837310791015625
2019-01-08-02,-33.46932601928711,-32.03985595703125,-27.88995361328125,-30.16363525390625
2019-01-08-03,-33.65345764160156,-32.54701232910156,-27.975479125976562,-30.113418579101562
2019-01-08-04,-34.50389099121094,-33.587738037109375,-28.860931396484375,-30.949554443359375
2019-01-08-05,-34.41802978515625,-33.47882080078125,-28.53326416015625,-30.47198486328125
2019-01-08-06,-34.59990692138672,-33.58338928222656,-28.850479125976562,-30.644668579101562
2019-01-08-07,-34.59748077392578,-33.26463317871094,-29.133529663085938,-31.035385131835938
2019-01-08-08,-34.81547164916992,-32.54615783691406,-29.250015258789062,-31.644790649414062
2019-01-08-09,-34.39157485961914,-31.551895141601562,-28.867568969726562,-31.067520141601562
2019-01-08-10,-34.023193359375,-32.646484375,-27.73388671875,-29.334716796875
2019-01-08-11,-34.07252502441406,-32.0623779296875,-27.2681884765625,-29.1761474609375
2019-01-08-12,-33.82863998413086,-32.026123046875,-27.116455078125,-28.794677734375
2019-01-08-13,-33.21690368652344,-31.325576782226562,-26.432754516601562,-28.308242797851562
2019-01-08-14,-32.90818405151367,-30.60723876953125,-25.98443603515625,-28.42510986328125
2019-01-08-15,-32.44409942626953,-29.756271362304688,-25.534103393554688,-28.225265502929688
2019-01-08-16,-32.42939758300781,-29.884201049804688,-25.243087768554688,-28.267990112304688
2019-01-08-17,-31.840049743652344,-29.120758056640625,-24.836578369140625,-27.167633056640625
2019-01-08-18,-31.414306640625,-28.504257202148438,-24.314315795898438,-25.876327514648438
2019-01-08-19,-30.93639373779297,-28.12530517578125,-22.97442626953125,-24.13995361328125
2019-01-08-20,-30.67917251586914,-28.094863891601562,-22.065078735351562,-23.422500610351562
2019-01-08-21,-30.3348388671875,-27.809829711914062,-21.096450805664062,-22.114517211914062
2019-01-08-22,-29.846872329711914,-26.184112548828125,-21.958526611328125,-22.569366455078125
2019-01-08-23,-29.41217803955078,-25.4517822265625,-21.7008056640625,-21.9820556640625
2019-01-09-00,-29.25151252746582,-25.521804809570312,-21.174636840820312,-21.433914184570312
2019-01-09-01,-29.57008171081543,-26.298812866210938,-21.420883178710938,-21.905746459960938
2019-01-09-02,-29.04842185974121,-26.426406860351562,-20.691543579101562,-21.079238891601562
2019-01-09-03,-29.98581886291504,-27.603439331054688,-21.555099487304688,-22.531173706054688
2019-01-09-04,-30.03055191040039,-27.521926879882812,-20.984329223632812,-22.593215942382812
2019-01-09-05,-30.16612434387207,-27.519424438476562,-20.922744750976562,-23.145889282226562
2019-01-09-06,-30.409555435180664,-27.437225341796875,-21.190643310546875,-23.387908935546875
2019-01-09-07,-30.795724868774414,-27.068511962890625,-21.643707275390625,-23.902008056640625
2019-01-09-08,-30.43352508544922,-26.8787841796875,-21.3358154296875,-23.2996826171875
2019-01-09-09,-29.098371505737305,-25.874359130859375,-20.666351318359375,-22.965179443359375
2019-01-09-10,-29.22405242919922,-23.9666748046875,-21.2054443359375,-22.9837646484375
2019-01-09-11,-29.39722442626953,-23.86944580078125,-21.88897705078125,-22.61749267578125
2019-01-09-12,-29.32578468322754,-24.02532958984375,-21.55364990234375,-22.61029052734375
2019-01-09-13,-29.43025016784668,-23.782302856445312,-21.654861450195312,-22.338943481445312
2019-01-09-14,-28.24167823791504,-23.22882080078125,-20.41387939453125,-21.83770751953125
2019-01-09-15,-27.49460792541504,-22.85675048828125,-19.35919189453125,-21.25128173828125
2019-01-09-16,-27.481529235839844,-23.159317016601562,-19.351211547851562,-21.221328735351562
2019-01-09-17,-27.913602828979492,-23.457168579101562,-19.549942016601562,-22.453750610351562
2019-01-09-18,-27.674480438232422,-24.203994750976562,-19.063369750976562,-21.783584594726562
2019-01-09-19,-27.44037437438965,-24.285751342773438,-19.083602905273438,-21.633895874023438
2019-01-09-20,-28.06290626525879,-24.442626953125,-19.701416015625,-22.114990234375
2019-01-09-21,-27.711881637573242,-24.121170043945312,-19.811599731445312,-22.176834106445312
2019-01-09-22,-26.699453353881836,-22.275787353515625,-19.804107666015625,-21.277740478515625
2019-01-09-23,-26.506065368652344,-22.786880493164062,-20.187759399414062,-21.043228149414062
2019-01-10-00,-26.17768096923828,-22.860977172851562,-20.129776000976562,-21.238906860351562
2019-01-10-01,-26.436979293823242,-23.121414184570312,-20.642898559570312,-21.493240356445312
2019-01-10-02,-26.639326095581055,-23.419464111328125,-21.286651611328125,-21.777374267578125
2019-01-10-03,-27.187437057495117,-24.436813354492188,-22.284469604492188,-22.659225463867188
2019-01-10-04,-27.429655075073242,-24.890945434570312,-22.825271606445312,-23.133132934570312
2019-01-10-05,-27.990192413330078,-26.201644897460938,-23.891342163085938,-24.257064819335938
2019-01-10-06,-27.732074737548828,-26.556320190429688,-24.071945190429688,-24.660812377929688
2019-01-10-07,-27.09023666381836,-26.3809814453125,-23.4761962890625,-24.4266357421875
2019-01-10-08,-27.007356643676758,-26.593185424804688,-23.781906127929688,-24.632003784179688
2019-01-10-09,-26.855947494506836,-26.814239501953125,-23.924468994140625,-24.954620361328125
2019-01-10-10,-27.271608352661133,-26.755386352539062,-24.608901977539062,-25.256607055664062
2019-01-10-11,-27.14032745361328,-26.476943969726562,-24.756607055664062,-25.452774047851562
2019-01-10-12,-27.52918815612793,-26.904541015625,-25.623779296875,-26.127197265625
2019-01-10-13,-27.313282012939453,-26.795974731445312,-25.690383911132812,-26.177322387695312
2019-01-10-14,-28.00104522705078,-27.5689697265625,-26.5174560546875,-27.139404296875
2019-01-10-15,-29.07047462463379,-28.865219116210938,-27.981246948242188,-28.592391967773438
2019-01-10-16,-28.946577072143555,-28.702850341796875,-28.014190673828125,-28.619476318359375
2019-01-10-17,-29.250925064086914,-29.232513427734375,-28.540740966796875,-28.729644775390625
2019-01-10-18,-29.538543701171875,-29.36114501953125,-28.80828857421875,-29.04095458984375
2019-01-10-19,-29.56362533569336,-29.53411865234375,-28.38995361328125,-28.56396484375
2019-01-10-20,-30.030792236328125,-29.940338134765625,-28.509552001953125,-28.961639404296875
2019-01-10-21,-29.76291847229004,-29.743408203125,-28.333984375,-28.7801513671875
2019-01-10-22,-30.571420669555664,-30.417388916015625,-29.384735107421875,-30.180877685546875
2019-01-10-23,-30.36079216003418,-30.283203125,-29.006591796875,-29.8328857421875
2019-01-11-00,-30.4476318359375,-30.35589599609375,-28.889892578125,-29.7686767578125
2019-01-11-01,-30.4376220703125,-30.58258056640625,-28.267333984375,-29.5567626953125
2019-01-11-02,-30.754150390625,-30.84033203125,-28.419189453125,-29.6214599609375
2019-01-11-03,-31.85968780517578,-31.9752197265625,-28.7626953125,-31.2322998046875
2019-01-11-04,-32.14872360229492,-32.69384765625,-28.3702392578125,-31.241455078125
2019-01-11-05,-32.72178649902344,-33.420013427734375,-28.485198974609375,-32.721405029296875
2019-01-11-06,-33.00636291503906,-33.8863525390625,-28.8134765625,-32.9051513671875
2019-01-11-07,-33.28398895263672,-33.97264099121094,-29.112899780273438,-33.21116638183594
2019-01-11-08,-33.54099655151367,-33.76959228515625,-29.36956787109375,-33.46490478515625
2019-01-11-09,-33.662357330322266,-34.026275634765625,-29.332061767578125,-33.683013916015625
2019-01-11-10,-32.83232879638672,-33.0537109375,-28.1910400390625,-31.744873046875
2019-01-11-11,-32.89927673339844,-32.94944763183594,-28.433456420898438,-31.786361694335938
2019-01-11-12,-32.68550491333008,-32.56626892089844,-28.447006225585938,-31.625839233398438
2019-01-11-13,-33.38945770263672,-33.54833984375,-29.1099853515625,-32.5760498046875
2019-01-11-14,-32.70238494873047,-33.36126708984375,-28.19354248046875,-31.92364501953125
2019-01-11-15,-31.5164794921875,-32.1734619140625,-27.2896728515625,-30.88671875
2019-01-11-16,-31.62967300415039,-32.19245910644531,-27.226272583007812,-31.013259887695312
2019-01-11-17,-31.57025909423828,-31.924301147460938,-27.133041381835938,-30.754745483398438
2019-01-11-18,-31.230712890625,-31.300765991210938,-26.760726928710938,-30.292098999023438
2019-01-11-19,-31.1875,-31.301513671875,-27.0703125,-30.250732421875
2019-01-11-20,-30.60717010498047,-31.212570190429688,-25.989425659179688,-29.537643432617188
2019-01-11-21,-31.10600471496582,-31.799026489257812,-26.231277465820312,-29.684524536132812
2019-01-11-22,-32.80914306640625,-33.97404479980469,-27.532150268554688,-31.216964721679688
2019-01-11-23,-32.97138977050781,-34.46842956542969,-27.703292846679688,-31.974777221679688
2019-01-12-00,-33.28052520751953,-34.23345947265625,-28.86785888671875,-32.82745361328125
2019-01-12-01,-33.75298309326172,-34.37939453125,-28.53662109375,-33.49658203125
2019-01-12-02,-34.493141174316406,-34.806671142578125,-29.037628173828125,-34.395294189453125
2019-01-12-03,-35.53282165527344,-35.89453125,-29.96728515625,-34.937255859375
2019-01-12-04,-36.06973648071289,-37.04412841796875,-30.22259521484375,-35.45281982421875
2019-01-12-05,-36.439849853515625,-37.486236572265625,-31.029937744140625,-35.107330322265625
2019-01-12-06,-37.066650390625,-37.908935546875,-31.885986328125,-34.86181640625
2019-01-12-07,-37.79777526855469,-38.432769775390625,-33.645294189453125,-35.442657470703125
2019-01-12-08,-38.94361877441406,-39.4571533203125,-35.3388671875,-37.5989990234375
2019-01-12-09,-38.76689147949219,-39.19647216796875,-34.98284912109375,-38.09625244140625
2019-01-12-10,-39.789249420166016,-39.979583740234375,-35.808074951171875,-39.209075927734375
2019-01-12-11,-39.30332946777344,-39.78282165527344,-35.27769470214844,-38.27415466308594
2019-01-12-12,-40.01620101928711,-40.40617370605469,-36.37882995605469,-38.80192565917969
2019-01-12-13,-39.77996826171875,-39.20854187011719,-37.32792663574219,-38.34745788574219
2019-01-12-14,-39.53057861328125,-38.34700012207031,-37.74189758300781,-38.18757629394531
2019-01-12-15,-38.865234375,-37.55126953125,-36.6995849609375,-36.976318359375
2019-01-12-16,-37.3481559753418,-36.226654052734375,-34.201507568359375,-35.469818115234375
2019-01-12-17,-36.92983627319336,-36.48707580566406,-34.15016174316406,-34.42628479003906
2019-01-12-18,-36.489261627197266,-36.691925048828125,-33.118927001953125,-33.707550048828125
2019-01-12-19,-34.475555419921875,-34.365692138671875,-30.360809326171875,-30.904754638671875
2019-01-12-20,-34.10150909423828,-33.75987243652344,-29.354354858398438,-29.969100952148438
2019-01-12-21,-30.90384292602539,-30.074661254882812,-25.193069458007812,-26.379592895507812
2019-01-12-22,-32.55126190185547,-31.272018432617188,-25.547897338867188,-27.627487182617188
2019-01-12-23,-30.59413719177246,-29.208175659179688,-23.448410034179688,-25.748214721679688
2019-01-13-00,-31.20377540588379,-29.917373657226562,-23.610733032226562,-26.243057250976562
2019-01-13-01,-29.66975212097168,-28.15570068359375,-22.10687255859375,-25.16107177734375
2019-01-13-02,-30.29452133178711,-29.130081176757812,-22.082229614257812,-25.430862426757812
2019-01-13-03,-29.47564697265625,-28.239700317382812,-20.592239379882812,-24.739700317382812
2019-01-13-04,-29.319406509399414,-28.148834228515625,-20.213775634765625,-24.900299072265625
2019-01-13-05,-28.284446716308594,-27.216033935546875,-18.866424560546875,-24.030975341796875
2019-01-13-06,-28.17516326904297,-27.219650268554688,-18.585861206054688,-24.052658081054688
2019-01-13-07,-27.932350158691406,-27.329757690429688,-18.109054565429688,-24.200363159179688
2019-01-13-08,-27.97825813293457,-27.7510986328125,-17.7271728515625,-24.4244384765625
2019-01-13-09,-25.928754806518555,-25.273101806640625,-15.109527587890625,-22.214996337890625
2019-01-13-10,-26.79008674621582,-26.88519287109375,-15.96282958984375,-22.39886474609375
2019-01-13-11,-26.76203155517578,-26.9422607421875,-15.3875732421875,-21.9588623046875
2019-01-13-12,-25.698490142822266,-25.789474487304688,-13.941802978515625,-19.796310424804688
2019-01-13-13,-25.29610252380371,-25.2518310546875,-13.4622802734375,-19.0184326171875
2019-01-13-14,-25.457847595214844,-24.960235595703125,-13.167755126953125,-19.298614501953125
2019-01-13-15,-25.02534294128418,-24.11041259765625,-12.59039306640625,-18.44244384765625
2019-01-13-16,-24.920509338378906,-24.187652587890625,-12.197418212890625,-18.129547119140625
2019-01-13-17,-24.586368560791016,-23.978729248046875,-12.389862060546875,-18.095916748046875
2019-01-13-18,-22.40452766418457,-21.706344604492188,-10.212188720703125,-15.455841064453125
2019-01-13-19,-21.30982208251953,-20.342910766601562,-9.527496337890625,-13.742340087890625
2019-01-13-20,-20.840925216674805,-19.523162841796875,-9.310760498046875,-13.262420654296875
2019-01-13-21,-20.163612365722656,-18.683197021484375,-9.027923583984375,-12.110443115234375
2019-01-13-22,-20.597013473510742,-19.222549438476562,-9.038482666015625,-12.231353759765625
2019-01-13-23,-20.144914627075195,-18.542755126953125,-8.539337158203125,-11.417755126953125
