time,humidity_mean,humidity_median,humidity_max,humidity_p75
2019-01-01-00,75.4542236328125,70.92308044433594,91.67015075683594,85.03929138183594
2019-01-01-01,75.4529800415039,70.26249694824219,90.81425476074219,86.30644226074219
2019-01-01-02,75.2919921875,71.50173950195312,89.50418090820312,86.09500122070312
2019-01-01-03,75.10922241210938,71.59234619140625,87.65631103515625,85.09381103515625
2019-01-01-04,75.64688110351562,72.9488525390625,85.9029541015625,82.8927001953125
2019-01-01-05,76.66970825195312,76.19932556152344,85.96543884277344,79.98106384277344
2019-01-01-06,77.14749145507812,76.87324523925781,86.47651672363281,80.78291320800781
2019-01-01-07,78.28820037841797,77.41241455078125,86.59747314453125,81.93414306640625
2019-01-01-08,79.78421020507812,77.90213012695312,87.21902465820312,82.55960083007812
2019-01-01-09,81.70516967773438,80.29609680175781,87.71601867675781,84.25971984863281
2019-01-01-10,73.10084533691406,71.99928283691406,81.91725158691406,75.40895080566406
2019-01-01-11,77.23684692382812,73.6962890625,87.957763671875,79.63427734375
2019-01-01-12,79.0030288696289,75.16400146484375,91.24407958984375,84.26556396484375
2019-01-01-13,77.3239517211914,71.54585266113281,91.65913391113281,85.09370422363281
2019-01-01-14,75.56661987304688,69.34776306152344,90.75450134277344,85.47520446777344
2019-01-01-15,74.12261199951172,67.333984375,91.095703125,84.7666015625
2019-01-01-16,72.69485473632812,65.00735473632812,91.19680786132812,84.61721801757812
2019-01-01-17,72.19463348388672,64.20553588867188,91.86227416992188,85.18258666992188
2019-01-01-18,72.10195922851562,64.83856201171875,91.91571044921875,85.59197998046875
2019-01-01-19,72.71560668945312,67.0087890625,91.35107421875,85.64013671875
2019-01-01-20,73.35356903076172,68.29872131347656,90.57704162597656,85.54627990722656
2019-01-01-21,73.77242279052734,69.68946838378906,89.01954650878906,83.65724182128906
2019-01-01-22,70.24898529052734,66.58340454101562,85.20889282226562,79.77774047851562
2019-01-01-23,73.18697357177734,71.07797241210938,84.70394897460938,80.59115600585938
2019-01-02-00,74.97063446044922,75.64988708496094,83.60545349121094,80.76512145996094
2019-01-02-01,77.14988708496094,78.08009338378906,83.28810119628906,82.61549377441406
2019-01-02-02,80.1144790649414,81.70207214355469,85.48576354980469,84.81242370605469
2019-01-02-03,81.95887756347656,84.15231323242188,87.80392456054688,87.15377807617188
2019-01-02-04,82.14421844482422,83.94375610351562,88.85269165039062,88.39248657226562
2019-01-02-05,81.70870208740234,82.5843505859375,88.7689208984375,87.7244873046875
2019-01-02-06,80.93756103515625,80.42793273925781,88.40180969238281,86.63642883300781
2019-01-02-07,80.77102661132812,78.7822265625,88.82568359375,86.585693359375
2019-01-02-08,80.81903076171875,77.87724304199219,89.86405944824219,87.21806335449219
2019-01-02-09,80.96829223632812,77.49165344238281,90.56636047363281,87.27461242675781
2019-01-02-10,75.81675720214844,71.15171813964844,89.73033142089844,84.34165954589844
2019-01-02-11,77.91266632080078,73.2916259765625,90.5816650390625,85.6075439453125
2019-01-02-12,79.5829849243164,75.41729736328125,91.91094970703125,87.57891845703125
2019-01-02-13,80.88385772705078,77.70558166503906,92.88380432128906,88.39503479003906
2019-01-02-14,81.38911437988281,78.83892822265625,92.81793212890625,87.66705322265625
2019-01-02-15,82.25275421142578,79.75514221191406,93.54957580566406,88.55787658691406
2019-01-02-16,82.77609252929688,80.91183471679688,93.89376831054688,89.14230346679688
2019-01-02-17,83.94207763671875,81.94148254394531,94.81062316894531,90.94099426269531
2019-01-02-18,84.95858764648438,83.2230224609375,94.8450927734375,91.4339599609375
2019-01-02-19,86.31510925292969,84.82585144042969,95.51286315917969,91.86930847167969
2019-01-02-20,87.77957153320312,86.15963745117188,95.67282104492188,92.13156127929688
2019-01-02-21,89.15361785888672,89.04373168945312,95.18484497070312,92.96560668945312
2019-01-02-22,91.1137924194336,92.34089660644531,95.95149230957031,94.25422668457031
2019-01-02-23,90.98512268066406,92.74789428710938,95.51571655273438,93.25082397460938
2019-01-03-00,91.12616729736328,92.24037170410156,95.11756896972656,93.27113342285156
2019-01-03-01,90.68074798583984,91.94851684570312,93.66506958007812,92.73062133789062
2019-01-03-02,89.82305145263672,90.34226989746094,91.99168395996094,91.62071228027344
2019-01-03-03,89.0629653930664,89.03338623046875,92.42889404296875,89.50982666015625
2019-01-03-04,88.73835754394531,88.33036804199219,94.15043640136719,89.30766296386719
2019-01-03-05,87.58544921875,86.42919921875,94.471923828125,87.82666015625
2019-01-03-06,87.52107238769531,86.95512390136719,94.03739929199219,87.82646179199219
2019-01-03-07,87.55297088623047,87.50872802734375,93.60418701171875,88.48870849609375
2019-01-03-08,87.21849822998047,87.36360168457031,93.27571105957031,88.64729309082031
2019-01-03-09,87.89686584472656,88.47189331054688,93.90328979492188,90.50192260742188
2019-01-03-10,86.94564056396484,86.85533142089844,93.04380798339844,90.13267517089844
2019-01-03-11,88.40213012695312,88.14749145507812,94.38748168945312,91.94290161132812
2019-01-03-12,89.84825134277344,90.173583984375,95.221435546875,93.462646484375
2019-01-03-13,91.15332794189453,91.46466064453125,96.41119384765625,94.81500244140625
