date_slot,mean,median,max,origin
2013-01-01-00,0.0,0.0,0.0,0
2013-01-01-03,0.0,0.0,0.0,0
2013-01-01-06,0.0,0.0,0.0,0
2013-01-01-09,0.0,0.0,0.0,0
2013-01-01-12,0.0,0.0,0.0,0
2013-01-01-15,0.0,0.0,0.0,0
2013-01-01-18,0.0,0.0,0.0,0
2013-01-01-21,0.0,0.0,0.0,0
2013-01-02-00,0.0,0.0,0.0,0
2013-01-02-03,0.0,0.0,0.0,0
2013-01-02-06,0.0,0.0,0.0,0
2013-01-02-09,0.0,0.0,0.0,0
2013-01-02-12,0.0,0.0,0.0,0
2013-01-02-15,2007.76,2020.45,3121.6,0
2013-01-02-18,0.0,0.0,0.0,0
2013-01-02-21,0.0,0.0,0.0,0
2013-01-03-00,0.0,0.0,0.0,0
2013-01-03-03,0.0,0.0,0.0,0
2013-01-03-06,225.72,150.86,576.93,1
2013-01-03-09,0.0,0.0,0.0,0
2013-01-03-12,0.0,0.0,0.0,0
2013-01-03-15,0.0,0.0,0.0,0
2013-01-03-18,0.0,0.0,0.0,0
2013-01-03-21,0.0,0.0,0.0,0
2013-01-04-03,0.11,0.11,0.11,0
2013-01-04-06,0.0,0.0,0.0,0
2013-01-04-09,0.0,0.0,0.0,0
2013-01-04-12,0.0,0.0,0.0,0
2013-01-04-15,0.0,0.0,0.0,0
2013-01-04-18,0.0,0.0,0.0,0
2013-01-04-21,0.0,0.0,0.0,0
2013-01-05-03,0.0,0.0,0.0,0
2013-01-05-06,658.69,658.69,658.69,1
2013-01-05-09,0.0,0.0,0.0,0
2013-01-05-12,0.0,0.0,0.0,0
2013-01-05-15,0.0,0.0,0.0,0
2013-01-05-18,0.0,0.0,0.0,0
2013-01-05-21,0.0,0.0,0.0,0
2013-01-06-00,0.0,0.0,0.0,0
2013-01-06-03,0.0,0.0,0.0,0
2013-01-06-06,0.0,0.0,0.0,0
2013-01-06-09,0.0,0.0,0.0,0
2013-01-06-12,0.0,0.0,0.0,0
2013-01-06-15,0.0,0.0,0.0,0
2013-01-06-18,0.0,0.0,0.0,0
2013-01-06-21,0.0,0.0,0.0,0
2013-01-07-00,0.0,0.0,0.0,0
2013-01-07-03,0.0,0.0,0.0,0
2013-01-07-06,0.0,0.0,0.0,0
2013-01-07-09,0.0,0.0,0.0,0
2013-01-07-12,0.0,0.0,0.0,0
2013-01-07-15,0.0,0.0,0.0,0
2013-01-07-18,0.0,0.0,0.0,0
2013-01-07-21,0.0,0.0,0.0,0
2013-01-08-00,0.0,0.0,0.0,0
2013-01-08-03,0.0,0.0,0.0,0
2013-01-08-06,0.0,0.0,0.0,0
2013-01-08-09,0.0,0.0,0.0,0
2013-01-08-12,420.21,420.21,420.21,0
2013-01-08-15,0.0,0.0,0.0,0
2013-01-08-21,0.0,0.0,0.0,0
2013-01-09-00,0.0,0.0,0.0,0
2013-01-09-03,0.0,0.0,0.0,0
2013-01-09-06,148.79,152.77,170.35,1
2013-01-09-09,0.0,0.0,0.0,0
2013-01-09-12,0.0,0.0,0.0,0
2013-01-09-15,0.0,0.0,0.0,0
2013-01-09-18,0.0,0.0,0.0,0
2013-01-09-21,156.55,156.55,156.55,0
2013-01-10-00,0.0,0.0,0.0,0
2013-01-10-03,0.0,0.0,0.0,0
2013-01-10-06,1160.54,1160.54,1160.54,1
2013-01-10-09,0.0,0.0,0.0,0
2013-01-10-12,0.0,0.0,0.0,0
2013-01-10-15,0.0,0.0,0.0,0
2013-01-10-18,0.0,0.0,0.0,0
2013-01-10-21,105.74,105.74,105.74,0
2013-01-11-00,0.0,0.0,0.0,0
2013-01-11-03,0.0,0.0,0.0,0
2013-01-11-06,0.0,0.0,0.0,0
2013-01-11-09,4716.3,3487.07,6672.56,1
2013-01-11-12,0.0,0.0,0.0,0
2013-01-11-15,0.0,0.0,0.0,0
2013-01-11-18,0.0,0.0,0.0,0
2013-01-11-21,0.0,0.0,0.0,0
2013-01-12-03,0.0,0.0,0.0,0
2013-01-12-06,0.0,0.0,0.0,0
2013-01-12-09,0.0,0.0,0.0,0
2013-01-12-12,0.0,0.0,0.0,0
2013-01-12-15,0.0,0.0,0.0,0
2013-01-12-18,0.0,0.0,0.0,0
2013-01-12-21,0.0,0.0,0.0,0
2013-01-13-03,0.0,0.0,0.0,0
2013-01-13-06,0.0,0.0,0.0,0
2013-01-13-09,0.0,0.0,0.0,0
2013-01-13-12,0.0,0.0,0.0,0
2013-01-13-15,6424.27,5870.22,9848.58,1
2013-01-13-18,0.0,0.0,0.0,0
2013-01-13-21,962.64,962.64,962.64,0
2013-01-14-00,0.0,0.0,0.0,0
2013-01-14-03,0.0,0.0,0.0,0
2013-01-14-06,0.0,0.0,0.0,0
2013-01-14-09,0.0,0.0,0.0,0
2013-01-14-12,0.0,0.0,0.0,0
2013-01-14-15,0.0,0.0,0.0,0
2013-01-14-18,0.0,0.0,0.0,0
2013-01-14-21,0.0,0.0,0.0,0
2013-01-15-00,0.0,0.0,0.0,0
2013-01-15-03,0.0,0.0,0.0,0
2013-01-15-06,0.0,0.0,0.0,0
2013-01-15-09,0.0,0.0,0.0,0
2013-01-15-12,0.0,0.0,0.0,0
2013-01-15-15,0.0,0.0,0.0,0
2013-01-15-18,0.0,0.0,0.0,0
2013-01-15-21,0.0,0.0,0.0,0
2013-01-16-00,0.0,0.0,0.0,0
2013-01-16-03,0.0,0.0,0.0,0
2013-01-16-06,0.0,0.0,0.0,0
