date_slot,mean,median,max,origin
2012-01-25-03,0.0,0.0,0.0,0
2012-01-25-06,6594.28,6594.28,6594.28,0
2012-01-25-09,0.0,0.0,0.0,0
2012-01-25-12,0.0,0.0,0.0,0
2012-01-25-15,0.0,0.0,0.0,0
2012-01-25-18,0.0,0.0,0.0,0
2012-01-25-21,0.0,0.0,0.0,0
2012-01-26-00,170.85,170.85,170.85,0
2012-01-26-03,0.0,0.0,0.0,0
2012-01-26-06,0.0,0.0,0.0,0
2012-01-26-09,0.0,0.0,0.0,0
2012-01-26-12,0.0,0.0,0.0,0
2012-01-26-15,0.0,0.0,0.0,0
2012-01-26-18,0.0,0.0,0.0,0
2012-01-26-21,0.0,0.0,0.0,0
2012-01-27-00,38.22,38.22,40.61,0
2012-01-27-03,0.0,0.0,0.0,0
2012-01-27-06,0.0,0.0,0.0,0
2012-01-27-09,0.0,0.0,0.0,0
2012-01-27-12,0.0,0.0,0.0,0
2012-01-27-15,0.0,0.0,0.0,0
2012-01-27-18,0.0,0.0,0.0,0
2012-01-27-21,0.0,0.0,0.0,0
2012-01-28-00,0.0,0.0,0.0,0
2012-01-28-03,0.0,0.0,0.0,0
2012-01-28-06,0.0,0.0,0.0,0
2012-01-28-09,0.0,0.0,0.0,0
2012-01-28-12,0.0,0.0,0.0,0
2012-01-28-15,0.0,0.0,0.0,0
2012-01-28-18,0.0,0.0,0.0,0
2012-01-28-21,0.0,0.0,0.0,0
2012-01-29-00,0.0,0.0,0.0,0
2012-01-29-03,0.0,0.0,0.0,0
2012-01-29-06,168.78,168.78,288.01,1
2012-01-29-09,0.0,0.0,0.0,0
2012-01-29-12,0.0,0.0,0.0,0
2012-01-29-15,0.0,0.0,0.0,0
2012-01-29-18,0.0,0.0,0.0,0
2012-01-29-21,0.0,0.0,0.0,0
2012-01-30-00,0.0,0.0,0.0,0
2012-01-30-03,0.0,0.0,0.0,0
2012-01-30-06,16.18,16.18,29.94,1
2012-01-30-09,0.0,0.0,0.0,0
2012-01-30-12,0.0,0.0,0.0,0
2012-01-30-15,0.0,0.0,0.0,0
2012-01-30-18,0.0,0.0,0.0,0
2012-01-30-21,0.0,0.0,0.0,0
2012-01-31-00,0.0,0.0,0.0,0
2012-01-31-03,0.0,0.0,0.0,0
2012-01-31-06,0.0,0.0,0.0,0
2012-01-31-09,0.0,0.0,0.0,0
2012-01-31-12,0.0,0.0,0.0,0
2012-01-31-15,0.0,0.0,0.0,0
2012-01-31-18,0.0,0.0,0.0,0
2012-01-31-21,0.0,0.0,0.0,0
2012-02-01-03,0.0,0.0,0.0,0
2012-02-01-06,0.0,0.0,0.0,0
2012-02-01-09,0.0,0.0,0.0,0
2012-02-01-12,0.0,0.0,0.0,0
2012-02-01-15,0.0,0.0,0.0,0
2012-02-01-18,0.0,0.0,0.0,0
2012-02-01-21,0.0,0.0,0.0,0
2012-02-02-00,43.8,43.8,55.78,0
2012-02-02-03,0.0,0.0,0.0,0
2012-02-02-06,0.0,0.0,0.0,0
2012-02-02-09,0.0,0.0,0.0,0
2012-02-02-12,0.0,0.0,0.0,0
2012-02-02-15,0.0,0.0,0.0,0
2012-02-02-18,0.0,0.0,0.0,0
2012-02-02-21,0.0,0.0,0.0,0
2012-02-03-00,0.0,0.0,0.0,0
2012-02-03-03,0.0,0.0,0.0,0
2012-02-03-06,0.0,0.0,0.0,0
2012-02-03-09,0.0,0.0,0.0,0
2012-02-03-12,0.0,0.0,0.0,0
2012-02-03-15,0.0,0.0,0.0,0
2012-02-03-18,0.0,0.0,0.0,0
2012-02-03-21,0.0,0.0,0.0,0
2012-02-04-00,1.63,1.63,1.63,0
2012-02-04-03,0.0,0.0,0.0,0
2012-02-04-06,0.0,0.0,0.0,0
2012-02-04-09,0.0,0.0,0.0,0
2012-02-04-12,0.0,0.0,0.0,0
2012-02-04-15,0.0,0.0,0.0,0
2012-02-04-18,0.0,0.0,0.0,0
2012-02-04-21,0.0,0.0,0.0,0
2012-02-05-00,0.0,0.0,0.0,0
2012-02-05-03,0.0,0.0,0.0,0
2012-02-05-06,0.0,0.0,0.0,0
2012-02-05-09,0.0,0.0,0.0,0
2012-02-05-12,0.0,0.0,0.0,0
2012-02-05-15,0.0,0.0,0.0,0
2012-02-05-18,0.0,0.0,0.0,0
2012-02-05-21,0.0,0.0,0.0,0
2012-02-06-00,0.0,0.0,0.0,0
2012-02-06-03,0.0,0.0,0.0,0
2012-02-06-06,237.07,237.07,237.07,1
2012-02-06-09,0.0,0.0,0.0,0
2012-02-06-12,0.0,0.0,0.0,0
2012-02-06-15,0.0,0.0,0.0,0
2012-02-06-18,0.0,0.0,0.0,0
2012-02-06-21,0.0,0.0,0.0,0
2012-02-07-00,0.0,0.0,0.0,0
2012-02-07-03,0.0,0.0,0.0,0
2012-02-07-06,195.45,206.56,308.54,1
2012-02-07-09,0.0,0.0,0.0,0
2012-02-07-12,0.0,0.0,0.0,0
2012-02-07-15,0.0,0.0,0.0,0
2012-02-07-18,0.0,0.0,0.0,0
2012-02-07-21,0.0,0.0,0.0,0
2012-02-08-00,0.0,0.0,0.0,0
2012-02-08-03,0.0,0.0,0.0,0
2012-02-08-06,0.0,0.0,0.0,0
2012-02-08-09,0.0,0.0,0.0,0
2012-02-08-12,0.0,0.0,0.0,0
2012-02-08-15,0.0,0.0,0.0,0
2012-02-08-18,0.0,0.0,0.0,0
2012-02-08-21,0.0,0.0,0.0,0
2012-02-09-03,14.52,14.52,20.35,0
2012-02-09-06,441.39,441.39,441.39,1
2012-02-09-09,0.0,0.0,0.0,0
2012-02-09-12,0.0,0.0,0.0,0
2012-02-09-15,0.0,0.0,0.0,0
2012-02-09-18,0.0,0.0,0.0,0
2012-02-09-21,0.0,0.0,0.0,0
2012-02-10-00,4.96,4.96,4.96,0
2012-02-10-03,0.0,0.0,0.0,0
2012-02-10-06,0.0,0.0,0.0,0
2012-02-10-09,0.0,0.0,0.0,0
2012-02-10-12,0.0,0.0,0.0,0
2012-02-10-15,0.0,0.0,0.0,0
2012-02-10-18,0.0,0.0,0.0,0
2012-02-10-21,0.0,0.0,0.0,0
2012-02-11-00,0.0,0.0,0.0,0
2012-02-11-03,0.0,0.0,0.0,0
2012-02-11-06,0.0,0.0,0.0,0
2012-02-11-09,0.0,0.0,0.0,0
2012-02-11-12,0.0,0.0,0.0,0
2012-02-11-15,0.0,0.0,0.0,0
2012-02-11-18,0.0,0.0,0.0,0
2012-02-11-21,0.0,0.0,0.0,0
2012-02-12-00,52.97,52.97,52.97,0
2012-02-12-03,0.0,0.0,0.0,0
2012-02-12-06,0.0,0.0,0.0,0
2012-02-12-09,0.0,0.0,0.0,0
2012-02-12-12,0.0,0.0,0.0,0
2012-02-12-15,0.0,0.0,0.0,0
2012-02-12-21,0.0,0.0,0.0,0
2012-02-13-00,0.0,0.0,0.0,0
2012-02-13-03,0.0,0.0,0.0,0
2012-02-13-06,219.87,219.87,325.55,1
2012-02-13-09,0.0,0.0,0.0,0
2012-02-13-12,0.0,0.0,0.0,0
2012-02-13-15,0.0,0.0,0.0,0
2012-02-13-18,0.0,0.0,0.0,0
2012-02-13-21,0.0,0.0,0.0,0
2012-02-14-00,0.0,0.0,0.0,0
2012-02-14-03,0.0,0.0,0.0,0
2012-02-14-06,49.76,49.76,59.75,1
2012-02-14-09,0.0,0.0,0.0,0
2012-02-14-12,0.0,0.0,0.0,0
2012-02-14-15,0.0,0.0,0.0,0
2012-02-14-18,0.0,0.0,0.0,0
2012-02-14-21,0.0,0.0,0.0,0
2012-02-15-00,0.0,0.0,0.0,0
2012-02-15-03,0.0,0.0,0.0,0
2012-02-15-06,4168.1,2514.58,11051.69,0
2012-02-15-09,0.0,0.0,0.0,0
2012-02-15-12,0.0,0.0,0.0,0
2012-02-15-15,3120.99,3117.81,4185.54,0
2012-02-15-18,0.0,0.0,0.0,0
2012-02-15-21,0.0,0.0,0.0,0
2012-02-16-00,0.0,0.0,0.0,0
2012-02-16-03,0.0,0.0,0.0,0
2012-02-16-06,0.0,0.0,0.0,0
2012-02-16-09,0.0,0.0,0.0,0
2012-02-16-12,0.0,0.0,0.0,0
2012-02-16-15,0.0,0.0,0.0,0
2012-02-16-18,0.0,0.0,0.0,0
2012-02-16-21,0.0,0.0,0.0,0
2012-02-17-03,0.0,0.0,0.0,0
2012-02-17-06,0.0,0.0,0.0,0
2012-02-17-09,0.0,0.0,0.0,0
2012-02-17-12,0.0,0.0,0.0,0
2012-02-17-15,0.0,0.0,0.0,0
2012-02-17-18,0.0,0.0,0.0,0
2012-02-17-21,0.0,0.0,0.0,0
2012-02-18-00,38.68,38.68,49.12,0
2012-02-18-03,0.0,0.0,0.0,0
2012-02-18-06,0.0,0.0,0.0,0
2012-02-18-09,0.0,0.0,0.0,0
2012-02-18-12,0.0,0.0,0.0,0
2012-02-18-15,0.0,0.0,0.0,0
2012-02-18-18,0.0,0.0,0.0,0
2012-02-18-21,0.0,0.0,0.0,0
2012-02-19-00,151.49,149.37,230.28,0
2012-02-19-03,0.0,0.0,0.0,0
2012-02-19-06,3095.54,3095.54,3095.54,0
2012-02-19-09,0.0,0.0,0.0,0
2012-02-19-12,0.0,0.0,0.0,0
2012-02-19-15,0.0,0.0,0.0,0
2012-02-19-18,0.0,0.0,0.0,0
2012-02-19-21,0.0,0.0,0.0,0
2012-02-20-00,137.11,137.11,137.11,0
2012-02-20-03,0.0,0.0,0.0,0
2012-02-20-06,434.29,395.66,573.8,1
2012-02-20-09,0.0,0.0,0.0,0
2012-02-20-12,0.0,0.0,0.0,0
2012-02-20-15,0.0,0.0,0.0,0
2012-02-20-18,0.0,0.0,0.0,0
2012-02-20-21,0.0,0.0,0.0,0
2012-02-21-00,0.0,0.0,0.0,0
2012-02-21-03,0.0,0.0,0.0,0
2012-02-21-06,186.87,186.87,186.87,1
2012-02-21-09,0.0,0.0,0.0,0
2012-02-21-12,0.0,0.0,0.0,0
2012-02-21-15,0.0,0.0,0.0,0
2012-02-21-18,0.0,0.0,0.0,0
2012-02-21-21,0.0,0.0,0.0,0
2012-02-22-00,0.0,0.0,0.0,0
2012-02-22-03,0.0,0.0,0.0,0
2012-02-22-06,0.0,0.0,0.0,0
2012-02-22-09,6118.08,5651.39,9569.61,1
2012-02-22-12,0.0,0.0,0.0,0
2012-02-22-15,0.0,0.0,0.0,0
2012-02-22-18,0.0,0.0,0.0,0
2012-02-22-21,0.0,0.0,0.0,0
2012-02-23-00,0.0,0.0,0.0,0
2012-02-23-03,10.27,10.27,10.27,0
2012-02-23-06,225.36,225.36,394.17,1
2012-02-23-09,0.0,0.0,0.0,0
2012-02-23-12,0.0,0.0,0.0,0
2012-02-23-15,0.0,0.0,0.0,0
2012-02-23-18,0.0,0.0,0.0,0
2012-02-23-21,0.0,0.0,0.0,0
2012-02-24-00,0.0,0.0,0.0,0
2012-02-24-03,33.06,29.63,54.98,0
2012-02-24-06,0.0,0.0,0.0,0
2012-02-24-09,0.0,0.0,0.0,0
2012-02-24-12,0.0,0.0,0.0,0
2012-02-24-15,0.0,0.0,0.0,0
2012-02-24-18,0.0,0.0,0.0,0
2012-02-24-21,0.0,0.0,0.0,0
2012-02-25-03,0.0,0.0,0.0,0
2012-02-25-06,0.0,0.0,0.0,0
2012-02-25-09,2930.21,2930.21,2930.21,0
2012-02-25-12,0.0,0.0,0.0,0
2012-02-25-15,0.0,0.0,0.0,0
2012-02-25-18,0.0,0.0,0.0,0
2012-02-25-21,0.0,0.0,0.0,0
2012-02-26-00,210.44,206.55,338.7,0
2012-02-26-03,0.0,0.0,0.0,0
2012-02-26-06,0.0,0.0,0.0,0
2012-02-26-09,1630.75,1630.75,1630.75,0
2012-02-26-12,0.0,0.0,0.0,0
2012-02-26-15,0.0,0.0,0.0,0
2012-02-26-18,0.0,0.0,0.0,0
2012-02-26-21,0.0,0.0,0.0,0
2012-02-27-00,18.84,18.84,18.84,0
2012-02-27-03,0.0,0.0,0.0,0
2012-02-27-06,0.0,0.0,0.0,0
2012-02-27-09,0.0,0.0,0.0,0
2012-02-27-12,0.0,0.0,0.0,0
2012-02-27-15,5150.96,5194.73,6245.48,0
2012-02-27-18,4526.9,3910.9,7671.64,0
2012-02-27-21,0.0,0.0,0.0,0
2012-02-28-00,0.0,0.0,0.0,0
2012-02-28-03,0.0,0.0,0.0,0
2012-02-28-06,498.92,421.63,693.01,1
2012-02-28-09,0.0,0.0,0.0,0
2012-02-28-12,0.0,0.0,0.0,0
2012-02-28-15,0.0,0.0,0.0,0
2012-02-28-21,0.0,0.0,0.0,0
2012-02-29-00,0.0,0.0,0.0,0
2012-02-29-03,0.0,0.0,0.0,0
2012-02-29-06,35.85,35.85,44.88,1
2012-02-29-09,0.0,0.0,0.0,0
2012-02-29-12,0.0,0.0,0.0,0
2012-02-29-15,0.0,0.0,0.0,0
2012-02-29-18,0.0,0.0,0.0,0
2012-02-29-21,0.0,0.0,0.0,0
2012-03-01-00,0.0,0.0,0.0,0
2012-03-01-03,55.99,55.99,89.38,0
2012-03-01-06,314.16,330.38,464.92,1
2012-03-01-09,6330.12,6616.88,8112.88,1
2012-03-01-12,0.0,0.0,0.0,0
2012-03-01-15,0.0,0.0,0.0,0
2012-03-01-18,0.0,0.0,0.0,0
2012-03-01-21,0.0,0.0,0.0,0
2012-03-02-00,0.0,0.0,0.0,0
2012-03-02-03,0.0,0.0,0.0,0
2012-03-02-06,462.66,322.08,1117.03,1
2012-03-02-09,0.0,0.0,0.0,0
2012-03-02-12,0.0,0.0,0.0,0
2012-03-02-15,0.0,0.0,0.0,0
2012-03-02-18,0.0,0.0,0.0,0
2012-03-02-21,0.0,0.0,0.0,0
2012-03-03-00,0.0,0.0,0.0,0
2012-03-03-03,0.0,0.0,0.0,0
2012-03-03-06,7780.81,9228.51,11736.64,0
2012-03-03-09,0.0,0.0,0.0,0
2012-03-03-12,0.0,0.0,0.0,0
2012-03-03-15,0.0,0.0,0.0,0
2012-03-03-18,0.0,0.0,0.0,0
2012-03-03-21,0.0,0.0,0.0,0
2012-03-04-03,2.55,2.55,2.55,0
2012-03-04-06,0.0,0.0,0.0,0
2012-03-04-09,2973.14,2888.91,4163.64,1
2012-03-04-12,2140.89,2140.89,2239.51,1
2012-03-04-15,0.0,0.0,0.0,0
2012-03-04-18,0.0,0.0,0.0,0
2012-03-04-21,0.0,0.0,0.0,0
2012-03-05-00,77.56,77.56,77.56,0
2012-03-05-03,0.0,0.0,0.0,0
2012-03-05-06,0.0,0.0,0.0,0
2012-03-05-09,4125.61,4125.61,7771.2,0
2012-03-05-12,0.0,0.0,0.0,0
2012-03-05-15,0.0,0.0,0.0,0
2012-03-05-18,0.0,0.0,0.0,0
2012-03-05-21,0.0,0.0,0.0,0
2012-03-06-00,65.46,65.46,65.46,0
2012-03-06-03,0.0,0.0,0.0,0
2012-03-06-06,0.0,0.0,0.0,0
2012-03-06-09,0.0,0.0,0.0,0
2012-03-06-12,0.0,0.0,0.0,0
2012-03-06-15,0.0,0.0,0.0,0
2012-03-06-18,0.0,0.0,0.0,0
2012-03-06-21,0.0,0.0,0.0,0
2012-03-07-00,0.0,0.0,0.0,0
2012-03-07-03,0.0,0.0,0.0,0
2012-03-07-06,1624.58,1228.33,3143.72,1
2012-03-07-09,5218.56,4847.78,7639.77,1
2012-03-07-12,0.0,0.0,0.0,0
2012-03-07-15,0.0,0.0,0.0,0
2012-03-07-18,0.0,0.0,0.0,0
2012-03-07-21,0.0,0.0,0.0,0
2012-03-08-00,0.0,0.0,0.0,0
2012-03-08-03,0.0,0.0,0.0,0
2012-03-08-06,159.85,158.99,274.33,1
2012-03-08-09,0.0,0.0,0.0,0
2012-03-08-12,0.0,0.0,0.0,0
2012-03-08-15,2385.2,2385.2,2616.23,1
2012-03-08-18,0.0,0.0,0.0,0
2012-03-08-21,0.0,0.0,0.0,0
2012-03-09-00,0.0,0.0,0.0,0
2012-03-09-03,0.0,0.0,0.0,0
2012-03-09-06,3150.3,2637.52,5508.88,1
2012-03-09-09,4691.19,4591.3,5289.36,1
2012-03-09-12,0.0,0.0,0.0,0
2012-03-09-15,4215.9,3930.07,5637.01,1
2012-03-09-18,0.0,0.0,0.0,0
2012-03-09-21,0.0,0.0,0.0,0
2012-03-10-00,0.0,0.0,0.0,0
2012-03-10-03,66.33,66.33,66.33,0
2012-03-10-06,4416.41,4416.41,4416.41,0
2012-03-10-09,0.0,0.0,0.0,0
2012-03-10-12,0.0,0.0,0.0,0
2012-03-10-15,0.0,0.0,0.0,0
2012-03-10-18,0.0,0.0,0.0,0
2012-03-10-21,0.0,0.0,0.0,0
2012-03-11-03,0.0,0.0,0.0,0
2012-03-11-06,0.0,0.0,0.0,0
2012-03-11-09,0.0,0.0,0.0,0
2012-03-11-12,0.0,0.0,0.0,0
2012-03-11-15,0.0,0.0,0.0,0
2012-03-11-18,0.0,0.0,0.0,0
2012-03-11-21,0.0,0.0,0.0,0
2012-03-12-03,118.23,118.23,118.23,0
2012-03-12-06,0.0,0.0,0.0,0
2012-03-12-09,11761.6,13468.26,15264.81,1
2012-03-12-12,0.0,0.0,0.0,0
2012-03-12-15,0.0,0.0,0.0,0
2012-03-12-18,0.0,0.0,0.0,0
2012-03-12-21,0.0,0.0,0.0,0
2012-03-13-00,0.0,0.0,0.0,0
2012-03-13-03,0.0,0.0,0.0,0
2012-03-13-06,0.0,0.0,0.0,0
2012-03-13-09,0.0,0.0,0.0,0
2012-03-13-12,0.0,0.0,0.0,0
2012-03-13-15,0.0,0.0,0.0,0
2012-03-13-18,0.0,0.0,0.0,0
2012-03-13-21,0.0,0.0,0.0,0
2012-03-14-00,121.81,121.81,121.81,0
2012-03-14-03,0.0,0.0,0.0,0
2012-03-14-06,0.0,0.0,0.0,0
2012-03-14-09,0.0,0.0,0.0,0
2012-03-14-12,0.0,0.0,0.0,0
2012-03-14-15,0.0,0.0,0.0,0
2012-03-14-18,0.0,0.0,0.0,0
2012-03-14-21,0.0,0.0,0.0,0
2012-03-15-00,0.0,0.0,0.0,0
2012-03-15-03,0.0,0.0,0.0,0
2012-03-15-06,0.0,0.0,0.0,0
2012-03-15-09,5354.06,5288.02,7042.11,0
2012-03-15-12,0.0,0.0,0.0,0
2012-03-15-15,7358.21,7370.38,9104.13,0
2012-03-16-12,0.0,0.0,0.0,0
2012-03-16-15,0.0,0.0,0.0,0
2012-03-16-18,0.0,0.0,0.0,0
2012-03-16-21,0.0,0.0,0.0,0
2012-03-17-00,0.0,0.0,0.0,0
2012-03-17-03,0.0,0.0,0.0,0
2012-03-17-06,4070.01,4070.01,5394.28,0
2012-03-17-09,0.0,0.0,0.0,0
2012-03-17-12,0.0,0.0,0.0,0
2012-03-17-15,5379.08,5375.9,6842.02,0
2012-03-17-18,0.0,0.0,0.0,0
2012-03-17-21,0.0,0.0,0.0,0
2012-03-18-00,0.0,0.0,0.0,0
2012-03-18-03,0.0,0.0,0.0,0
2012-03-18-06,0.0,0.0,0.0,0
2012-03-18-09,0.0,0.0,0.0,0
2012-03-18-12,3416.94,3119.44,4450.99,0
2012-03-18-15,0.0,0.0,0.0,0
2012-03-18-18,0.0,0.0,0.0,0
2012-03-18-21,0.0,0.0,0.0,0
2012-03-19-03,0.0,0.0,0.0,0
2012-03-19-06,0.0,0.0,0.0,0
2012-03-19-09,0.0,0.0,0.0,0
2012-03-19-12,0.0,0.0,0.0,0
