date_slot,mean,median,max,origin
2017-01-01-01,0.0,0.0,0.0,0
2017-01-01-03,0.0,0.0,0.0,0
2017-01-01-06,311.0,311.0,311.0,1
2017-01-01-08,0.0,0.0,0.0,0
2017-01-01-10,0.0,0.0,0.0,0
2017-01-01-12,0.0,0.0,0.0,0
2017-01-01-13,0.0,0.0,0.0,0
2017-01-01-15,0.0,0.0,0.0,0
2017-01-01-17,0.0,0.0,0.0,0
2017-01-01-18,0.0,0.0,0.0,0
2017-01-01-20,0.0,0.0,0.0,0
2017-01-01-22,0.0,0.0,0.0,0
2017-01-01-23,0.0,0.0,0.0,0
2017-01-02-01,0.0,0.0,0.0,0
2017-01-02-03,0.0,0.0,0.0,0
2017-01-02-04,0.0,0.0,0.0,0
2017-01-02-06,0.0,0.0,0.0,0
2017-01-02-08,0.0,0.0,0.0,0
2017-01-02-10,2070.88,2070.88,2070.88,0
2017-01-02-11,0.0,0.0,0.0,0
2017-01-02-13,0.0,0.0,0.0,0
2017-01-02-15,0.0,0.0,0.0,0
2017-01-02-17,0.0,0.0,0.0,0
2017-01-02-18,0.0,0.0,0.0,0
2017-01-02-20,0.0,0.0,0.0,0
2017-01-02-22,0.0,0.0,0.0,0
2017-01-02-23,0.0,0.0,0.0,0
2017-01-03-01,0.0,0.0,0.0,0
2017-01-03-03,0.0,0.0,0.0,0
2017-01-03-04,0.0,0.0,0.0,0
2017-01-03-06,0.0,0.0,0.0,0
2017-01-03-08,0.0,0.0,0.0,0
2017-01-03-10,7752.73,7752.73,8273.74,1
2017-01-03-11,0.0,0.0,0.0,0
2017-01-03-13,0.0,0.0,0.0,0
2017-01-03-15,0.0,0.0,0.0,0
2017-01-03-16,0.0,0.0,0.0,0
2017-01-03-18,0.0,0.0,0.0,0
2017-01-03-20,0.0,0.0,0.0,0
2017-01-03-21,0.0,0.0,0.0,0
2017-01-03-23,0.0,0.0,0.0,0
2017-01-04-01,0.0,0.0,0.0,0
2017-01-04-02,0.0,0.0,0.0,0
2017-01-04-04,0.0,0.0,0.0,0
2017-01-04-06,0.0,0.0,0.0,0
2017-01-04-07,0.0,0.0,0.0,0
2017-01-04-09,0.0,0.0,0.0,0
2017-01-04-11,0.0,0.0,0.0,0
2017-01-04-13,0.0,0.0,0.0,0
2017-01-04-14,0.0,0.0,0.0,0
2017-01-04-16,0.0,0.0,0.0,0
2017-01-04-18,0.0,0.0,0.0,0
2017-01-04-19,0.0,0.0,0.0,0
2017-01-04-21,0.0,0.0,0.0,0
2017-01-04-23,0.0,0.0,0.0,0
2017-01-05-00,0.0,0.0,0.0,0
2017-01-05-02,0.0,0.0,0.0,0
2017-01-05-04,0.0,0.0,0.0,0
2017-01-05-05,0.0,0.0,0.0,0
2017-01-05-07,0.0,0.0,0.0,0
2017-01-05-09,0.0,0.0,0.0,0
2017-01-05-11,0.0,0.0,0.0,0
2017-01-05-12,0.0,0.0,0.0,0
2017-01-05-14,0.0,0.0,0.0,0
2017-01-05-16,0.0,0.0,0.0,0
2017-01-05-18,0.0,0.0,0.0,0
2017-01-05-19,0.0,0.0,0.0,0
2017-01-05-21,0.0,0.0,0.0,0
2017-01-05-23,0.0,0.0,0.0,0
2017-01-06-00,0.0,0.0,0.0,0
2017-01-06-02,0.0,0.0,0.0,0
2017-01-06-05,32.66,32.66,32.66,1
2017-01-06-07,0.0,0.0,0.0,0
2017-01-06-09,0.0,0.0,0.0,0
2017-01-06-10,0.0,0.0,0.0,0
2017-01-06-12,0.0,0.0,0.0,0
2017-01-06-14,0.0,0.0,0.0,0
2017-01-06-16,0.0,0.0,0.0,0
2017-01-06-17,0.0,0.0,0.0,0
2017-01-06-19,0.0,0.0,0.0,0
2017-01-06-21,0.0,0.0,0.0,0
2017-01-06-22,0.0,0.0,0.0,0
2017-01-07-02,0.0,0.0,0.0,0
2017-01-07-03,0.0,0.0,0.0,0
2017-01-07-05,0.0,0.0,0.0,0
2017-01-07-07,0.0,0.0,0.0,0
2017-01-07-08,0.0,0.0,0.0,0
2017-01-07-10,0.0,0.0,0.0,0
2017-01-07-12,0.0,0.0,0.0,0
2017-01-07-14,0.0,0.0,0.0,0
2017-01-07-15,0.0,0.0,0.0,0
2017-01-07-17,0.0,0.0,0.0,0
2017-01-07-19,0.0,0.0,0.0,0
2017-01-07-20,0.0,0.0,0.0,0
2017-01-07-22,0.0,0.0,0.0,0
2017-01-07-23,0.0,0.0,0.0,0
2017-01-08-01,0.0,0.0,0.0,0
2017-01-08-03,0.0,0.0,0.0,0
2017-01-08-05,0.0,0.0,0.0,0
2017-01-08-07,0.0,0.0,0.0,0
2017-01-08-08,0.0,0.0,0.0,0
2017-01-08-10,0.0,0.0,0.0,0
2017-01-08-12,0.0,0.0,0.0,0
2017-01-08-14,0.0,0.0,0.0,0
2017-01-08-15,0.0,0.0,0.0,0
2017-01-08-17,0.0,0.0,0.0,0
2017-01-08-19,0.0,0.0,0.0,0
2017-01-08-20,0.0,0.0,0.0,0
2017-01-08-22,0.0,0.0,0.0,0
2017-01-08-23,0.0,0.0,0.0,0
2017-01-09-01,0.0,0.0,0.0,0
2017-01-09-03,0.0,0.0,0.0,0
2017-01-09-05,0.0,0.0,0.0,0
2017-01-09-06,0.0,0.0,0.0,0
2017-01-09-08,0.0,0.0,0.0,0
2017-01-09-10,0.0,0.0,0.0,0
2017-01-09-12,0.0,0.0,0.0,0
2017-01-09-13,0.0,0.0,0.0,0
2017-01-09-15,0.0,0.0,0.0,0
2017-01-09-17,0.0,0.0,0.0,0
2017-01-09-18,0.0,0.0,0.0,0
2017-01-09-20,0.0,0.0,0.0,0
2017-01-09-22,0.0,0.0,0.0,0
2017-01-09-23,0.0,0.0,0.0,0
2017-01-10-01,0.0,0.0,0.0,0
2017-01-10-03,0.0,0.0,0.0,0
2017-01-10-06,0.0,0.0,0.0,0
2017-01-10-08,0.0,0.0,0.0,0
2017-01-10-10,0.0,0.0,0.0,0
2017-01-10-11,0.0,0.0,0.0,0
2017-01-10-13,0.0,0.0,0.0,0
2017-01-10-15,0.0,0.0,0.0,0
2017-01-10-16,0.0,0.0,0.0,0
2017-01-10-18,96.81,67.24,364.04,0
2017-01-10-20,0.0,0.0,0.0,0
2017-01-10-21,0.0,0.0,0.0,0
2017-01-10-23,0.0,0.0,0.0,0
2017-01-11-01,0.0,0.0,0.0,0
2017-01-11-02,0.0,0.0,0.0,0
2017-01-11-04,0.0,0.0,0.0,0
2017-01-11-06,0.0,0.0,0.0,0
2017-01-11-08,0.0,0.0,0.0,0
2017-01-11-09,0.0,0.0,0.0,0
2017-01-11-11,0.0,0.0,0.0,0
2017-01-11-13,0.0,0.0,0.0,0
2017-01-11-15,0.0,0.0,0.0,0
2017-01-11-16,0.0,0.0,0.0,0
2017-01-11-18,46.1,46.1,46.1,0
2017-01-11-20,0.0,0.0,0.0,0
2017-01-11-21,0.0,0.0,0.0,0
2017-01-11-23,0.0,0.0,0.0,0
2017-01-12-01,0.0,0.0,0.0,0
2017-01-12-02,10.49,10.49,10.49,0
2017-01-12-04,0.0,0.0,0.0,0
2017-01-12-06,0.0,0.0,0.0,0
2017-01-12-07,0.0,0.0,0.0,0
2017-01-12-09,0.0,0.0,0.0,0
2017-01-12-11,0.0,0.0,0.0,0
2017-01-12-13,0.0,0.0,0.0,0
2017-01-12-14,0.0,0.0,0.0,0
2017-01-12-16,0.0,0.0,0.0,0
2017-01-12-18,0.0,0.0,0.0,0
2017-01-12-19,0.0,0.0,0.0,0
2017-01-12-21,0.0,0.0,0.0,0
2017-01-12-23,0.0,0.0,0.0,0
2017-01-13-00,0.0,0.0,0.0,0
2017-01-13-02,0.0,0.0,0.0,0
2017-01-13-04,0.0,0.0,0.0,0
2017-01-13-05,0.0,0.0,0.0,0
2017-01-13-07,0.0,0.0,0.0,0
2017-01-13-09,0.0,0.0,0.0,0
2017-01-13-11,0.0,0.0,0.0,0
2017-01-13-12,0.0,0.0,0.0,0
2017-01-13-14,0.0,0.0,0.0,0
2017-01-13-16,0.0,0.0,0.0,0
2017-01-13-18,0.0,0.0,0.0,0
2017-01-13-19,0.0,0.0,0.0,0
2017-01-13-21,0.0,0.0,0.0,0
2017-01-13-22,0.0,0.0,0.0,0
2017-01-14-02,0.0,0.0,0.0,0
2017-01-14-03,0.0,0.0,0.0,0
2017-01-14-05,0.0,0.0,0.0,0
2017-01-14-07,0.0,0.0,0.0,0
2017-01-14-09,0.0,0.0,0.0,0
2017-01-14-10,0.0,0.0,0.0,0
2017-01-14-12,0.0,0.0,0.0,0
2017-01-14-14,0.0,0.0,0.0,0
