date_slot,mean,median,max,origin
2015-01-01-01,0.0,0.0,0.0,0
2015-01-01-03,0.0,0.0,0.0,0
2015-01-01-04,0.0,0.0,0.0,0
2015-01-01-07,62.42,62.42,62.42,1
2015-01-01-08,0.0,0.0,0.0,0
2015-01-01-10,0.0,0.0,0.0,0
2015-01-01-11,0.0,0.0,0.0,0
2015-01-01-13,0.0,0.0,0.0,0
2015-01-01-15,0.0,0.0,0.0,0
2015-01-01-16,0.0,0.0,0.0,0
2015-01-01-18,0.0,0.0,0.0,0
2015-01-01-20,0.0,0.0,0.0,0
2015-01-01-21,0.0,0.0,0.0,0
2015-01-01-23,0.0,0.0,0.0,0
2015-01-02-01,0.0,0.0,0.0,0
2015-01-02-02,0.0,0.0,0.0,0
2015-01-02-04,0.0,0.0,0.0,0
2015-01-02-06,0.0,0.0,0.0,0
2015-01-02-08,0.0,0.0,0.0,0
2015-01-02-09,0.0,0.0,0.0,0
2015-01-02-11,0.0,0.0,0.0,0
2015-01-02-13,0.0,0.0,0.0,0
2015-01-02-15,2431.07,2275.01,3797.22,0
2015-01-02-16,0.0,0.0,0.0,0
2015-01-02-18,0.0,0.0,0.0,0
2015-01-02-20,0.0,0.0,0.0,0
2015-01-02-21,0.0,0.0,0.0,0
2015-01-02-23,0.0,0.0,0.0,0
2015-01-03-01,0.0,0.0,0.0,0
2015-01-03-02,542.53,487.54,802.78,0
2015-01-03-04,0.0,0.0,0.0,0
2015-01-03-06,0.0,0.0,0.0,0
2015-01-03-07,0.0,0.0,0.0,0
2015-01-03-11,0.0,0.0,0.0,0
2015-01-03-13,0.0,0.0,0.0,0
2015-01-03-14,0.0,0.0,0.0,0
2015-01-03-16,0.0,0.0,0.0,0
2015-01-03-18,0.0,0.0,0.0,0
2015-01-03-19,0.0,0.0,0.0,0
2015-01-03-21,0.0,0.0,0.0,0
2015-01-03-23,0.0,0.0,0.0,0
2015-01-04-00,0.0,0.0,0.0,0
2015-01-04-02,0.0,0.0,0.0,0
2015-01-04-04,0.0,0.0,0.0,0
2015-01-04-05,0.0,0.0,0.0,0
2015-01-04-07,0.0,0.0,0.0,0
2015-01-04-09,0.0,0.0,0.0,0
2015-01-04-11,0.0,0.0,0.0,0
2015-01-04-12,0.0,0.0,0.0,0
2015-01-04-15,6923.12,6858.37,14550.17,1
2015-01-04-16,7794.41,7794.41,8366.82,1
