date_slot,mean,median,max,origin
2013-01-01-01,0.0,0.0,0.0,0
2013-01-01-02,0.0,0.0,0.0,0
2013-01-01-04,0.0,0.0,0.0,0
2013-01-01-06,0.0,0.0,0.0,0
2013-01-01-08,0.0,0.0,0.0,0
2013-01-01-09,0.0,0.0,0.0,0
2013-01-01-00,0.0,0.0,0.0,0
2013-01-01-13,0.0,0.0,0.0,0
2013-01-01-15,0.0,0.0,0.0,0
2013-01-01-16,0.0,0.0,0.0,0
2013-01-01-18,0.0,0.0,0.0,0
2013-01-01-20,0.0,0.0,0.0,0
2013-01-01-21,0.0,0.0,0.0,0
2013-01-01-23,0.0,0.0,0.0,0
2013-01-02-01,0.0,0.0,0.0,0
2013-01-02-02,0.0,0.0,0.0,0
2013-01-02-06,0.0,0.0,0.0,0
2013-01-02-07,0.0,0.0,0.0,0
2013-01-02-09,0.0,0.0,0.0,0
2013-01-02-11,0.0,0.0,0.0,0
2013-01-02-13,0.0,0.0,0.0,0
2013-01-02-14,2007.76,2020.45,3121.6,0
2013-01-02-16,0.0,0.0,0.0,0
2013-01-02-18,0.0,0.0,0.0,0
2013-01-02-19,0.0,0.0,0.0,0
2013-01-02-21,0.0,0.0,0.0,0
2013-01-02-23,0.0,0.0,0.0,0
2013-01-03-00,0.0,0.0,0.0,0
2013-01-03-02,0.0,0.0,0.0,0
2013-01-03-07,225.72,150.86,576.93,1
2013-01-03-09,0.0,0.0,0.0,0
2013-01-03-11,0.0,0.0,0.0,0
2013-01-03-12,0.0,0.0,0.0,0
2013-01-03-14,0.0,0.0,0.0,0
2013-01-03-16,0.0,0.0,0.0,0
2013-01-03-18,0.0,0.0,0.0,0
2013-01-03-19,0.0,0.0,0.0,0
2013-01-03-21,0.0,0.0,0.0,0
2013-01-03-22,0.0,0.0,0.0,0
2013-01-04-02,0.11,0.11,0.11,0
2013-01-04-03,0.0,0.0,0.0,0
2013-01-04-05,0.0,0.0,0.0,0
2013-01-04-07,0.0,0.0,0.0,0
2013-01-04-09,0.0,0.0,0.0,0
2013-01-04-10,0.0,0.0,0.0,0
2013-01-04-12,0.0,0.0,0.0,0
2013-01-04-14,0.0,0.0,0.0,0
2013-01-04-16,0.0,0.0,0.0,0
2013-01-04-17,0.0,0.0,0.0,0
2013-01-04-19,0.0,0.0,0.0,0
2013-01-04-21,0.0,0.0,0.0,0
2013-01-04-22,0.0,0.0,0.0,0
2013-01-04-23,0.0,0.0,0.0,0
2013-01-05-02,0.0,0.0,0.0,0
2013-01-05-03,0.0,0.0,0.0,0
2013-01-05-06,658.69,658.69,658.69,1
2013-01-05-07,0.0,0.0,0.0,0
2013-01-05-08,0.0,0.0,0.0,0
2013-01-05-10,0.0,0.0,0.0,0
2013-01-05-12,0.0,0.0,0.0,0
2013-01-05-14,0.0,0.0,0.0,0
2013-01-05-15,0.0,0.0,0.0,0
2013-01-05-17,0.0,0.0,0.0,0
2013-01-05-19,0.0,0.0,0.0,0
2013-01-05-20,0.0,0.0,0.0,0
2013-01-05-22,0.0,0.0,0.0,0
2013-01-05-23,0.0,0.0,0.0,0
2013-01-06-01,0.0,0.0,0.0,0
2013-01-06-03,0.0,0.0,0.0,0
2013-01-06-05,0.0,0.0,0.0,0
2013-01-06-06,0.0,0.0,0.0,0
2013-01-06-08,0.0,0.0,0.0,0
2013-01-06-10,0.0,0.0,0.0,0
2013-01-06-12,0.0,0.0,0.0,0
2013-01-06-13,0.0,0.0,0.0,0
2013-01-06-15,0.0,0.0,0.0,0
2013-01-06-17,0.0,0.0,0.0,0
2013-01-06-19,0.0,0.0,0.0,0
2013-01-06-20,0.0,0.0,0.0,0
2013-01-06-22,0.0,0.0,0.0,0
2013-01-06-23,0.0,0.0,0.0,0
2013-01-07-01,0.0,0.0,0.0,0
2013-01-07-03,0.0,0.0,0.0,0
2013-01-07-05,0.0,0.0,0.0,0
2013-01-07-06,0.0,0.0,0.0,0
2013-01-07-08,0.0,0.0,0.0,0
2013-01-07-10,0.0,0.0,0.0,0
2013-01-07-12,0.0,0.0,0.0,0
2013-01-07-13,0.0,0.0,0.0,0
2013-01-07-15,0.0,0.0,0.0,0
2013-01-07-17,0.0,0.0,0.0,0
2013-01-07-18,0.0,0.0,0.0,0
2013-01-07-20,0.0,0.0,0.0,0
2013-01-07-22,0.0,0.0,0.0,0
2013-01-07-23,0.0,0.0,0.0,0
2013-01-08-01,0.0,0.0,0.0,0
2013-01-08-03,0.0,0.0,0.0,0
2013-01-08-04,0.0,0.0,0.0,0
2013-01-08-06,0.0,0.0,0.0,0
2013-01-08-08,0.0,0.0,0.0,0
2013-01-08-10,0.0,0.0,0.0,0
2013-01-08-11,0.0,0.0,0.0,0
2013-01-08-13,420.21,420.21,420.21,0
2013-01-08-15,0.0,0.0,0.0,0
2013-01-08-16,0.0,0.0,0.0,0
2013-01-08-21,0.0,0.0,0.0,0
2013-01-08-23,0.0,0.0,0.0,0
2013-01-09-01,0.0,0.0,0.0,0
2013-01-09-02,0.0,0.0,0.0,0
2013-01-09-04,0.0,0.0,0.0,0
2013-01-09-07,148.79,152.77,170.35,1
2013-01-09-08,0.0,0.0,0.0,0
2013-01-09-09,0.0,0.0,0.0,0
2013-01-09-11,0.0,0.0,0.0,0
2013-01-09-13,0.0,0.0,0.0,0
2013-01-09-15,0.0,0.0,0.0,0
2013-01-09-16,0.0,0.0,0.0,0
2013-01-09-18,0.0,0.0,0.0,0
2013-01-09-20,0.0,0.0,0.0,0
2013-01-09-21,156.55,156.55,156.55,0
2013-01-09-23,0.0,0.0,0.0,0
2013-01-10-01,0.0,0.0,0.0,0
2013-01-10-02,0.0,0.0,0.0,0
2013-01-10-05,1160.54,1160.54,1160.54,1
2013-01-10-06,0.0,0.0,0.0,0
2013-01-10-07,0.0,0.0,0.0,0
2013-01-10-09,0.0,0.0,0.0,0
2013-01-10-11,0.0,0.0,0.0,0
2013-01-10-13,0.0,0.0,0.0,0
2013-01-10-14,0.0,0.0,0.0,0
2013-01-10-16,0.0,0.0,0.0,0
2013-01-10-18,0.0,0.0,0.0,0
2013-01-10-19,0.0,0.0,0.0,0
2013-01-10-21,105.74,105.74,105.74,0
2013-01-10-23,0.0,0.0,0.0,0
2013-01-11-00,0.0,0.0,0.0,0
2013-01-11-02,0.0,0.0,0.0,0
2013-01-11-04,0.0,0.0,0.0,0
2013-01-11-05,0.0,0.0,0.0,0
2013-01-11-10,4716.3,3487.07,6672.56,1
2013-01-11-11,0.0,0.0,0.0,0
2013-01-11-12,0.0,0.0,0.0,0
2013-01-11-14,0.0,0.0,0.0,0
2013-01-11-16,0.0,0.0,0.0,0
2013-01-11-17,0.0,0.0,0.0,0
2013-01-11-19,0.0,0.0,0.0,0
2013-01-11-22,0.0,0.0,0.0,0
2013-01-12-02,0.0,0.0,0.0,0
2013-01-12-03,0.0,0.0,0.0,0
2013-01-12-05,0.0,0.0,0.0,0
2013-01-12-07,0.0,0.0,0.0,0
2013-01-12-09,0.0,0.0,0.0,0
2013-01-12-10,0.0,0.0,0.0,0
2013-01-12-12,0.0,0.0,0.0,0
2013-01-12-14,0.0,0.0,0.0,0
2013-01-12-16,0.0,0.0,0.0,0
2013-01-12-17,0.0,0.0,0.0,0
2013-01-12-19,0.0,0.0,0.0,0
2013-01-12-21,0.0,0.0,0.0,0
2013-01-12-22,0.0,0.0,0.0,0
2013-01-12-23,0.0,0.0,0.0,0
2013-01-13-02,0.0,0.0,0.0,0
2013-01-13-03,0.0,0.0,0.0,0
2013-01-13-05,0.0,0.0,0.0,0
2013-01-13-07,0.0,0.0,0.0,0
2013-01-13-08,0.0,0.0,0.0,0
2013-01-13-10,0.0,0.0,0.0,0
2013-01-13-12,0.0,0.0,0.0,0
2013-01-13-14,6424.27,5870.22,9848.58,1
2013-01-13-15,0.0,0.0,0.0,0
2013-01-13-17,0.0,0.0,0.0,0
2013-01-13-19,0.0,0.0,0.0,0
2013-01-13-20,962.64,962.64,962.64,0
2013-01-13-22,0.0,0.0,0.0,0
2013-01-13-23,0.0,0.0,0.0,0
2013-01-14-01,0.0,0.0,0.0,0
2013-01-14-03,0.0,0.0,0.0,0
2013-01-14-05,0.0,0.0,0.0,0
2013-01-14-07,0.0,0.0,0.0,0
2013-01-14-08,0.0,0.0,0.0,0
2013-01-14-10,0.0,0.0,0.0,0
2013-01-14-12,0.0,0.0,0.0,0
2013-01-14-15,0.0,0.0,0.0,0
2013-01-14-17,0.0,0.0,0.0,0
2013-01-14-00,0.0,0.0,0.0,0
2013-01-14-20,0.0,0.0,0.0,0
2013-01-14-22,0.0,0.0,0.0,0
2013-01-14-23,0.0,0.0,0.0,0
2013-01-15-01,0.0,0.0,0.0,0
2013-01-15-03,0.0,0.0,0.0,0
2013-01-15-05,0.0,0.0,0.0,0
2013-01-15-06,0.0,0.0,0.0,0
2013-01-15-08,0.0,0.0,0.0,0
2013-01-15-10,0.0,0.0,0.0,0
2013-01-15-11,0.0,0.0,0.0,0
2013-01-15-13,0.0,0.0,0.0,0
2013-01-15-15,0.0,0.0,0.0,0
2013-01-15-17,0.0,0.0,0.0,0
2013-01-15-18,0.0,0.0,0.0,0
2013-01-15-20,0.0,0.0,0.0,0
2013-01-15-22,0.0,0.0,0.0,0
2013-01-15-23,0.0,0.0,0.0,0
2013-01-16-01,0.0,0.0,0.0,0
2013-01-16-03,0.0,0.0,0.0,0
2013-01-16-04,0.0,0.0,0.0,0
2013-01-16-06,0.0,0.0,0.0,0
2013-01-16-08,0.0,0.0,0.0,0
2013-01-16-09,0.0,0.0,0.0,0
2013-01-16-11,0.0,0.0,0.0,0
2013-01-16-13,0.0,0.0,0.0,0
2013-01-16-15,0.0,0.0,0.0,0
2013-01-16-16,0.0,0.0,0.0,0
2013-01-16-18,0.0,0.0,0.0,0
2013-01-16-20,0.0,0.0,0.0,0
2013-01-16-21,0.0,0.0,0.0,0
2013-01-16-23,0.0,0.0,0.0,0
2013-01-17-01,0.0,0.0,0.0,0
2013-01-17-02,0.0,0.0,0.0,0
2013-01-17-04,0.0,0.0,0.0,0
2013-01-17-06,0.0,0.0,0.0,0
2013-01-17-08,0.0,0.0,0.0,0
2013-01-17-09,0.0,0.0,0.0,0
2013-01-17-11,0.0,0.0,0.0,0
2013-01-17-13,0.0,0.0,0.0,0
2013-01-17-15,6108.49,6074.03,7222.36,1
2013-01-17-17,7234.44,7610.17,12552.69,1
2013-01-17-18,2419.51,2520.92,3282.96,0
2013-01-17-20,0.0,0.0,0.0,0
2013-01-17-21,0.0,0.0,0.0,0
2013-01-17-23,0.0,0.0,0.0,0
2013-01-18-00,0.0,0.0,0.0,0
2013-01-18-02,0.0,0.0,0.0,0
2013-01-18-04,0.0,0.0,0.0,0
2013-01-18-06,0.0,0.0,0.0,0
2013-01-18-07,0.0,0.0,0.0,0
2013-01-18-09,0.0,0.0,0.0,0
2013-01-18-11,0.0,0.0,0.0,0
2013-01-18-13,0.0,0.0,0.0,0
2013-01-18-14,0.0,0.0,0.0,0
2013-01-18-16,0.0,0.0,0.0,0
2013-01-18-18,0.0,0.0,0.0,0
2013-01-18-19,0.0,0.0,0.0,0
2013-01-18-21,0.0,0.0,0.0,0
2013-01-18-23,0.0,0.0,0.0,0
2013-01-19-00,0.0,0.0,0.0,0
2013-01-19-02,0.0,0.0,0.0,0
2013-01-19-04,0.0,0.0,0.0,0
2013-01-19-05,0.0,0.0,0.0,0
2013-01-19-07,0.0,0.0,0.0,0
2013-01-19-09,0.0,0.0,0.0,0
2013-01-19-11,0.0,0.0,0.0,0
2013-01-19-12,0.0,0.0,0.0,0
2013-01-19-14,0.0,0.0,0.0,0
2013-01-19-16,0.0,0.0,0.0,0
2013-01-19-17,0.0,0.0,0.0,0
2013-01-19-19,0.0,0.0,0.0,0
2013-01-19-21,0.0,0.0,0.0,0
2013-01-19-22,0.0,0.0,0.0,0
2013-01-20-02,0.0,0.0,0.0,0
2013-01-20-03,0.0,0.0,0.0,0
2013-01-20-05,0.0,0.0,0.0,0
2013-01-20-08,2914.47,2964.79,3980.7,1
2013-01-20-09,0.0,0.0,0.0,0
2013-01-20-10,0.0,0.0,0.0,0
2013-01-20-12,0.0,0.0,0.0,0
2013-01-20-14,0.0,0.0,0.0,0
2013-01-20-16,0.0,0.0,0.0,0
2013-01-20-17,0.0,0.0,0.0,0
2013-01-20-19,0.0,0.0,0.0,0
2013-01-20-21,0.0,0.0,0.0,0
2013-01-20-22,0.0,0.0,0.0,0
2013-01-20-23,0.0,0.0,0.0,0
2013-01-21-02,0.0,0.0,0.0,0
2013-01-21-03,0.0,0.0,0.0,0
2013-01-21-05,0.0,0.0,0.0,0
2013-01-21-07,0.0,0.0,0.0,0
2013-01-21-08,0.0,0.0,0.0,0
2013-01-21-10,0.0,0.0,0.0,0
2013-01-21-12,0.0,0.0,0.0,0
2013-01-21-14,0.0,0.0,0.0,0
2013-01-21-15,0.0,0.0,0.0,0
2013-01-21-17,0.0,0.0,0.0,0
2013-01-21-00,0.0,0.0,0.0,0
2013-01-21-23,0.0,0.0,0.0,0
2013-01-22-01,0.0,0.0,0.0,0
2013-01-22-03,0.0,0.0,0.0,0
2013-01-22-05,0.0,0.0,0.0,0
2013-01-22-06,0.0,0.0,0.0,0
