date_slot,mean,median,max,origin
2018-01-01-01,0.0,0.0,0.0,0
2018-01-01-03,0.0,0.0,0.0,0
2018-01-01-05,0.0,0.0,0.0,0
2018-01-01-06,0.0,0.0,0.0,0
2018-01-01-08,0.0,0.0,0.0,0
2018-01-01-10,0.0,0.0,0.0,0
2018-01-01-11,0.0,0.0,0.0,0
2018-01-01-13,0.0,0.0,0.0,0
2018-01-01-15,0.0,0.0,0.0,0
2018-01-01-17,0.0,0.0,0.0,0
2018-01-01-18,25.29,25.29,25.29,0
2018-01-01-20,0.0,0.0,0.0,0
2018-01-01-22,0.0,0.0,0.0,0
2018-01-01-23,0.0,0.0,0.0,0
2018-01-02-01,0.0,0.0,0.0,0
2018-01-02-03,0.0,0.0,0.0,0
2018-01-02-04,0.0,0.0,0.0,0
2018-01-02-06,0.0,0.0,0.0,0
2018-01-02-08,0.0,0.0,0.0,0
2018-01-02-09,0.0,0.0,0.0,0
2018-01-02-11,0.0,0.0,0.0,0
2018-01-02-13,0.0,0.0,0.0,0
2018-01-02-15,0.0,0.0,0.0,0
2018-01-02-16,0.0,0.0,0.0,0
2018-01-02-18,0.0,0.0,0.0,0
2018-01-02-20,0.0,0.0,0.0,0
2018-01-02-21,0.0,0.0,0.0,0
2018-01-02-23,0.0,0.0,0.0,0
2018-01-03-01,0.0,0.0,0.0,0
2018-01-03-02,0.0,0.0,0.0,0
2018-01-03-04,0.0,0.0,0.0,0
2018-01-03-06,0.0,0.0,0.0,0
2018-01-03-08,0.0,0.0,0.0,0
2018-01-03-09,0.0,0.0,0.0,0
2018-01-03-11,0.0,0.0,0.0,0
2018-01-03-13,0.0,0.0,0.0,0
2018-01-03-15,0.0,0.0,0.0,0
2018-01-03-16,0.0,0.0,0.0,0
2018-01-03-18,0.0,0.0,0.0,0
2018-01-03-20,0.0,0.0,0.0,0
2018-01-03-21,0.0,0.0,0.0,0
2018-01-03-23,0.0,0.0,0.0,0
2018-01-04-01,0.0,0.0,0.0,0
2018-01-04-02,0.0,0.0,0.0,0
2018-01-04-04,0.0,0.0,0.0,0
2018-01-04-06,0.0,0.0,0.0,0
2018-01-04-07,0.0,0.0,0.0,0
2018-01-04-09,0.0,0.0,0.0,0
2018-01-04-11,0.0,0.0,0.0,0
2018-01-04-13,0.0,0.0,0.0,0
2018-01-04-14,0.0,0.0,0.0,0
2018-01-04-16,0.0,0.0,0.0,0
2018-01-04-18,0.0,0.0,0.0,0
2018-01-04-19,0.0,0.0,0.0,0
2018-01-04-21,0.0,0.0,0.0,0
2018-01-04-23,0.0,0.0,0.0,0
