time,temp_mean,temp_median,temp_max,temp_p75
2020-01-01-00,-12.077631950378418,-11.403472900390625,-1.808746337890625,-5.465972900390625
2020-01-01-01,-11.400431632995605,-11.204193115234375,-1.140228271484375,-4.941009521484375
2020-01-01-02,-11.40530776977539,-11.673370361328125,-1.743194580078125,-5.504913330078125
2020-01-01-03,-11.119876861572266,-11.829620361328125,-0.993682861328125,-6.601593017578125
2020-01-01-04,-11.406795501708984,-11.765411376953125,-1.965118408203125,-8.273223876953125
2020-01-01-05,-12.62911605834961,-13.17034912109375,-4.32440185546875,-10.09075927734375
2020-01-01-06,-13.06204891204834,-13.714691162109375,-4.785247802734375,-11.313812255859375
2020-01-01-07,-12.34610652923584,-13.109832763671875,-4.410125732421875,-10.393768310546875
2020-01-01-08,-12.650822639465332,-13.201385498046875,-4.450897216796875,-10.340789794921875
2020-01-01-09,-12.80611801147461,-13.35589599609375,-5.04022216796875,-10.80291748046875
2020-01-01-10,-13.665821075439453,-14.004119873046875,-7.568572998046875,-12.707000732421875
2020-01-01-11,-13.51262378692627,-13.831634521484375,-8.015716552734375,-12.320648193359375
2020-01-01-12,-13.502901077270508,-13.463836669921875,-8.238739013671875,-12.012908935546875
2020-01-01-13,-13.278303146362305,-13.047943115234375,-8.889739990234375,-12.276458740234375
2020-01-01-14,-13.434797286987305,-13.373626708984375,-10.358367919921875,-11.440032958984375
2020-01-01-15,-13.99929141998291,-14.009124755859375,-11.608001708984375,-11.901336669921875
2020-01-01-16,-14.40445613861084,-14.248504638671875,-12.299652099609375,-12.696502685546875
2020-01-01-17,-15.761810302734375,-15.827117919921875,-13.720184326171875,-14.399871826171875
2020-01-01-18,-16.550363540649414,-16.230255126953125,-14.412261962890625,-15.675567626953125
2020-01-01-19,-16.503639221191406,-16.751312255859375,-14.323577880859375,-15.915008544921875
2020-01-01-20,-16.89870262145996,-17.08978271484375,-14.87738037109375,-16.4638671875
2020-01-01-21,-17.65216827392578,-17.311996459960938,-16.293365478515625,-16.885101318359375
2020-01-01-22,-17.337324142456055,-17.249908447265625,-15.118438720703125,-16.799102783203125
2020-01-01-23,-17.84945297241211,-17.81988525390625,-16.00677490234375,-17.33074951171875
2020-01-02-00,-17.930084228515625,-17.855728149414062,-16.096221923828125,-17.398696899414062
2020-01-02-01,-17.67628288269043,-17.511886596679688,-15.725616455078125,-17.145782470703125
2020-01-02-02,-17.774133682250977,-17.816177368164062,-15.883575439453125,-17.180313110351562
2020-01-02-03,-18.238210678100586,-18.176116943359375,-16.309417724609375,-17.573333740234375
2020-01-02-04,-18.32155418395996,-18.23419189453125,-16.32159423828125,-17.40362548828125
2020-01-02-05,-18.473506927490234,-18.362777709960938,-16.701385498046875,-17.696395874023438
2020-01-02-06,-18.882509231567383,-18.784255981445312,-17.528274536132812,-18.483169555664062
2020-01-02-07,-18.708173751831055,-18.654327392578125,-17.168975830078125,-18.231048583984375
2020-01-02-08,-18.698551177978516,-18.744842529296875,-17.248504638671875,-18.350677490234375
2020-01-02-09,-18.321603775024414,-18.516372680664062,-16.983551025390625,-17.974746704101562
2020-01-02-10,-18.928730010986328,-18.828170776367188,-17.356430053710938,-18.379989624023438
2020-01-02-11,-19.091487884521484,-18.874908447265625,-17.346954345703125,-18.411773681640625
2020-01-02-12,-19.68745994567871,-19.49078369140625,-18.45068359375,-19.2447509765625
2020-01-02-13,-19.384267807006836,-19.188568115234375,-18.019622802734375,-18.890167236328125
2020-01-02-14,-19.6053524017334,-19.232101440429688,-18.049606323242188,-18.897750854492188
2020-01-02-15,-20.753604888916016,-20.266204833984375,-19.197967529296875,-20.028167724609375
2020-01-02-16,-20.740184783935547,-20.234298706054688,-19.121383666992188,-19.977828979492188
2020-01-02-17,-21.235565185546875,-20.644744873046875,-19.615692138671875,-20.433685302734375
2020-01-02-18,-21.61924934387207,-21.07806396484375,-20.17462158203125,-20.92962646484375
2020-01-02-19,-22.028301239013672,-21.520828247070312,-20.397537231445312,-21.061233520507812
2020-01-02-20,-22.126300811767578,-21.514877319335938,-20.409530639648438,-21.153060913085938
2020-01-02-21,-22.276010513305664,-21.901763916015625,-20.753509521484375,-21.447235107421875
2020-01-02-22,-21.289886474609375,-20.813446044921875,-19.719329833984375,-20.295501708984375
2020-01-02-23,-21.618858337402344,-21.153579711914062,-19.921524047851562,-20.496597290039062
2020-01-03-00,-22.016006469726562,-21.548599243164062,-20.487808227539062,-20.976089477539062
2020-01-03-01,-21.66050148010254,-21.14764404296875,-19.92059326171875,-20.59588623046875
2020-01-03-02,-21.540433883666992,-21.010635375976562,-19.916397094726562,-20.547500610351562
2020-01-03-03,-21.983707427978516,-21.385589599609375,-20.253143310546875,-20.929901123046875
2020-01-03-04,-22.104753494262695,-21.456939697265625,-20.206085205078125,-20.844146728515625
2020-01-03-05,-22.386987686157227,-21.539413452148438,-20.571884155273438,-21.140853881835938
2020-01-03-06,-23.336925506591797,-22.628768920898438,-21.434921264648438,-21.857772827148438
2020-01-03-07,-23.085128784179688,-22.280685424804688,-20.867843627929688,-21.700119018554688
2020-01-03-08,-23.27141761779785,-22.385879516601562,-21.099746704101562,-21.900527954101562
2020-01-03-09,-23.150035858154297,-22.232772827148438,-21.009994506835938,-21.989852905273438
2020-01-03-10,-23.96820831298828,-22.395263671875,-21.209228515625,-22.21630859375
