time,tp_mm_mean_aw,tp_mm_median,tp_mm_max,tp_mm_p75,tp_frac_gt_0.1
2020-01-01-07,0.0021250576011274578,0.0024907058104872704,0.0044602202251553535,0.0039476435631513596,0.0
2020-01-01-08,0.0021310890111439426,0.0020060688257217407,0.004290253855288029,0.0032758107408881187,0.0
2020-01-01-09,0.004005242064318749,0.0016172416508197784,0.014607328921556473,0.005987938493490219,0.0
2020-01-01-10,0.00453945760114603,0.0016172416508197784,0.015336554497480392,0.007684808224439621,0.0
2020-01-01-11,0.005003554472403401,0.004233792424201965,0.012138159945607185,0.008416827768087387,0.0
2020-01-01-12,0.004742860635407138,0.002250075340270996,0.013741198927164078,0.009785639122128487,0.0
2020-01-01-13,0.00643436411651459,0.001430511474609375,0.01732073724269867,0.01281173899769783,0.0
2020-01-01-14,0.0061328894452492904,0.0019106082618236542,0.017915386706590652,0.012992415577173233,0.0
2020-01-01-15,0.007080887168060589,0.004827510565519333,0.01943809911608696,0.013171695172786713,0.0
2020-01-01-16,0.008522687992493932,0.004969537258148193,0.019554048776626587,0.017194543033838272,0.0
2020-01-01-17,0.016069155386648375,0.01762155443429947,0.04088412970304489,0.01965835690498352,0.0
2020-01-01-18,0.014051993281037973,0.013671264052391052,0.04821961000561714,0.017806336283683777,0.0
2020-01-01-19,0.026268283845292055,0.013756003230810165,0.07391571998596191,0.0424407422542572,0.0
2020-01-01-20,0.025922718175580832,0.013345791958272457,0.06686331331729889,0.04007474705576897,0.0
2020-01-01-21,0.02715626770848503,0.01709207147359848,0.06770201027393341,0.039921581745147705,0.0
2020-01-01-22,0.03625340489601268,0.01768159121274948,0.1111975610256195,0.04686924070119858,0.1111111111111111
2020-01-01-23,0.05940256298049798,0.027534853667020798,0.20200510323047638,0.07297967374324799,0.2222222222222222
2020-01-02-00,0.0885572548028883,0.04505994915962219,0.25622430443763733,0.14472264051437378,0.3333333333333333
2020-01-02-01,0.12110640980760477,0.09279580414295197,0.2830761969089508,0.21207959949970245,0.4444444444444444
2020-01-02-02,0.14979489156868386,0.1916831135749817,0.24139338731765747,0.2127123773097992,0.6666666666666666
2020-01-02-03,0.18310087654707244,0.1632557362318039,0.4283175766468048,0.252334862947464,0.6666666666666666
2020-01-02-04,0.22956438356860634,0.12075233459472656,0.5577512383460999,0.41770264506340027,0.5555555555555556
2020-01-02-05,0.25061233294373664,0.12925828993320465,0.5644168853759766,0.4923250675201416,0.6666666666666666
2020-01-02-06,0.2289068526708212,0.1765628457069397,0.46868520975112915,0.41434067487716675,0.6666666666666666
2020-01-02-07,0.1447965175770557,0.16793490946292877,0.2533297538757324,0.23528443276882172,0.6666666666666666
2020-01-02-08,0.11020195362311706,0.09866878390312195,0.20351335406303406,0.1932092010974884,0.4444444444444444
2020-01-02-09,0.10488139414695075,0.07657204568386078,0.19762162864208221,0.16422440111637115,0.4444444444444444
2020-01-02-10,0.11244211620200384,0.08560384064912796,0.2005998194217682,0.17243289947509766,0.4444444444444444
2020-01-02-11,0.11757856658256227,0.11835218220949173,0.20264431834220886,0.1699809730052948,0.5555555555555556
2020-01-02-12,0.12657657334320868,0.14627304673194885,0.21231871843338013,0.1869867444038391,0.6666666666666666
