time,tp_mm_mean_aw,tp_mm_median,tp_mm_max,tp_mm_p75,tp_frac_gt_0.1
2020-01-01-00,0.18310087654707244,0.1632557362318039,0.4283175766468048,0.252334862947464,0.6666666666666666
2020-01-01-03,0.2289068526708212,0.1765628457069397,0.46868520975112915,0.41434067487716675,0.6666666666666666
2020-01-01-06,0.004005242064318749,0.0016172416508197784,0.014607328921556473,0.005987938493490219,0.0
2020-01-01-09,0.004742860635407138,0.002250075340270996,0.013741198927164078,0.009785639122128487,0.0
2020-01-01-12,0.007080887168060589,0.004827510565519333,0.01943809911608696,0.013171695172786713,0.0
2020-01-01-15,0.014051993281037973,0.013671264052391052,0.04821961000561714,0.017806336283683777,0.0
2020-01-01-18,0.02715626770848503,0.01709207147359848,0.06770201027393341,0.039921581745147705,0.0
2020-01-02-00,0.026028165775192947,0.012157484889030457,0.07064640522003174,0.061608850955963135,0.0
2020-01-02-03,0.012009559490620825,0.005950219929218292,0.032427720725536346,0.02575758844614029,0.0
2020-01-02-06,0.10488139414695075,0.07657204568386078,0.19762162864208221,0.16422440111637115,0.4444444444444444
2020-01-02-09,0.12657657334320868,0.14627304673194885,0.21231871843338013,0.1869867444038391,0.6666666666666666
2020-01-02-12,0.10396699849608601,0.07718340307474136,0.2273423969745636,0.19263386726379395,0.4444444444444444
2020-01-02-15,0.11746592785580295,0.06773698329925537,0.2776198387145996,0.2580993175506592,0.3333333333333333
2020-01-02-18,0.06065713945496731,0.04667360708117485,0.14511068165302277,0.13004560768604279,0.3333333333333333
2020-01-02-21,0.0885572548028883,0.04505994915962219,0.25622430443763733,0.14472264051437378,0.3333333333333333
2020-01-03-00,0.0009572779384305345,0.0009855721145868301,0.00255129998549819,0.001430511474609375,0.0
2020-01-03-03,0.0010029243773626842,0.0009855721145868301,0.001985812559723854,0.0017277197912335396,0.0
2020-01-03-06,0.012136817845972024,0.012067146599292755,0.03840215504169464,0.015866942703723907,0.0
2020-01-03-09,0.0071741916249623465,0.0074463896453380585,0.022633932530879974,0.008617527782917023,0.0
2020-01-03-12,0.0026301134501722674,0.002873362973332405,0.005363253876566887,0.004687812179327011,0.0
2020-01-03-15,0.0019372309410785593,0.0015735859051346779,0.0049032969400286674,0.0036100391298532486,0.0
2020-01-03-18,0.00127001909407397,0.00024237670004367828,0.0032287207432091236,0.0026813941076397896,0.0
2020-01-03-21,0.037272144951702724,0.021146610379219055,0.10083243250846863,0.08670985698699951,0.1111111111111111
2020-01-04-00,0.0012481166256823302,0.00113327382132411,0.002193409949541092,0.0013269889168441296,0.0
2020-01-04-03,0.0010731097647139571,0.0004996545612812042,0.003799388650804758,0.001480686478316784,0.0
2020-01-04-06,0.0013965357011807068,0.0014418037608265877,0.004892353899776936,0.001548556610941887,0.0
2020-01-04-09,0.0028471259964035866,0.0007743947207927704,0.015071826055645943,0.0019392464309930801,0.0
